Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class
Pe(21:0_21:5),-0.08385335853336451,20.098870050691282,-5.224463732568205,2.356262414805598e-5,0.014137574488833588,2.6455086451314473,C8-Pos-004916,Lipids and lipid-like molecules,Glycerophospholipids
Pc(19:2cooh_21:6),-0.1812707520701904,17.97499355341092,-4.647695272929915,1.0171026204522974e-4,0.03051307861356892,1.3533732549605197,C8-Neg-003658,Lipids and lipid-like molecules,Glycerophospholipids
Biotin,-0.22236101145014994,22.305327178827543,-4.230233339181991,4.5295296067019965e-4,0.0717121845328546,0.061575019665692565,C18-Pos-001159,Organoheterocyclic compounds,Biotin and derivatives
L-(+)-Lactic Acid,0.3493430131412834,18.519230477889604,4.095252505645657,4.7808123021903073e-4,0.0717121845328546,-0.008021341841109475,Amide-Neg-000066,Organic acids and derivatives,Hydroxy acids and derivatives
Propionylcarnitine,0.3548283429726977,19.113347712214267,3.8271328090654877,8.145711164991199e-4,0.09774853397989439,-0.49321454251422736,C18-Pos-001104,Lipids and lipid-like molecules,Fatty Acyls
1-Linoleoyl-Sn-Glycero-3-Phosphorylcholine,0.13047145471925167,18.728926528869376,3.667369552343998,0.0012154076188289611,0.12154076188289611,-0.8480381529032499,C18-Pos-004537,Lipids and lipid-like molecules,Glycerophospholipids
Peg N14,-0.15809947067024824,20.195823426227083,-3.6051957555384795,0.0014191045046209217,0.12163752896750757,-0.9852828520665007,C8-Pos-003314,Organic oxygen compounds,Organooxygen compounds
"1,2-Dioleoyl-Sn-Glycero-3-Phosphatidylcholine",0.15140864757794545,16.50791891185648,3.4904957946373067,0.001886135041861466,0.14146012813960995,-1.237011155849328,Amide-Pos-002307,Lipids and lipid-like molecules,Glycerophospholipids
Peg N8,0.49976573276161995,17.028558103303713,3.444953691006793,0.0023093737616551586,0.14241451698209268,-1.3881448549137687,C8-Pos-001222,Organic oxygen compounds,Organooxygen compounds
Pc 16:0_16:1,-0.07891618322398343,19.042948936387475,-3.397242452416173,0.002373575283034878,0.14241451698209268,-1.4400857943330205,C8-Pos-003874,Lipids and lipid-like molecules,Glycerophospholipids
Pe(18:0_20:4),0.17865582682326356,20.390740991546885,3.5537412688079613,0.00288684926186138,0.15746450519243893,-1.4930728924461958,C8-Pos-004202,Lipids and lipid-like molecules,Glycerophospholipids
Inosine-5'-Monophosphate (Imp),0.10280467491232638,21.38427070981652,3.1517055702170147,0.0043159083121006156,0.21579541560503077,-1.966572663764996,C18-Pos-002294,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Asp-Pro-Asn,0.16293159536476012,19.876146568431416,3.1113897590096675,0.004755612140206366,0.21948979108644764,-2.051710161882877,Amide-Pos-001387,Organic acids and derivatives,Carboxylic acids and derivatives
D-Threonine,0.11189455727454468,28.499103548189655,3.057475459135862,0.005411357842237441,0.22014982475438122,-2.164917095891159,Amide-Neg-000235,Organic acids and derivatives,Carboxylic acids and derivatives
3-Hydroxybutyric Acid,-0.07371816903173875,22.22816274710524,-3.050389023700387,0.0055037456188595305,0.22014982475438122,-2.179739964143159,Amide-Neg-000118,Organic acids and derivatives,Hydroxy acids and derivatives
Glycerol Monopalmitate,-0.10946678322253739,17.8050755612734,-2.985140967241655,0.006428471603837081,0.24106768514389054,-2.315573985300321,C8-Pos-000593,Lipids and lipid-like molecules,Glycerolipids
Dl-Valine,0.12032251036208264,15.568734103312568,2.963787527661463,0.006956195123990123,0.24551276908200437,-2.3680486262385902,Amide-Pos-000236,Organic acids and derivatives,Carboxylic acids and derivatives
Dgdg(6:0_28:2),-0.10608739622460844,23.713135520948562,-2.914397957476498,0.007598320628537254,0.25327735428457515,-2.4614691994881213,C8-Neg-003637,Lipids and lipid-like molecules,Glycerolipids
Glycerol Monooleate,-0.3755697934062087,20.328782045918544,-2.8590987471042544,0.008651252923738148,0.26523852753398897,-2.574457074550803,C8-Pos-000806,Lipids and lipid-like molecules,Glycerolipids
2-Oxobutanoic Acid,-0.09277682577801925,16.560962722989782,-2.8494738347010298,0.009074211024260198,0.26523852753398897,-2.608413499555383,Amide-Neg-000108,Organic acids and derivatives,Keto acids and derivatives
Palmitoleic Acid,-0.35590727053635113,19.655427133911733,-2.8288997570404093,0.009283348463689613,0.26523852753398897,-2.635750291506433,C8-Pos-000148,Lipids and lipid-like molecules,Fatty Acyls
L-Histidine,-0.30424470731168257,15.635881324000495,-2.890193201578957,0.011869452176674957,0.2894426546404294,-2.7031522366352148,Amide-Pos-000536,Organic acids and derivatives,Carboxylic acids and derivatives
Monopalmitolein (9c),-0.0699005469766105,18.994853483741167,-2.778513517897789,0.010436450071906174,0.284630456506532,-2.7373472137032464,C8-Pos-000582,Lipids and lipid-like molecules,Glycerolipids
Bismepa(18:0_19:1),0.13182647849652623,19.987234976457785,2.743815339047077,0.012165271079544147,0.2894426546404294,-2.809299126421988,C8-Pos-003992,Lipids and lipid-like molecules,"Derivatized lipids (biotinylation, diazomethane)"
Cytarabine,-0.1394146052971506,22.344641377803253,-2.7236105769547923,0.011846518077960859,0.2894426546404294,-2.8470626870815114,Amide-Pos-000937,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides
"D-Fructose 1,6-Bisphosphate",0.16822546488857007,21.508365380180546,2.6987472811467663,0.012542515034418607,0.2894426546404294,-2.8963971302084683,Amide-Neg-001874,Organic oxygen compounds,Organooxygen compounds
Oahfa(15:1_25:3),0.27405522518483205,19.43835599148379,2.6514466987381637,0.013974026355135815,0.2980493167991241,-2.9896274442731956,C8-Neg-002832,Lipids and lipid-like molecules,Fatty acyls
Myristoyl-L-Carnitine,0.087857549592738865,18.367110683610292,2.6513558533174213,0.013976917694129119,0.2980493167991241,-2.989805699475069,C18-Pos-002570,Lipids and lipid-like molecules,Fatty Acyls
Guanosine-5'-Monophosphate,0.10855129233531964,20.383433347414933,2.633825559442543,0.014545475151265372,0.2980493167991241,-3.024144764702859,C18-Pos-002454,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Dodecyl Sulfate,0.13651146406429696,22.147613430449507,2.6231438038650117,0.014902465839956205,0.2980493167991241,-3.0450111009343437,C8-Neg-000223,Organic acids and derivatives,Organic sulfuric acids and derivatives
O-Dodecanoylcarnitine,-0.2323226019775704,17.122399858254614,-2.6020394893466783,0.015936780322722364,0.3084538126978522,-3.0715816605310478,Amide-Pos-001381,Lipids and lipid-like molecules,Fatty Acyls
4-Quinolinol,0.22420238931575037,21.191406859243262,2.5190837972391766,0.018835337060553667,0.3296453669964084,-3.2459324550403177,Amide-Pos-000461,Organoheterocyclic compounds,Quinolines and derivatives
Choline,-0.10026664619854322,24.395328069946707,-2.511227686576851,0.019168439184824727,0.3296453669964084,-3.2609225557478907,Amide-Pos-000097,Organic nitrogen compounds,Organonitrogen compounds
1-Methyladenosine,-0.1724995695777304,18.06710546842314,-2.506527646847494,0.019707982820668064,0.3296453669964084,-3.2651682712911003,Amide-Pos-001132,"Nucleosides, nucleotides, and analogues",Purine nucleosides
D-Histidine Methyl Ester,-0.178961038491619,21.90631037966981,-2.506296830426794,0.019380296032070914,0.3296453669964084,-3.2703178618038433,Amide-Pos-000604,Organic acids and derivatives,Carboxylic acids and derivatives
Sqdg(14:0_30:6),0.11241112686153007,16.187917992376494,2.497157736242933,0.019778722019784502,0.3296453669964084,-3.287704592085549,C8-Neg-003807,Lipids and lipid-like molecules,Glycerolipids
Cl(12:0cooh_22:0_24:1_21:2),0.08668848709277222,19.26297918330438,2.4879240150595954,0.023521289939982114,0.356884017540339,-3.324862579144675,C8-Neg-003274,Lipids and lipid-like molecules,Glycerophospholipids
Acetylcholine,0.20665010283994534,25.16911998239261,2.476136379860709,0.020724180775234656,0.3360677963551566,-3.3275626038034183,Amide-Pos-000467,Organic nitrogen compounds,Organonitrogen compounds
Pe(26:4_19:6cooh),-0.18856513261541447,23.51644232377141,-2.445350322091933,0.02498188122782373,0.356884017540339,-3.3686402061946743,C8-Pos-005302,Lipids and lipid-like molecules,Glycerophospholipids
Dg(21:1_19:4),0.22919052189896116,16.52553434533489,2.404897775503966,0.029540203230858927,0.36494656822396987,-3.390971625448422,C8-Pos-003575,Lipids and lipid-like molecules,Glycerolipids
2-Aminocaprylate,0.09252621888084935,29.300223310658545,2.4364999449031814,0.022621679572147654,0.356884017540339,-3.4021989578878653,C18-Pos-000695,Organic acids and derivatives,Carboxylic acids and derivatives
Tg(49:11_2:0),-0.1606650878695876,20.77472030519866,-2.409357747019288,0.024012282307955855,0.356884017540339,-3.4529105971936485,C8-Pos-004921,Lipids and lipid-like molecules,Glycerolipids
Pe(21:4cooh_24:6),0.5758909965735751,27.429297554537893,2.3966190400166036,0.025934192570536373,0.3570449864803029,-3.4539770644863923,C8-Pos-005313,Lipids and lipid-like molecules,Glycerophospholipids
Citric Acid,0.20356928816973488,20.16674609345465,2.399111302445358,0.024557431255626573,0.356884017540339,-3.4719691977517164,Amide-Neg-000876,Organic acids and derivatives,Carboxylic acids and derivatives
Pg(24:1_22:7),-0.10373081192872947,19.414064248563797,-2.3634958910916244,0.02654213029704142,0.3570449864803029,-3.5378439617969843,C8-Neg-003604,Lipids and lipid-like molecules,Glycerophospholipids
Pc(6:0_17:0cho),-0.12336524378056463,19.92711281894775,-2.3570191578707207,0.026918508101902234,0.3570449864803029,-3.549760843194833,C8-Pos-003127,Lipids and lipid-like molecules,Glycerophospholipids
N-Acetylglutamic Acid,0.09165835794952618,26.74314289764745,2.3489583974904837,0.027393776036853675,0.3570449864803029,-3.564565067565396,C18-Pos-000763,Organic acids and derivatives,Carboxylic acids and derivatives
Pe(19:4_19:4),0.04030324740878249,19.512881161218967,2.339379979085537,0.027968523940957064,0.3570449864803029,-3.58211718135621,C8-Pos-004114,Lipids and lipid-like molecules,Glycerophospholipids
Xylose,0.05702352955567849,19.750215685546483,2.3041109745964965,0.030181303077550948,0.36494656822396987,-3.646373236113166,Amide-Neg-000340,Organic oxygen compounds,Organooxygen compounds
Asparagine,0.10695531829982793,20.502607834756574,2.300567948895995,0.030412214018664153,0.36494656822396987,-3.652795443763138,Amide-Pos-000372,Organic acids and derivatives,Carboxylic acids and derivatives
Dg(2:0_18:2),0.0571392850869945,19.33769179800047,2.29066535675948,0.03106617869364595,0.3654844552193641,-3.6707131527980135,C8-Pos-001468,Lipids and lipid-like molecules,Glycerolipids
Pc(14:0_4:1cho),-0.19165663909711253,26.972544125299127,-2.278750390319589,0.031870030272244845,0.36773111852590207,-3.6922091109197464,C8-Neg-002453,Lipids and lipid-like molecules,Glycerophospholipids
Succinic Acid,-0.04646442107440444,24.247547378814406,-2.2532100549684864,0.03408351879904145,0.3858511562155636,-3.73846666810915,Amide-Neg-000221,Organic acids and derivatives,Carboxylic acids and derivatives
Dipropyleneglycol Dibenzoate,-0.07052026901429644,21.759034118432886,-2.2306877682742323,0.03530851005598885,0.38851587402931914,-3.7782114965309432,C8-Pos-000855,Benzenoids,Benzene and substituted derivatives
N-Acetyl-Serine,0.18275098113564195,18.782513832313835,2.2266265828075436,0.03561395511935426,0.38851587402931914,-3.785425825326238,Amide-Neg-000288,Organic acids and derivatives,Carboxylic acids and derivatives
Prolinamide,0.06632780744986941,19.176597814729476,2.214796968658798,0.03651736989717436,0.391156052269913,-3.8063926705925013,Amide-Pos-000230,Organic acids and derivatives,Carboxylic acids and derivatives
Pe(19:1cooh_28:3),0.3280885141105769,15.593595430269243,2.133424150437305,0.05106719330014968,0.4390404353596269,-3.8134354186018777,C8-Neg-003656,Lipids and lipid-like molecules,Glycerophospholipids
Pi(29:7_11:0),0.46127285777352994,18.847622350326215,2.206544673891924,0.037159824965641734,0.391156052269913,-3.82097707780627,C8-Pos-005326,Lipids and lipid-like molecules,Glycerophospholipids
L-Glutathione (Reduced),0.6740517060580199,24.57907822303517,2.146229344687172,0.04986520327880224,0.4390404353596269,-3.85051600273124,C18-Pos-001855,Organic acids and derivatives,Carboxylic acids and derivatives
Pc O-42:6,-0.26789966405399557,19.700029480800854,-2.069073176893271,0.060786617696370414,0.457141372019062,-3.873051394337347,C8-Pos-004947,Lipids and lipid-like molecules,Glycerophospholipids
Ganglioside-Gm1(D18:1/18:0),-0.1296227562501243,18.17773955062562,-2.16451610839702,0.040593155200695695,0.4199291917313348,-3.8947127292253887,C8-Pos-004266,Lipids and lipid-like molecules,Sphingolipids
Pe(15:0_27:7),-0.41126338748817187,17.094115746203638,-2.140814458294635,0.04479161822525367,0.43078934874226554,-3.9055702145521005,C8-Pos-004870,Lipids and lipid-like molecules,Glycerophospholipids
3-[(2-Hydroxyethyl)Amino]-1-Propanol,0.09959962476910846,31.244817260300426,2.1563074034763066,0.04129620416496331,0.41996139828776247,-3.9090072119980706,Amide-Pos-000092,Organic nitrogen compounds,Organonitrogen compounds
Δ2-Cis-Hexadecenoic Acid,0.03896392905512682,16.674356029891992,2.1478364505417367,0.04203318871878149,0.4203318871878149,-3.923721279691384,C8-Neg-000175,Lipids and lipid-like molecules,Fatty Acyls
L-Serine,0.1252068722528519,16.342981711275062,2.1363021645992553,0.04352042344266473,0.4280697387803088,-3.947163841783423,Amide-Pos-000155,Organic acids and derivatives,Carboxylic acids and derivatives
Lithocholic Acid,-0.12189164677033244,19.1197338021375,-2.112540592883245,0.045232881617937884,0.43078934874226554,-3.9846206722661806,C8-Neg-000679,Lipids and lipid-like molecules,Steroids and steroid derivatives
L-Threonic Acid Calcium Salt,0.07557251237313842,18.28718261719877,2.0903776013437882,0.04735196944598135,0.4390404353596269,-4.022518689142947,Amide-Neg-000405,Organic oxygen compounds,Organooxygen compounds
Sarcosine,-0.1920318091956224,24.682350109492706,-2.0841511385226426,0.04796306596195735,0.4390404353596269,-4.033117701449823,Amide-Pos-000068,Organic acids and derivatives,Carboxylic acids and derivatives
Tg(15:0_15:0_24:6),-0.2057403844117451,16.592413916996303,-2.0752882041476415,0.048845068770117545,0.4390404353596269,-4.048168051039048,C8-Pos-005260,Lipids and lipid-like molecules,Glycerolipids
Pseudouridine,-0.19371577406839902,18.091461725447964,-2.0415855284649185,0.05336453290170906,0.4390404353596269,-4.07423851492207,Amide-Neg-001331,"Nucleosides, nucleotides, and analogues",Nucleoside and nucleotide analogues
Pc(21:1cooh_23:6),-0.08443584832415327,24.017392615838457,-2.0487076358604694,0.051577649087299934,0.4390404353596269,-4.093045251939845,C8-Neg-003644,Lipids and lipid-like molecules,Glycerophospholipids
D-Sphingosine,0.09043922507561951,19.14618005705981,1.9983507676419754,0.058790996427440706,0.45223843405723624,-4.102977765407572,C8-Pos-000382,Organic nitrogen compounds,Organonitrogen compounds
Pi(16:1_18:3),0.16593392864854156,17.02622195658041,2.0385898438753824,0.05265302419213556,0.4390404353596269,-4.110024301685394,C8-Neg-003377,Lipids and lipid-like molecules,Glycerophospholipids
Methanesulfonic Acid,0.042422741564268916,27.882618067044536,2.0319297329731483,0.053371727319322944,0.4390404353596269,-4.1211695541827345,Amide-Neg-000089,Organic acids and derivatives,Organic sulfonic acids and derivatives
1-Stearoylglycerol,0.05765666447473713,18.827034040639184,2.024069907303566,0.0542310874806184,0.4390404353596269,-4.134290305847856,C8-Pos-000832,Lipids and lipid-like molecules,Glycerolipids
Pc(15:1cho_22:2),0.0935678398125367,15.177072328192617,1.9856597351040401,0.060952182935874934,0.457141372019062,-4.139017249750343,C8-Pos-004631,Lipids and lipid-like molecules,Glycerophospholipids
Histamine,0.10804983236654135,18.280519718653387,2.018929515359154,0.05479973369779305,0.4390404353596269,-4.142852498201085,Amide-Neg-000145,Organic nitrogen compounds,Organonitrogen compounds
Cyclic Adp-Ribose,0.17508148583046348,21.219348801191362,2.0182072556384187,0.05488005441995336,0.4390404353596269,-4.144054344067552,C18-Pos-004919,Organic oxygen compounds,Organooxygen compounds
1-Hexadecanoyl-2-Octadecadienoyl-Sn-Glycero-3-Phosphocholine,-0.055169906509274926,19.88825807069088,-1.982507236791105,0.06486425861773078,0.4666912251480823,-4.153855352197679,C8-Pos-004099,Lipids and lipid-like molecules,Glycerophospholipids
Hypoxanthtine,0.07543019877214259,20.928021088792192,2.0106524453288044,0.05622828807629422,0.44390753744442807,-4.1589061864037875,Amide-Pos-000411,Organoheterocyclic compounds,Imidazopyrimidines
Pc(15:1cooh_27:7),0.08964599074986412,20.433080982103256,1.9890470294740055,0.05821123056534471,0.45223843405723624,-4.192328704307534,C8-Pos-005208,Lipids and lipid-like molecules,Glycerophospholipids
"17-(1-Hydroxyethyl)-10,13-Dimethyl-2,3,6,7,8,9,10,11,12,13,14,15,16,17-Tetradecahydro-1h-Cyclopenta[A]Phenanthren-3-One",-0.127877450931469,18.430373008910543,-1.9032175281374808,0.07312914803954175,0.4666912251480823,-4.21701601592117,C8-Pos-000495,Lipids and lipid-like molecules,Steroids and steroid derivatives
Pc(27:6_8:1cooh),0.16393047026126123,14.6298633418084,1.9541019919395926,0.06243747559316685,0.4624998192086433,-4.249533482476209,C8-Neg-003407,Lipids and lipid-like molecules,Glycerophospholipids
Caprolactam,0.10004030448767766,24.17326218969132,1.8316450325686076,0.09192722757533273,0.506021436194492,-4.257282282228769,C18-Pos-000207,Organoheterocyclic compounds,Lactams
5'-S-Methyl-5'-Thioadenosine,-0.1327890158316101,18.11662878155701,-1.9387833567041552,0.06437366083696333,0.4666912251480823,-4.274384717517368,C8-Pos-000483,"Nucleosides, nucleotides, and analogues",5'-deoxyribonucleosides
Ps 22:6_22:6,0.16571857956495167,15.880915081134116,1.8920507226749623,0.07305228586732845,0.4666912251480823,-4.2900865931840855,C8-Neg-003529,Lipids and lipid-like molecules,Glycerophospholipids
D-Pantothenic Acid,-0.08525056941942356,21.06685969004434,-1.9050102813870116,0.06882937024257384,0.4666912251480823,-4.328682172187378,C18-Pos-000992,Organic oxygen compounds,Organooxygen compounds
Glycolic Acid,0.10651289503542405,18.58864610802909,1.904932074252572,0.06883999346045401,0.4666912251480823,-4.32880711432969,Amide-Neg-000015,Organic acids and derivatives,Hydroxy acids and derivatives
Gamma-Glu-Glu,0.13795045143464857,26.01832005652673,1.8947267281110307,0.0707686989125067,0.4666912251480823,-4.34081804589588,Amide-Pos-001102,Organic acids and derivatives,Carboxylic acids and derivatives
Lhnfrfaovvpesm-Crgcijnfna-N,0.11238084015287912,17.728169866198748,1.8930230295203359,0.0704744528461818,0.4666912251480823,-4.3477896916107,Amide-Pos-001042,Organic oxygen compounds,Organooxygen compounds
Ethyl Acetoacetate,0.16542688862909105,21.696379868668057,1.879719199568225,0.07234026262809219,0.4666912251480823,-4.3688938659661964,Amide-Neg-000104,Organic acids and derivatives,Keto acids and derivatives
Sphp(D16:2),-0.05216965396565187,22.940995450134178,-1.8751913054214642,0.07298501815836698,0.4666912251480823,-4.376051981591431,C8-Pos-000909,Lipids and lipid-like molecules,Sphingolipids
1-Methylhistidine,0.11286125197791377,22.565054766485417,1.8725918111887092,0.07335743081878027,0.4666912251480823,-4.3801558419367455,Amide-Pos-000599,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(O-10:0_23:2),-0.22095819265204714,20.999748106066686,-1.8717581907954122,0.0734772076109007,0.4666912251480823,-4.381471015200351,C8-Pos-003714,Lipids and lipid-like molecules,Glycerophospholipids
Pe(22:3_26:5),0.20910072807089677,19.183475774438502,1.8599305432601225,0.07519504031363866,0.4666912251480823,-4.400085135994239,C8-Neg-003594,Lipids and lipid-like molecules,Glycerophospholipids
Putrescine,0.10876103207419044,25.25662601456853,1.8588821722047342,0.07534897330576001,0.4666912251480823,-4.401730891542824,Amide-Pos-000025,Organic nitrogen compounds,Organonitrogen compounds
Ps(17:1_29:3),0.02693749880121606,24.486220341624612,1.8526788365117355,0.07626542048483367,0.4666912251480823,-4.41145514725835,C8-Neg-003657,Lipids and lipid-like molecules,Glycerophospholipids
1-Palmitoyl-2-Docosahexaenoyl-Sn-Glycero-3-Phosphocholine,-0.06333780675052933,19.62623668017055,-1.8505113013450418,0.07658791123596011,0.4666912251480823,-4.4148473378183954,C8-Pos-004574,Lipids and lipid-like molecules,Glycerophospholipids
Ps(15:0_25:3),-0.17786031592513185,18.741832806743627,-1.8486612418760104,0.0768641015768347,0.4666912251480823,-4.417740379246624,C8-Neg-003418,Lipids and lipid-like molecules,Glycerophospholipids
"D,L-Serine",0.09265254284091362,18.084983967286743,1.847725981876908,0.07700405214943358,0.4666912251480823,-4.419202090866347,Amide-Neg-000119,Organic acids and derivatives,Carboxylic acids and derivatives
Citroflex 4,-0.04293168893912338,19.486404145765555,-1.8309941733712944,0.07954531690660735,0.4772719014396441,-4.445260285304958,C8-Pos-001006,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(18:1_22:6),-0.10471511593681665,19.927963888370915,-1.8200129024013356,0.08125230417146166,0.4826869554740297,-4.462267575241858,C8-Pos-004991,Lipids and lipid-like molecules,Glycerophospholipids
D-Erythro-Sphinganine,-0.08612527831765072,18.96599513676828,-1.8059203723933166,0.0834891548365128,0.49111267550889887,-4.4839823948310205,C8-Pos-000506,Organic nitrogen compounds,Organonitrogen compounds
Ps(14:2_29:7),-0.19718372975868703,24.66397835401848,-1.6999988246073097,0.10634476640816068,0.5241930673491214,-4.497642812096758,C8-Neg-003509,Lipids and lipid-like molecules,Glycerophospholipids
Glycerol Monomyristate,0.0918823594935693,15.92492512271259,1.7930394134357253,0.08557987726941277,0.49392499838001785,-4.503720476897833,C8-Pos-000407,Lipids and lipid-like molecules,Glycerolipids
Ps 18:0_22:5,-0.7082797427878238,17.802670019715652,-1.5934055691775257,0.13705256103824406,0.5554572422699785,-4.505811468013036,C8-Neg-003405,Lipids and lipid-like molecules,Glycerophospholipids
Cytidine 5'-Triphosphate,-0.09104561258348871,20.852710037494358,-1.7883708770825175,0.08634866413713141,0.49392499838001785,-4.5108482513695325,Amide-Pos-001770,Organic oxygen compounds,Organooxygen compounds
"L-Threonic Acid-1,4-Lactone",0.09398082267676006,20.558372136986907,1.782272331813949,0.08736186317521444,0.49392499838001785,-4.520138372213337,Amide-Neg-000220,Organoheterocyclic compounds,Lactones
Γ-Aminobutyric Acid,0.1227654444052025,20.8481390651117,1.642272147393173,0.12279604405467612,0.5545241419787678,-4.5223674324515954,Amide-Neg-000114,Organic acids and derivatives,Carboxylic acids and derivatives
Acrylic Acid,0.10595492343329815,21.085900474947227,1.6251551881599453,0.12642065031768016,0.5554572422699785,-4.524750622239525,Amide-Neg-000001,Organic acids and derivatives,Carboxylic acids and derivatives
1-Linoleoyl Glycerol,0.06037059640127652,21.52676301481887,1.7785073239698994,0.0879924517273639,0.49392499838001785,-4.525861862759724,C8-Pos-000787,Lipids and lipid-like molecules,Fatty Acyls
"1,3-Diphenylacetone",-0.06729652009535751,18.07582139555749,-1.7779668623385785,0.08808329137776985,0.49392499838001785,-4.526682716637304,C8-Pos-000033,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids"
Citraconic Acid,-0.2297236613330401,19.771732442824415,-1.7715952182555372,0.08916029775977748,0.4953349875543193,-4.536345850186825,Amide-Neg-000307,Lipids and lipid-like molecules,Fatty Acyls
Guanosine-5'-Triphosphate,-0.23166149497833763,16.26778197498107,-1.7287309549496792,0.09926461011035563,0.5087371863125124,-4.55661694232659,Amide-Pos-001865,"Nucleosides, nucleotides, and analogues",Purine nucleotides
(Rac)-Idroxioleic Acid,0.07228286867454478,23.98602530036321,1.726753794269541,0.09962617361306735,0.5087371863125124,-4.566729589639,C8-Neg-000383,Lipids and lipid-like molecules,Fatty Acyls
Pc(17:4cooh_23:5),0.16130160944161728,20.429608518456078,1.73609651879508,0.09592559227290003,0.5087371863125124,-4.573552260733318,C8-Pos-005012,Lipids and lipid-like molecules,Glycerophospholipids
Maleic Acid,0.1102443190315002,18.008165350874705,1.7453877684796184,0.09370949269538997,0.5087371863125124,-4.575816319738856,Amide-Neg-000196,Organic acids and derivatives,Carboxylic acids and derivatives
Lpe 22:3,0.3004361856009716,19.839511456008278,1.7402478890563269,0.09462454788171769,0.5087371863125124,-4.583505116628411,C8-Pos-002412,Lipids and lipid-like molecules,Glycerophospholipids
Pe(7:0_16:0cho),0.17335966187577787,16.51152290279749,1.7310194273076693,0.0962866033770485,0.5087371863125124,-4.59726678220655,C8-Pos-002819,Lipids and lipid-like molecules,Glycerophospholipids
Tg(2:0_11:0_23:4),-0.14759146967762032,14.589238166148915,-1.5540679288673593,0.14416657365743368,0.5554572422699785,-4.601691414990368,C8-Pos-003290,Lipids and lipid-like molecules,Glycerolipids
Trometamol,0.04743413598701797,16.353490748805147,1.7193110317133873,0.09959798071381692,0.5087371863125124,-4.610303095201004,Amide-Pos-000270,Organic nitrogen compounds,Organonitrogen compounds
L-N-Acetylhistidine,0.08676858181332739,19.1396740345955,1.7166730961163712,0.09891967339864031,0.5087371863125124,-4.618549429163485,Amide-Neg-000933,Organic acids and derivatives,Carboxylic acids and derivatives
Pc(14:1_25:7),-0.06421227601313166,20.11156811349039,-1.7106049854888545,0.10005164664146078,0.5087371863125124,-4.6275106147679805,C8-Pos-004855,Lipids and lipid-like molecules,Glycerophospholipids
Pc(12:1_28:3),0.05207913881864033,20.36741588852804,1.6890529734402167,0.104161183915735,0.5241930673491214,-4.659140608925532,C8-Neg-003585,Lipids and lipid-like molecules,Glycerophospholipids
Adenosine Triphosphate (Atp),-0.041527676567984013,22.465432969670946,-1.6317410769918834,0.12111810017801335,0.5545241419787678,-4.670518540984856,Amide-Neg-001422,"Nucleosides, nucleotides, and analogues",Purine nucleotides
Α-Cyano-3-Hydroxycinnamic Acid,-0.15258821330103717,24.001874454376654,-1.6777168640794362,0.1063793894712195,0.5241930673491214,-4.675653318612447,Amide-Neg-000851,Phenylpropanoids and polyketides,Cinnamic acids and derivatives
N-Acetylputrescine,-0.07355782888064354,18.509086144204062,-1.67610860725324,0.10669728974761204,0.5241930673491214,-4.677989004394153,Amide-Pos-000336,Organic acids and derivatives,Carboximidic acids and derivatives
Pc(20:0_18:1),-0.06470650875773533,21.28528651233028,-1.6722685725368587,0.10745957880656988,0.5241930673491214,-4.6835588921889,C8-Pos-004510,Lipids and lipid-like molecules,Glycerophospholipids
Sqdg(2:0_28:0),-0.15618855788122532,20.46429801702843,-1.5543894032821046,0.13964655394780684,0.5554572422699785,-4.703831047717179,C8-Neg-003216,Lipids and lipid-like molecules,Glycerolipids
"N2-[5-Phenyl-4-(Trifluoromethyl)-1,3-Thiazol-2-Yl]Thiophene-2-Carboxamide",-0.07334030810958372,22.102473830890307,-1.6481852521057208,0.11234559852959919,0.5402698362399556,-4.71826430784309,Amide-Neg-000749,Organoheterocyclic compounds,Azoles
Phosphocreatine,0.057859960470377995,19.17394390013809,1.6471670295253529,0.1125562158833241,0.5402698362399556,-4.71972296234312,Amide-Neg-001041,Organic acids and derivatives,Carboxylic acids and derivatives
Bis(Methylbenzylidene)Sorbitol,-0.04709268761854827,17.993891921156933,-1.629730903399388,0.11621448262164794,0.5519906785227099,-4.74459135981469,C8-Pos-001076,Phenylpropanoids and polyketides,Cinnamyl alcohols
Nervonic Ceramide,-0.0915956252187633,16.09889460698849,-1.6030922416855113,0.1225597616831553,0.5545241419787678,-4.746494518855039,C8-Pos-003179,Lipids and lipid-like molecules,Sphingolipids
Palmitoyl Sphingomyelin,-0.19483112361162447,20.703350193045388,-1.626804863734858,0.11683802695397359,0.5519906785227099,-4.748744265126389,C8-Pos-003642,Lipids and lipid-like molecules,Sphingolipids
Miltefosine,0.14997376027144038,16.1048130959457,1.4051883493412596,0.18033633197257004,0.6011211065752335,-4.753627347398562,C8-Pos-001413,Organic nitrogen compounds,Organonitrogen compounds
Bis(4-Ethylbenzylidene)Sorbitol,-0.10493064844796307,16.531206573032325,-1.52925044260783,0.1435854795308953,0.5554572422699785,-4.7544428868851,C8-Pos-001297,Organoheterocyclic compounds,Dioxanes
