Name,Compound.ID,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Direction
Phthalic anhydride,C18-Pos-000220,60,0.5067205148778585,20.85724160411311,20.938084111099823,0.005581065699497106,0.962267616477685,1,FALSE,FALSE,Higher in Males
"2,2'-(Tetradecylimino)diethanol",C18-Pos-000221,60,0.5067205148778585,24.785854601967074,24.895391440905147,0.006361696735997025,0.962267616477685,1,FALSE,FALSE,Higher in Males
LysoPE(18:0/0:0),C18-Pos-000222,9,0.18966239976414576,21.483800220559203,21.869190867825036,0.025650632555617347,0.962267616477685,1,FALSE,FALSE,Higher in Males
Tetraethylene glycol monomethyl ether,C18-Pos-000223,81,0.623604884395689,23.01498274223276,22.804547636376338,-0.013251808375934225,0.962267616477685,1,FALSE,FALSE,Higher in Females
"N-benzyl-N-isopropyl-3,5-dimethyl-4-isoxazolesulfonamide",C18-Pos-000224,83,0.5443701458566099,19.57505219904182,19.519468517817977,-0.004102383342687469,0.962267616477685,1,FALSE,FALSE,Higher in Females
PEG n6,C18-Pos-000227,39,0.9645647049173347,17.03999183189604,17.035929065312963,-3.4401613075389046e-4,1,1,FALSE,FALSE,Higher in Females
Triethylene glycol monomethyl ether,C18-Pos-000228,74,0.9309874465595671,22.826537509787677,22.82378043258541,-1.7426479337646675e-4,1,1,FALSE,FALSE,Higher in Females
2-(Tetradecylamino)ethanol,C18-Pos-000229,72,1,20.322063251996955,20.195984246462928,-0.008978425878853818,1,1,FALSE,FALSE,Higher in Females
Carvone,C18-Pos-000230,80,0.6650055421020291,18.81264271870756,18.67694229089003,-0.01044424414056739,0.976056521472333,1,FALSE,FALSE,Higher in Females
Spectral Match to Decaethylene glycol from NIST14,C18-Pos-000232,21,0.6889205558044607,16.678783352637026,15.980313920101185,-0.06171830496254009,0.982042033132202,1,FALSE,FALSE,Higher in Females
5'-S-Methyl-5'-thioadenosine,C18-Pos-000233,57,0.40250382378200356,29.498555765742815,29.739320925521668,0.011727382347274948,0.962267616477685,1,FALSE,FALSE,Higher in Males
"6-Methyl[1,2,4]triazolo[4,3-b]pyridazin-8-ol",C18-Pos-000235,10,0.042843601828016435,22.38566586336699,23.58992065770388,0.07559533427210556,0.962267616477685,1,FALSE,FALSE,Higher in Males
Theobromine,C18-Pos-000240,62,0.5833604667027033,23.66441056202918,23.684787433753737,0.0012417364958671128,0.962267616477685,1,FALSE,FALSE,Higher in Males
"Methyl 2-amino-3,3-dimethylbutanoate",C18-Pos-000248,90,0.14808606158507112,21.24865680340395,21.181491248611955,-0.004567483178928376,0.962267616477685,1,FALSE,FALSE,Higher in Females
Glycyl-L-leucine,C18-Pos-000249,80,0.6650055421020291,21.96907588366304,21.959230930011593,-6.466566584852238e-4,0.976056521472333,1,FALSE,FALSE,Higher in Females
"3,5-di-tert-Butyl-4-hydroxybenzaldehyde",C18-Pos-000251,65,0.7074539677020747,20.16710852618381,20.17349110092025,4.565182016288419e-4,0.982042033132202,1,FALSE,FALSE,Higher in Males
N6-Threonylcarbamoyladenosine,C18-Pos-000253,57,0.3477455989106975,18.368366378502973,18.09787607836741,-0.021402927501231416,0.962267616477685,1,FALSE,FALSE,Higher in Females
Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14,C18-Pos-000255,85,0.47048642205878966,18.025411746863277,18.00069417082601,-0.001979671633048865,0.962267616477685,1,FALSE,FALSE,Higher in Females
"1,8-Diaza-2,9-diketocyclotetradecane",C18-Pos-000256,63,0.623604884395689,16.016971437245374,16.35950749357262,0.030527934186177236,0.962267616477685,1,FALSE,FALSE,Higher in Males
5-(6-Methyl-7-oxooctyl)furan-2(5H)-one,C18-Pos-000258,64,0.9264448963254215,17.26971293821465,17.314084694149386,0.0037020195438936827,1,1,FALSE,FALSE,Higher in Males
Bis(4-ethylbenzylidene)sorbitol,C18-Pos-000262,39,0.10289828405120359,18.472861412131916,18.640756304793065,0.013053040705416205,0.962267616477685,1,FALSE,FALSE,Higher in Males
"Spectral Match to L-Methionine, N-acetyl- from NIST14",C18-Pos-000263,98,0.14095521914437142,18.11096220309186,17.962398326991952,-0.011883205553134093,0.962267616477685,1,FALSE,FALSE,Higher in Females
"1-(5Z,8Z,11Z,14Z-Eicosatetraenoyl)-sn-glycero-3-phosphocholine",C18-Pos-000265,35,0.10066768749863968,18.839811316930575,19.10061406023814,0.019834503549771013,0.962267616477685,1,FALSE,FALSE,Higher in Males
4-Indolecarbaldehyde,C18-Pos-000267,33,0.13002979638383577,23.397428816088212,24.260133225616265,0.05223747483869124,0.962267616477685,1,FALSE,FALSE,Higher in Males
"N,N-Bis(2-hydroxyethyl)dodecanamide",C18-Pos-000273,98,0.14095521914437142,17.79356845014263,17.442229407272947,-0.028771415713778822,0.962267616477685,1,FALSE,FALSE,Higher in Females
Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14,C18-Pos-000278,90,0.3123214216762162,18.32312592583009,18.118509706759355,-0.016201353299859274,0.962267616477685,1,FALSE,FALSE,Higher in Females
DL-α-Aminocaprylic acid,C18-Pos-000279,48,0.17485330689329268,18.48935196626545,18.862312353360178,0.02881188798427758,0.962267616477685,1,FALSE,FALSE,Higher in Males
Spectral Match to Oleoyl L-carnitine from NIST14,C18-Pos-000280,63,0.623604884395689,26.633557160988186,26.680599959532394,0.002545981534676989,0.962267616477685,1,FALSE,FALSE,Higher in Males
Theophylline,C18-Pos-000283,70,0.9309874465595671,22.135937856290777,22.108510174251485,-0.0017886893244832458,1,1,FALSE,FALSE,Higher in Females
Myristoyl-L-carnitine,C18-Pos-000286,75,0.8852339144732017,18.643315505010523,18.388488914390773,-0.019855519724457066,1,1,FALSE,FALSE,Higher in Females
Quinoline,C18-Pos-000287,65,0.9754506745843579,17.732911598658717,17.643917421867933,-0.0072585210100522555,1,1,FALSE,FALSE,Higher in Females
S-4-(2-oxo-butyl)glutathione,C18-Pos-000292,46,0.8197075378297883,24.084638146741273,24.266192019426377,0.010834482133949663,0.9968772717540041,1,FALSE,FALSE,Higher in Males
Oleamide,C18-Pos-000298,55,0.3407786135629546,24.177761175255235,24.47544405722552,0.017654375482374116,0.962267616477685,1,FALSE,FALSE,Higher in Males
L-Tyrosine methyl ester,C18-Pos-000300,102,0.08853377201422959,21.739870177085102,21.476872403205373,-0.01755941079626057,0.962267616477685,1,FALSE,FALSE,Higher in Females
(R)-Pantetheine,C18-Pos-000303,46,0.30550708686125383,17.334385317907362,17.068290323796052,-0.0223181236411921,0.962267616477685,1,FALSE,FALSE,Higher in Females
2-Hydroxyethyl benzoate,C18-Pos-000320,84,0.28145768484462175,20.66898233056127,20.342272104259404,-0.022986528995119004,0.962267616477685,1,FALSE,FALSE,Higher in Females
o_coumaric acid,C18-Pos-000321,102,0.02889808892436387,23.077684501403024,22.27392183815703,-0.051142878233253884,0.962267616477685,1,FALSE,FALSE,Higher in Females
Arachidonic acid,C8-Neg-000001,84,0.5067205148778585,17.154611589215996,16.78613649780042,-0.031326243735653896,0.962267616477685,1,FALSE,FALSE,Higher in Females
Docosahexaenoic acid,C8-Neg-000002,84,0.5067205148778585,19.850395024190316,19.622157454816946,-0.016684042886511007,0.962267616477685,1,FALSE,FALSE,Higher in Females
Docosapentaenoic acid,C8-Neg-000004,75,0.6008776409544789,16.70960099533799,16.69219993388896,-0.0015031780701306962,0.962267616477685,1,FALSE,FALSE,Higher in Females
Adrenic acid,C8-Neg-000005,89,0.3407786135629546,16.49412794077641,16.264613265984725,-0.020215984435645932,0.962267616477685,1,FALSE,FALSE,Higher in Females
"2,4-Bis(1,1-dimethylethyl)phenol phosphate",C8-Neg-000006,88,0.3708443333042211,23.056228897304905,23.051684578081595,-2.84379245762834e-4,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylinositol 18:1-20:4,C8-Neg-000007,52,0.26023620261718894,14.74359538754863,14.784608857657968,0.004007691595156795,0.962267616477685,1,FALSE,FALSE,Higher in Males
1-Stearoyl-2-arachidonoyl-sn-glycero-3-phospho-(1'-myo-inositol),C8-Neg-000009,70,0.9309874465595671,17.86420536270523,17.891957973168086,0.002239533428154279,1,1,FALSE,FALSE,Higher in Males
"8Z,11Z,14Z-Eicosatrienoic acid",C8-Neg-000010,95,0.1939308522824107,19.824804655192747,19.566483767944526,-0.018922133313592705,0.962267616477685,1,FALSE,FALSE,Higher in Females
cis-7-Hexadecenoic acid,C8-Neg-000013,69,0.599360696429036,22.534292046990014,22.467751538736174,-0.0042663720838740345,0.962267616477685,1,FALSE,FALSE,Higher in Females
PS 40:4,C8-Neg-000014,66,0.7426659029196823,18.46489083600892,17.80269284520761,-0.05268925283954279,0.9892971093001639,1,FALSE,FALSE,Higher in Females
Linoelaidic acid,C8-Neg-000017,95,0.1939308522824107,23.388967396453392,23.082317516717826,-0.01904008821450646,0.962267616477685,1,FALSE,FALSE,Higher in Females
Docosatrienoic acid,C8-Neg-000018,53,0.28547630885188235,29.276839717089025,29.445449236274357,0.008284853673187846,0.962267616477685,1,FALSE,FALSE,Higher in Males
Phosphatidylinositol 16:0-20:4,C8-Neg-000019,76,0.8398599725400034,25.61589386691441,25.426257310995407,-0.010720119403522224,0.9968772717540041,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine lyso 20:4,C8-Neg-000020,18,0.7209848619016708,21.936792378581032,22.26116667824891,0.021176615657690624,0.9874357891262013,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine 18:0-20:4,C8-Neg-000021,50,0.21449380778351745,26.706416413189878,26.900569700711305,0.010450324860133895,0.962267616477685,1,FALSE,FALSE,Higher in Males
trans-10-Heptadecenoic acid,C8-Neg-000023,58,0.4357306600317366,21.707053999576324,21.864280195140452,0.010411911471710288,0.962267616477685,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine lyso 22:6,C8-Neg-000024,97,0.1572127533400039,24.052321187355215,23.70071489805846,-0.021245552478698568,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine 18:1-20:4,C8-Neg-000026,89,0.3407786135629546,24.202752431786365,24.130816983479658,-0.004294364865632646,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine lyso 18:0,C8-Neg-000028,77,0.7950121719642382,19.56843028669991,19.485025965836495,-0.006162178438554278,0.9968772717540041,1,FALSE,FALSE,Higher in Females
LPI 18:0,C8-Neg-000029,90,0.3123214216762162,18.934377077927653,18.865753699422502,-0.005238220851945451,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylserine 18:1-22:6,C8-Neg-000030,55,0.437942822899974,26.520616998567906,26.37801597356536,-0.007778283800073103,0.962267616477685,1,FALSE,FALSE,Higher in Females
2-Docosahexaenoyl-1-palmitoyl-sn-glycero-3-phosphoethanolamine,C8-Neg-000031,19,0.25475116299043793,20.031057235831298,20.29143877900123,0.018632595684944898,0.962267616477685,1,FALSE,FALSE,Higher in Males
PE(O-22:6_16:1),C8-Neg-000035,20,0.38541823236822936,20.985813017425993,21.040131464361224,0.0037293628317526272,0.962267616477685,1,FALSE,FALSE,Higher in Males
"3-(3,5-Di-tert-butyl-4-hydroxyphenyl)propanoic acid",C8-Neg-000038,80,0.6650055421020291,19.909453529843773,19.83491542007144,-0.00541137727153,0.976056521472333,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine lyso 18:1,C8-Neg-000040,26,0.5635237164777182,21.44810655048305,21.534769175172336,0.00581756833048651,0.962267616477685,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine alkenyl 16:0-20:4,C8-Neg-000041,88,0.3708443333042211,21.17774059437206,21.169730564517472,-5.457719278228337e-4,0.962267616477685,1,FALSE,FALSE,Higher in Females
PS 38:5,C8-Neg-000042,72,1,27.782293373440357,27.754382247485736,-0.0014501136749852587,1,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine 18:1-22:6,C8-Neg-000044,92,0.26023620261718894,18.981956473547044,18.345275822158726,-0.04922010310779762,0.962267616477685,1,FALSE,FALSE,Higher in Females
PS 20:4_22:4,C8-Neg-000055,92,0.03779708390871804,22.650478267847312,22.18747709187611,-0.029795883338077755,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine alkenyl 16:0-22:4,C8-Neg-000056,81,0.37217143978212575,21.279352010579938,21.03293734329887,-0.01680387627408908,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine lyso alkenyl 16:0,C8-Neg-000060,80,0.6650055421020291,23.94943355097005,23.83953300448506,-0.006635558972882155,0.976056521472333,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine alkenyl 18:1-20:4,C8-Neg-000061,82,0.5833604667027033,20.930270102866768,20.52035546036158,-0.028535207536378334,0.962267616477685,1,FALSE,FALSE,Higher in Females
Arachidic acid,C8-Neg-000062,55,0.7040429655866594,20.559333155657338,20.438167759294128,-0.008527603952003356,0.982042033132202,1,FALSE,FALSE,Higher in Females
Myristyl sulfate,C8-Neg-000064,88,0.3708443333042211,27.39599930624263,27.25974813846978,-0.007192996178726085,0.962267616477685,1,FALSE,FALSE,Higher in Females
Pentadecanoic acid,C8-Neg-000065,72,1,19.296984713404832,19.25580452607347,-0.0030820324968714933,1,1,FALSE,FALSE,Higher in Females
LPS 18:0,C8-Neg-000066,86,0.4357306600317366,23.637705159572246,23.459233991248276,-0.010934073703885445,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine alkenyl 18:1-22:6,C8-Neg-000067,74,0.6443731499599503,22.52059125618145,22.392496955152716,-0.008229294456948,0.976056521472333,1,FALSE,FALSE,Higher in Females
HEPTADECANOATE,C8-Neg-000070,53,0.915878445665947,22.782001030368107,22.835138768608644,0.003361086927226463,1,1,FALSE,FALSE,Higher in Males
PI 20:4_20:4,C8-Neg-000074,76,0.3246362717304074,23.147006363922333,22.355928988796627,-0.05016812214229496,0.962267616477685,1,FALSE,FALSE,Higher in Females
PS 20:1_22:6,C8-Neg-000078,44,0.11235119769046396,21.870952241867947,22.21551589150182,0.02255160876612803,0.962267616477685,1,FALSE,FALSE,Higher in Males
PI 16:1_20:4,C8-Neg-000080,18,0.44328852211644015,19.887290947645877,20.178222111900403,0.020952300027583047,0.962267616477685,1,FALSE,FALSE,Higher in Males
PE 18:0_20:3,C8-Neg-000081,83,0.5443701458566099,24.537592455898928,23.942377575850475,-0.035427278770319426,0.962267616477685,1,FALSE,FALSE,Higher in Females
Myristic acid,C8-Neg-000087,70,0.5310451014658126,23.96957792009817,23.772726049022488,-0.011897156358230397,0.962267616477685,1,FALSE,FALSE,Higher in Females
PI 38:6,C8-Neg-000088,87,0.40250382378200356,22.436094878278332,22.22090762957456,-0.01390384316010592,0.962267616477685,1,FALSE,FALSE,Higher in Females
PS 22:6_22:6,C8-Neg-000089,28,0.7508235188990009,23.50223815476711,23.63912118411307,0.008378248968544201,0.9892971093001639,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine 18:0-22:4,C8-Neg-000091,34,0.7171527174670546,25.771827307757224,25.85496355428393,0.004646438496551929,0.9854833483314056,1,FALSE,FALSE,Higher in Males
"5-[(1S,2R,4aR)-5-(Hydroxymethyl)-1,2,4a-trimethyl-1,2,3,4,4a,7,8,8a-octahydro-1-naphthalenyl]-3-methylpentanoic acid",C8-Neg-000099,89,0.3407786135629546,23.469486866462354,23.232308922143343,-0.01465375710363532,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylglyceride 22:6-22:5,C8-Neg-000103,91,0.28547630885188235,20.985112746486422,20.729279874187494,-0.01769621565227782,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine 16:0-22:4,C8-Neg-000104,42,0.043297465779303344,17.97997537742018,17.219421447723246,-0.06235437446768372,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine alkenyl 18:0-22:4,C8-Neg-000107,75,0.8852339144732017,16.056785499250942,15.924553501953858,-0.01193017802361252,1,1,FALSE,FALSE,Higher in Females
PE 18:0_22:3,C8-Neg-000108,26,0.22976627046113793,24.131076363854792,23.737112491307453,-0.023747819683065285,0.962267616477685,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine 18:1-22:4,C8-Neg-000109,61,0.9736992897368464,21.033415845465125,21.038150310994077,3.2470338486121914e-4,1,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine 16:0-18:1,C8-Neg-000110,76,0.8398599725400034,21.085795652560776,21.025321185726433,-0.00414362191880131,0.9968772717540041,1,FALSE,FALSE,Higher in Females
Phosphatidylglyceride 18:1-22:6,C8-Neg-000111,28,0.365112226543684,20.15239001320417,20.93036021061413,0.0546461923094465,0.962267616477685,1,FALSE,FALSE,Higher in Males
PI 16:1_18:1,C8-Neg-000112,88,0.3708443333042211,20.427329101066093,20.32319276568661,-0.0073735154683682485,0.962267616477685,1,FALSE,FALSE,Higher in Females
PE 38:7,C8-Neg-000113,51,0.2365840933218762,23.510126522856968,23.675640910980583,0.010121177604456405,0.962267616477685,1,FALSE,FALSE,Higher in Males
