gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
PCDHA13,-0.15650540624129744,15.290519275545247,-0.5654980519813665,0.5728566549495057,0.6871438526774154,-4.6395021913006,EN-Non-IT-Immature,combined
PPP1R1B,-0.16738460505311878,16.84883821990031,-0.6292761197571978,0.5304389900105259,0.6871438526774154,-4.642141604919169,EN-Non-IT-Immature,combined
RPH3A,0.36381879766561237,17.373588007389085,1.6022246773095503,0.11189890738332592,0.6871438526774154,-4.482940426659715,EN-Non-IT-Immature,combined
SCGN,-0.16717155182329477,14.67013277454698,-0.5959421945921706,0.5524061775735456,0.6871438526774154,-4.635943719683386,EN-Non-IT-Immature,combined
SLC13A4,-0.0598334402723127,17.072230314092813,-0.2511785950341969,0.8021324140877124,0.868976781928355,-4.664223516811826,EN-Non-IT-Immature,combined
ST8SIA6,-0.3872713172201051,16.29698445928429,-1.496889462069372,0.13721119047862054,0.6871438526774154,-4.521012923301689,EN-Non-IT-Immature,combined
TAC3,0.2477873805651211,13.329098238570031,0.8751693092294505,0.38333898108138986,0.6871438526774154,-4.6110254570655425,EN-Non-IT-Immature,combined
VGF,-0.2568965575194608,15.614620389259462,-0.9322127395925477,0.35321493361464107,0.6871438526774154,-4.60718123402059,EN-Non-IT-Immature,combined
ETV4,0.02028788896116577,14.288875391029377,0.06255196579893933,0.950181124439843,0.950181124439843,-5.186985730343905,IN-CGE-Immature,combined
FGF1,0.13559973113692972,15.750324812093112,0.4954775757033752,0.6207667484895723,0.6983625920507688,-5.223172574051995,IN-CGE-Immature,combined
H2BC8,-0.3432469780859382,14.155934338964475,-1.0634895681506695,0.2887474755952125,0.5197454560713826,-4.797127852947277,IN-CGE-Immature,combined
LMO2,-0.18417070580021816,15.531632947914417,-0.6152658286521467,0.5390268615445608,0.6983625920507688,-5.110527193529901,IN-CGE-Immature,combined
PCDHA13,0.19566087310600228,14.112768446504804,0.5983538114048742,0.5502307873356448,0.6983625920507688,-5.061106155788306,IN-CGE-Immature,combined
RPH3A,0.35672133160264513,18.095528128188974,3.159661944976015,0.0018058184055912338,0.016252365650321104,-1.4467349733105728,IN-CGE-Immature,combined
SCGN,-0.20059092985256657,18.726271706182388,-1.8017168639674672,0.07298438451373646,0.32842973031181405,-4.5513016670317175,IN-CGE-Immature,combined
SLC13A4,0.3656930007485135,16.20882245978199,1.5434839388457995,0.12417718180378648,0.37253154541135947,-4.467597757249261,IN-CGE-Immature,combined
VGF,-0.366300359395909,14.379375023428201,-1.1379924504898873,0.25638431465269595,0.5197454560713826,-4.745653423595167,IN-CGE-Immature,combined
ETV4,-0.553289902883051,14.540250717887004,-1.5791054246026102,0.11828194314438877,0.6402648088895138,-4.537213456568917,IN-MGE-Immature,combined
FGF1,-0.3325774422764518,14.511443841044715,-0.9382644235058215,0.3509497943776959,0.6402648088895138,-4.602032434435567,IN-MGE-Immature,combined
H2BC8,0.3869039584543453,15.166555092914185,1.364342013594139,0.17630895536539268,0.6402648088895138,-4.556033546354641,IN-MGE-Immature,combined
LMO2,-0.281258642832777,14.316793256966717,-0.8750930959457096,0.38415888533370823,0.6402648088895138,-4.606440715681044,IN-MGE-Immature,combined
PCDHA13,-0.30289880997290264,14.616081350614982,-0.9284523324108327,0.3559828208257384,0.6402648088895138,-4.60298627525219,IN-MGE-Immature,combined
RPH3A,0.018723190131249977,19.096651843917936,0.09321576549732533,0.9259666183112413,0.9411970136066967,-4.6885869449955235,IN-MGE-Immature,combined
SCGN,-0.20353565973129753,16.32958101808103,-0.7005893925788466,0.48560427337562984,0.693720390536614,-4.628019872956028,IN-MGE-Immature,combined
SLC13A4,-0.1065758965007153,17.00016737181973,-0.42139129923436247,0.6746063055727424,0.843257881965928,-4.65191778719557,IN-MGE-Immature,combined
ST8SIA6,0.02451586087944323,14.164363749155811,0.07399900669983245,0.9411970136066967,0.9411970136066967,-4.638192442862884,IN-MGE-Immature,combined
VGF,-0.39255673208827724,14.54580433084318,-1.099727176715066,0.27476934096292915,0.6402648088895138,-4.58827748670167,IN-MGE-Immature,combined
ETV4,-0.12207645746468186,14.577851417553374,-0.3296503924106089,0.7423826471414232,0.8991227222748477,-4.626737156477677,IN-MGE-SST,combined
FGF1,0.12067837041475066,15.479665457330777,0.36596480699000306,0.7151969027689629,0.8991227222748477,-4.629793250578559,IN-MGE-SST,combined
GPR83,-0.050219692656182174,13.557654655043917,-0.1271056845677064,0.8991227222748477,0.8991227222748477,-4.624972811723356,IN-MGE-SST,combined
H2BC8,-0.7308969421755181,13.725560794352003,-1.7630789698703844,0.08107064271156507,0.8750101135479813,-4.537652760945092,IN-MGE-SST,combined
PCDHA13,-0.2375035735089366,14.340883296038767,-0.6329004357891187,0.5283040474229763,0.8991227222748477,-4.615441898968392,IN-MGE-SST,combined
PPP1R1B,-0.11691048661562664,13.92318838046728,-0.29326796896656426,0.7699506276524016,0.8991227222748477,-4.6238635313858065,IN-MGE-SST,combined
RPH3A,0.03385567637072946,19.24745804853877,0.3729805923641572,0.7099855109104349,0.8991227222748477,-4.925524122931629,IN-MGE-SST,combined
SCGN,-0.16347930843126576,13.62065044831606,-0.3935008971940749,0.6948225152765332,0.8991227222748477,-4.620293426489973,IN-MGE-SST,combined
SLC13A4,0.15179990333102789,16.167896152456123,0.5301456140987005,0.5972355950787126,0.8991227222748477,-4.635973209338215,IN-MGE-SST,combined
ST8SIA6,-0.4873398675409963,13.91507898704767,-1.2379564527535873,0.21875252838699533,0.8750101135479813,-4.580511259281327,IN-MGE-SST,combined
TAC3,0.0657311032640216,16.289731495087175,0.2092370566450295,0.834706737687041,0.8991227222748477,-4.649371467210993,IN-MGE-SST,combined
VGF,-0.5032207622718464,14.900030705961424,-1.3164484975497495,0.1911592819044949,0.8750101135479813,-4.571908694360893,IN-MGE-SST,combined
CRYAB,-0.19885065474920838,15.196840150084123,-0.5605823175805724,0.5772161866609783,0.6793386265969833,-4.628046245385329,IPC-EN,combined
