Name,Compound.ID_Batch1,Compound.ID_Batch2,Sample10,Sample19,Sample32,Sample35,Sample01,Sample08,Sample09,Sample20,Sample02,Sample03,Sample04,Sample06,Sample07,Sample13,Sample15,Sample17,Sample18,Sample21,Sample23,Sample24,Sample26,Sample31,Sample33,Sample37,Sample40,Sample41,Sample42,Sample43,Sample46,Sample47,Sample49,Sample50,Detected_Batch1,Detected_Batch2,Detected_Both
"2-(2H-Benzotriazol-2-yl)-4,6-bis(1-methyl-1-phenylethyl)phenol",NA,C8-Pos-000047,NA,NA,NA,NA,NA,NA,NA,NA,198373.485392847,156399.006163731,180485.275842904,180624.58339542,214700.741962518,198021.149061112,210266.490283552,186037.592734651,152923.153867985,205729.040701489,164806.949327461,138078.368845117,163128.603055338,184527.944140273,180657.118978855,163364.765063336,126194379.856328,19521611.2781246,4359119.43324638,1319319.92917947,449235.326634983,360502.36101922,257711.379110009,295173.800583,FALSE,TRUE,FALSE
2-(Hexadecylamino)ethanol,NA,C8-Pos-000619,NA,NA,NA,NA,NA,NA,NA,NA,328600.610194162,230879.140965134,399919.936934401,318623.207185313,296189.340001318,303811.305516602,468233.071425664,310559.786871637,122264.527097481,205501.101716356,170567.074043047,163464.193669254,193257.681006526,208897.894787103,254009.83698507,210827.559893383,361372.757479296,122413.068858726,287033.053938429,88752.2572927735,173148.933866515,173312.326438836,193660.372167388,182272.465841469,FALSE,TRUE,FALSE
2-(Tetradecylamino)ethanol,NA,C8-Pos-000456,NA,NA,NA,NA,NA,NA,NA,NA,952344.732394469,530372.642376987,1406019.49079666,1000437.27201015,974902.117426127,744042.377665027,1340841.83457743,1248139.8474569,478398.966590341,613269.425543109,446321.803534919,436477.492684535,676681.808819866,625490.733981816,866457.046425065,707235.975424434,740951.049366412,406162.347891691,1470663.36377764,286901.191416626,338559.95469544,681185.970049097,616827.62322926,739820.099331063,FALSE,TRUE,FALSE
2-Acetamido-N-β-aspartyl-2-deoxyhexopyranosylamine,NA,Amide-Pos-000509,NA,NA,NA,NA,NA,NA,NA,NA,396495.915003958,504438.337830916,310092.785884898,556070.767334061,269476.661832089,351742.102825691,NA,225412.267932614,381025.143106572,424462.680991076,292900.859903952,228244.882192704,223674.312042294,274517.236183173,314805.889955152,263063.976054563,307718.927752303,423869.792672221,347697.332466265,373236.796731806,249418.889656132,322089.767199215,307137.861181046,466127.764026906,FALSE,TRUE,FALSE
2-Amino-4-(methylthio)butanoic acid,NA,Amide-Neg-000427,NA,NA,NA,NA,NA,NA,NA,NA,285097.608195058,420663.552406707,327674.743161998,464575.419969807,982742.977617372,874651.262971136,945458.061551778,824087.35001405806,1118797.62238758,798925.623562275,240693.928924368,870039.874952422,682914.874453788,1450770.4521097,732859.301543076,365837.016188734,769374.555533086,496497.09833019,1087392.77914429,1129965.132706,658014.79911396,396450.754014347,553192.057487494,536632.258742047,FALSE,TRUE,FALSE
2-Aminoisobutyric acid,NA,Amide-Pos-000099,NA,NA,NA,NA,NA,NA,NA,NA,11218801.1739185,12367729.5480786,16749155.7427178,17176560.3516952,18485625.9152301,9680928.87775461,17148911.6250537,6017275.68254424,24921143.0928965,30028072.8653348,15714401.8712729,45425130.292637,18930064.5591969,13433164.7587067,8850059.58021932,16773079.4394818,12551678.964667,18855556.5911902,33872635.2415515,20719552.6909531,10859979.8365165,11532486.9191044,16301719.8858337,16666409.8407386,FALSE,TRUE,FALSE
2-DEOXY-GLUCOSE,NA,C18-Pos-000327,NA,NA,NA,NA,NA,NA,NA,NA,55069.2473304009,33922.4549547817,121831.863424715,76345.1859604597,114634.928429292,29642.8559615928,NA,20446.9836356295,59148.1901694039,44642.5206255226,51162.695076614,66110.2986843864,NA,75757.8967963988,63936.3579253614,47015.7984901537,43673.8105568535,87684.2262260804,29749.4568498736,48271.1402041151,66339.8781060619,33958.5122323257,79714.8187928552,39343.9598216192,FALSE,TRUE,FALSE
2-Decylmalonic acid,NA,C8-Pos-000696,NA,NA,NA,NA,NA,NA,NA,NA,106131.056801422,61424.2135489098,166985.552863413,NA,52530.510617758,29733.9431894406,49255.8369920626,NA,46378.8753026458,100059.91782508,NA,31868.9856290864,77283.9911933872,84140.0809972034,60799.6210450341,37785.6952923424,NA,97841.1391025303,44423.9160382103,31594.8555293835,37839.2433383186,38814.776631143,33338.0192403144,37908.4008804391,FALSE,TRUE,FALSE
2-Ethyl-2-phenylbutanoic acid,NA,C18-Neg-000228,NA,NA,NA,NA,NA,NA,NA,NA,42123.8514144601,11593.5688473627,43885.6273325145,8020.69287425748,29623.5361057022,9456.74676791883,27706.6657315358,3701.51340303497,87483.5786531945,5787.96210495816,16835.0786821093,106257.421584807,10288.5302224415,NA,NA,19450.2711321852,7709.27798704924,13390.8236799159,7007.75177937721,12025.1418241492,16438.1011844475,35080.5962665316,17150.0615157269,25617.1865175681,FALSE,TRUE,FALSE
2-Ethylhexyldiphenyl phosphate,NA,C8-Pos-000650,NA,NA,NA,NA,NA,NA,NA,NA,244782.995053876,275645.132752032,320241.37515785,290141.434943118,271197.688219678,238143.663446575,324792.92406306,230452.681736239,296401.318412042,291217.48808046,281255.648010137,322840.926762625,215049.304621266,243913.134123505,104511.323282679,288319.500598609,281922.49840984,270268.557115445,223371.016076495,288230.533698702,247741.820795463,281683.2803485,261014.270526845,277206.706889885,FALSE,TRUE,FALSE
2-Furoic acid,NA,Amide-Neg-000150,NA,NA,NA,NA,NA,NA,NA,NA,1563913.41256197,3294523.55759424,596866.085581905,NA,NA,2206720.03894734,NA,3087522.67724164,2076328.55171235,997216.277871422,837209.563231189,1407572.63362292,1140696.01809288,12708925.4955968,1820249.69766682,910634.736766727,NA,1368379.01843661,5130504.52966297,1897476.0893867,3038780.53335978,1606464.47068018,NA,NA,FALSE,TRUE,FALSE
2-Hydroxyethyl benzoate,NA,C18-Pos-000320,NA,NA,NA,NA,NA,NA,NA,NA,188222.276101178,106159.549972858,65679.192582297,93196.2462271347,142139.929185924,101651.893724907,86009.4866065571,34948.620277246,136536.433927275,81269.8340657656,89155.6394386871,117564.66275269,140274.52162766,117290.108487828,140887.841531905,164916.502835409,121693.526221992,106309.827327172,129316.663493896,101142.558984696,117913.172339589,91251.0666213663,91863.6544549711,96610.5119045377,FALSE,TRUE,FALSE
2-Hydroxyisovaleric acid,NA,C18-Neg-000162,NA,NA,NA,NA,NA,NA,NA,NA,605721.958032097,617802.61636315,714541.837426373,NA,NA,1135861.80706105,425266.738728152,488058.742494355,1281346.93625309,491529.59903223,679175.20156976,503314.539779386,NA,532259.421813749,376962.914197076,607615.14104183,457941.353389346,524456.500900448,624438.92332853,587227.249155505,541500.241112294,1264522.49046606,411658.560576626,482078.665951601,FALSE,TRUE,FALSE
2-Hydroxymyristic acid,NA,C8-Neg-000196,NA,NA,NA,NA,NA,NA,NA,NA,158983.655541421,248932.325063389,167774.16206068,209925.141129955,196061.752644104,414833.724081866,266996.867302289,233725.668276209,173280.805367773,90378.9008766481,192840.949964759,135145.229286797,198890.051963081,190217.657237342,142093.70101521,123081.618675511,107980.096770956,124017.569332468,172841.136377504,116853.302803715,279174.585365772,158014.247379837,274574.387805633,129181.691154611,FALSE,TRUE,FALSE
2-Hydroxypropyl stearate,NA,C8-Pos-000455,NA,NA,NA,NA,NA,NA,NA,NA,997304.594257002,1007523.01358981,1187657.67435048,1081089.23353125,1051862.80600272,1101642.87169609,1102380.81331967,1082057.52837872,1194241.47876434,1069246.81028443,1259690.50570504,1472070.25520411,1090565.58988269,1454303.04081193,1046892.6327294,1074155.65676261,1252759.27585875,1053697.37672978,803871.706688217,1301277.04591742,1145348.44793019,1027354.4534715,1025351.83841958,1092499.94839322,FALSE,TRUE,FALSE
2-Methylbenzoic acid,NA,Amide-Neg-000398,NA,NA,NA,NA,NA,NA,NA,NA,250770.833019109,990248.009798891,855916.596780179,739219.188345233,1780229.2808399,1616547.84535245,1180281.82011182,983087.20326859,1014487.40713337,775793.948148333,390138.846056651,1017113.94093655,473350.074198598,1152780.76233812,383586.050664174,290901.685881351,613084.330187973,454190.731436472,686973.237400995,527577.857471859,774903.199239862,379964.681490127,444794.387992636,879490.388301858,FALSE,TRUE,FALSE
2-Oxobutyric acid,NA,Amide-Neg-000059,NA,NA,NA,NA,NA,NA,NA,NA,9260324.15636191,21960928.2878447,11963834.127304,NA,40962945.589383,22662254.0592772,31127884.5886196,19338861.1444873,NA,NA,NA,12986768.4853317,15798110.3209712,23189222.7801654,NA,NA,23672525.659109,19398670.3941011,30070896.3079279,20280413.7091645,31449497.1791051,16901473.4274327,21235725.9015784,23324608.3537031,FALSE,TRUE,FALSE
2-Piperazinecarboxamide,NA,Amide-Pos-000197,NA,NA,NA,NA,NA,NA,NA,NA,4143694.01056383,4353502.15173182,7278060.37475855,5756108.55526366,6334804.36864941,9487938.57372371,8723788.56803708,6862382.17639915,8129833.65967867,4074594.32265863,4482441.56620663,5725279.07270027,6050123.20922878,5736979.25389552,11999430.7089624,3714826.0992429,5617792.24029173,5730646.48202838,6513719.58868819,4323086.72197963,1049522.91211153,6165543.5063555,6094628.31572861,6152384.73473323,FALSE,TRUE,FALSE
2-Pyrrolidinone,NA,Amide-Pos-000294,NA,NA,NA,NA,NA,NA,NA,NA,5079914.19387435,5226357.41535235,5062055.37101133,4757553.7729361,5333542.57967259,4330808.906891,5780335.37815272,3892709.99344901,3379463.4216571,4425278.63704725,4525888.27287092,4273181.56166275,4608265.97920309,4317403.58610759,2937716.62598667,5047941.2578086,5210950.92521503,1819041.0524827,4188693.03732113,5158146.58335776,4883733.10073244,NA,4028595.23660293,NA,FALSE,TRUE,FALSE
2-[(2E)-2-Hexadecenyl]succinic acid,NA,C8-Pos-000516,NA,NA,NA,NA,NA,NA,NA,NA,579062.690809888,377523.313660142,830404.147298495,621244.350208349,704172.575312909,NA,659169.961728641,640041.509192655,609849.322011301,963864.996820368,524111.58077613,503923.944621557,593945.509933055,175406.538544819,763613.198014787,552953.116584582,NA,851889.293376532,413672.769573379,529982.429634823,158338.68878583,639605.091543964,944259.755861484,609151.263355519,FALSE,TRUE,FALSE
"2-[(2S,4aR,8aS)-2-hydroxy-4a-methyl-8-methylidene-3,4,5,6,7,8a-hexahydro-1H-naphthalen-2-yl]prop-2-enoic acid",NA,C8-Neg-000204,NA,NA,NA,NA,NA,NA,NA,NA,205742.124556481,262211.137629778,289706.469034841,261841.177434596,261194.552764091,307253.023850229,270769.81588672,242919.408352163,262197.423881678,212947.875440597,233525.105199305,302297.133964987,255242.666671555,220333.914722774,168605.685240496,215866.400501996,208892.424646896,177638.12371203,158975.290986311,205413.204395292,221907.886721022,200233.061089692,191695.420848025,202798.382594956,FALSE,TRUE,FALSE
"2-[1-(1,3-Benzodioxol-5-yl)propan-2-yl]-6-methoxy-4-prop-2-enylphenol",NA,C8-Pos-000552,NA,NA,NA,NA,NA,NA,NA,NA,128283.154859186,334253.119044813,519991.700668139,471095.242836386,388812.769702129,794405.087606091,498614.118755502,338711.733368285,381580.674014918,311520.758571642,367188.161254826,438291.88368411,184634.85634373,245668.868494443,154575.221690798,120396.758710246,159149.824788693,131558.555605621,95266.0604986413,153554.471309683,235008.090098848,154340.037851389,136789.455681149,338034.437738846,FALSE,TRUE,FALSE
"3',6'-Bis(diethylamino)-3H-spiro[isobenzofuran-1,9'-xanthen]-3-one",NA,C8-Pos-000313,NA,NA,NA,NA,NA,NA,NA,NA,109590.835185498,93558.8302858188,412506.529882074,96507.5565432966,146868.289704956,57806.5772705085,329741.06663522,60510.1442600506,51198.3675505732,96529.9216217839,96337.4887313545,95780.9385190906,92955.0478181819,145529.976387441,800634.026630626,80233.3012787947,230597.74282916,144664.97689275,4285562.15408177,613740.389637588,223473.288850594,46749.4083036895,637696.237845605,84677.4541905716,FALSE,TRUE,FALSE
3'-CMP,NA,C18-Neg-000215,NA,NA,NA,NA,NA,NA,NA,NA,43475.0232440312,57366.6844846755,114828.998804494,70943.9146324103,16832.9378633282,143875.093881042,128216.238716785,237900.267768249,23319.5445126979,116429.310578486,75953.455226196,102035.941292619,88934.7251955365,161749.716250593,197053.782864814,NA,132353.546413753,70060.5872522898,NA,35699.3322872112,NA,25731.5175024148,37026.7916220145,102941.005477978,FALSE,TRUE,FALSE
"3,3',5,5'-Tetra-tert-butylbiphenyl-2,2'-diol",NA,C8-Neg-000147,NA,NA,NA,NA,NA,NA,NA,NA,1322477.08599106,1506091.99687159,1269738.05228539,1223028.14628467,1464624.0801886,1315789.90206974,1265034.53305338,1145180.63329709,1459663.75919642,1185712.90220464,1431074.47654602,1331751.73819127,1217088.59719235,1073454.96143665,982783.153592163,1073178.14237086,1264735.20870002,987954.647766427,1236101.36961328,1303438.87032043,1259055.52771097,1315425.65639779,1000613.31259937,1244894.44601927,FALSE,TRUE,FALSE
"3-(3,5-Di-tert-butyl-4-hydroxyphenyl)propanoic acid",NA,C8-Neg-000038,NA,NA,NA,NA,NA,NA,NA,NA,8411807.09510488,2888005.29255834,3704514.85925698,4557102.03508556,4141825.51390005,9080902.9204803,5627228.78015903,7604289.49364862,7716616.78391945,1985336.11360208,9417675.45930115,2807999.79801037,7418602.78306788,4373295.44947177,NA,9087781.36542397,5827386.20240472,2033380.63759878,5216240.48698794,9044383.29660825,6746205.59742316,8025633.49968415,7579002.74202268,3110050.41338206,FALSE,TRUE,FALSE
"3-Amino-2,2-dimethylpropionic acid ethyl ester",NA,Amide-Pos-000400,NA,NA,NA,NA,NA,NA,NA,NA,654608.844284666,567227.868532553,572692.804363435,1104721.31277433,470839.486141081,425396.142022742,746208.378242975,1954502.13637232,272725.329115193,852201.260383586,1105093.03591622,NA,546547.896233128,1245934.13666254,1027272.47445262,286556.745386095,629231.906986141,398865.458980672,484339.982695128,1670043.91100062,416700.441935057,460283.467868179,643696.256390085,NA,FALSE,TRUE,FALSE
3-Cyclohexyl-1-(piperazin-1-yl)propan-1-one,NA,C8-Pos-000641,NA,NA,NA,NA,NA,NA,NA,NA,261383.751595691,304120.142072753,327252.495443677,294057.569841466,312392.664393488,282879.990102849,321315.164756672,279786.722720316,279112.216043975,361110.690402924,281008.95546517,277633.890484788,310774.518728176,261854.689840224,262638.978907549,268001.301007565,304254.917977025,272212.170982706,316247.46210838,262315.095674456,260893.14547851,265061.94571735,296992.437753662,326576.552574092,FALSE,TRUE,FALSE
3-Epilupeol,NA,C8-Pos-000481,NA,NA,NA,NA,NA,NA,NA,NA,330196.966576689,1236906.22554229,345819.359046918,343773.777150412,NA,318912.223922452,398711.22369389,349408.514273755,347187.125960803,NA,333067.154625531,276897.142253927,287466.068899329,320864.685669014,339054.552783082,509894.354162378,604109.508291665,NA,NA,347711.721422501,309709.232458088,346203.120007002,323924.539688806,352190.267326468,FALSE,TRUE,FALSE
3-Hydrazinylpyridazine,NA,Amide-Pos-000255,NA,NA,NA,NA,NA,NA,NA,NA,3101290.61220948,7886358.0326674,7836173.22325523,NA,4212172.67895703,7069517.3697645,8012984.52532377,5964820.17848733,2338840.85857929,4067257.62173351,2327059.23622303,5679449.77767992,4011657.0659453,NA,5233672.60756113,4012557.46885047,4093950.52743461,3419665.16858947,5376073.35390271,3246997.48729308,6674506.15529961,6469197.87074637,7034208.92785213,5534471.64162805,FALSE,TRUE,FALSE
3-Hydroxydodecanoic acid,NA,C18-Pos-000309,NA,NA,NA,NA,NA,NA,NA,NA,97816.8823595278,155284.67718218,166916.507161976,122984.190045365,85419.4433728846,160415.701891097,118979.817996703,133832.286788213,138475.55811654,94684.8884648628,104546.534391522,131469.418936471,84005.172096845,109141.305467262,157149.03756902,155263.514134653,112316.468466695,195845.309043081,99438.151939179,119812.043199244,94521.0667489077,103593.881352333,80504.1374504711,250601.576933839,FALSE,TRUE,FALSE
3-Methoxypropylamine,NA,Amide-Pos-000068,NA,NA,NA,NA,NA,NA,NA,NA,58447524.9670666,68110296.5279052,55945801.640125,50972635.2305792,78922049.3307315,46852396.0562286,26842409.8602791,125368181.963017,67116088.3871579,101419406.170775,102679401.737984,103455349.361243,101803444.964113,89492926.4270347,68565653.1660279,89059105.5699757,71236431.4840219,66657022.8229738,60434078.4823845,133195207.887094,44577663.2711263,56739416.9032193,91965857.4934929,59431396.8453671,FALSE,TRUE,FALSE
3-Oxo-4-cholestenoic acid,NA,C8-Pos-000415,NA,NA,NA,NA,NA,NA,NA,NA,1109776.83616624,1163039.95180898,1028894.65228707,2031527.335721,1401195.09630167,1915934.51115737,1314918.72639527,1043347.1466002,NA,1454498.04455085,636860.376444189,271800.463889297,790233.296453832,573500.818170033,1690166.79347656,1214199.987502,614869.231765978,NA,535731.054308356,1216696.40235946,952487.498463164,474044.321031863,619371.525657238,365784.686127681,FALSE,TRUE,FALSE
3-Ureidopropionic acid,NA,C18-Neg-000145,NA,NA,NA,NA,NA,NA,NA,NA,803434.117017452,1038203.32600898,760426.433361438,836015.983844377,371185.494283205,865799.910997709,850562.792271685,651331.06921735,1186776.84119252,773726.729214957,745076.212010163,673362.450933893,542018.978887205,1085040.95838134,846400.049661941,572772.055314023,593233.236375476,1740498.93960904,562210.020923016,997709.890664218,833978.732599692,493983.876995742,792106.910649643,970655.584573159,FALSE,TRUE,FALSE
3-[(2-Hydroxyethyl)amino]-1-propanol,NA,Amide-Pos-000097,NA,NA,NA,NA,NA,NA,NA,NA,15881574.6519843,13484168.8318064,10233085.4212504,11288981.5090071,20206794.6893056,5566310.82155477,2122591.35171925,27309007.784748,21303847.4430051,48565704.0215843,41278579.7020361,42643685.4602577,39368660.4785345,45628725.8404471,16175043.5121969,24930827.4766508,10623593.9411401,23567568.6473566,26948522.3781453,22613895.6496499,3369045.84607031,6420266.84601829,13296586.793481,16528347.6558882,FALSE,TRUE,FALSE
"3-[1-Decenyl]dihydro-2,5-furandione",NA,C8-Pos-000478,NA,NA,NA,NA,NA,NA,NA,NA,NA,991833.376423111,844379.786946361,627197.780458827,850255.032906638,1174983.36178094,1241281.07397884,155031.266366231,290121.955734841,831240.62833798,NA,1023002.47259866,162748.394221812,922400.104878714,NA,622821.199722843,NA,745142.459516846,362945.962280188,758793.595854753,532719.227675009,787003.331420199,NA,954188.419590444,FALSE,TRUE,FALSE
4-(Methylamino)-4-piperidinecarboxamide,NA,Amide-Pos-000553,NA,NA,NA,NA,NA,NA,NA,NA,72292.2388793166,10767.8057844236,7554.94011198558,NA,113976.103292959,59411.6507844461,215113.360568929,27459.4004320088,74633.2051014392,NA,NA,37837.1584801116,69321.4519320518,NA,174315.687073757,7619.25244806634,65408.6282185299,59203.3902321219,11973.143617108,NA,14977.7989415283,14532.400405274,11455.6028371076,6901.54377182146,FALSE,TRUE,FALSE
4-Hydroxybenzaldehyde,NA,Amide-Neg-000217,NA,NA,NA,NA,NA,NA,NA,NA,2554334.39174104,3367345.52017492,3238507.11226256,2628742.52391378,5585951.91420177,3902305.79364157,7322313.37023782,3638998.17196137,4211699.68619564,3366968.54656166,2149531.63794254,4198415.89220877,2498931.66393925,5218144.97425765,3218662.04604668,4118797.39886397,3611472.20433577,2223543.01241076,3539302.93441418,3165234.66847237,2390198.07994654,3334511.86648242,2100296.35311366,2578293.70655131,FALSE,TRUE,FALSE
4-Methoxyphencyclidine,NA,C8-Pos-000682,NA,NA,NA,NA,NA,NA,NA,NA,180251.918913028,189816.46216257,192954.81699529,188507.955664024,179201.90635408,185864.056648804,185474.413259275,149152.70349527,154043.293243275,182039.67020044,207197.426704989,197124.707721866,169379.264827268,173607.711727364,176361.490436073,167812.271934772,163032.923134258,168014.787809763,118009.94839928,173521.275271943,155844.096430708,152229.870545998,147222.891374511,168879.747200878,FALSE,TRUE,FALSE
4-Methyloxazole-5-carboxylic acid,NA,Amide-Neg-000492,NA,NA,NA,NA,NA,NA,NA,NA,NA,504731.94281196,356395.423272489,640517.945546694,381642.768679561,NA,604449.557343913,216317.825914077,565183.968436453,279355.559700119,NA,572008.322397245,223984.368923237,NA,455696.184267677,234072.569540014,380922.020167889,404336.740959725,760546.463630429,908730.82868088,571810.844950956,436325.902534784,650622.296057245,441167.182241724,FALSE,TRUE,FALSE
4033-40-3,NA,Amide-Pos-000312,NA,NA,NA,NA,NA,NA,NA,NA,2811892.43387723,1705497.16875591,NA,1320737.14299865,2757969.05792221,2126052.92041613,NA,861166.970624507,3876567.09699396,3785737.55742668,1642205.49169242,661888.46283538,3004220.78151809,989341.78604839,1610870.00994057,2325422.27857628,2773915.65819824,4746993.78151846,3008829.98028538,3978291.86059171,1668551.83239985,4698994.88613348,1672241.13796453,3428477.70241175,FALSE,TRUE,FALSE
