pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
The phototransduction cascade (Reactome),0.5167483251674833,0.8245040575307548,0.013951851194277755,0.7287234042553192,1.0425985828340152,5,Guanosine 5'-Diphosphate (Gdp);L-(-)-Methionine;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine,IPC-EN
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane (Reactome),0.5178482151784821,0.8245040575307548,0.013921155782087694,0.6929982046678635,0.9732372509483991,12,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uridine;Cytosine;Uracil;Cytidine,IPC-EN
Ethanol effects on histone modifications (WikiPathways),0.522047795220478,0.8245040575307548,0.013804528539037353,0.7269503546099291,1.04006184662274,5,"L-Serine;L-(-)-Methionine;S-Adenosyl-L-Homocysteine;D,L-Serine",IPC-EN
MTHFR deficiency (WikiPathways),0.522047795220478,0.8245040575307548,0.013804528539037353,0.7269503546099291,1.04006184662274,5,L-(-)-Methionine;Nervonic Ceramide;S-Adenosyl-L-Homocysteine;Choline,IPC-EN
Maternal to zygotic transition (MZT) (Reactome),0.522047795220478,0.8245040575307548,0.013804528539037353,0.7269503546099291,1.04006184662274,5,Succinic Acid;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;Uridine 5'-Triphosphate Sodium Salt,IPC-EN
Metabolism of cofactors (Reactome),0.522047795220478,0.8245040575307548,0.013804528539037353,0.7269503546099291,1.04006184662274,5,Citric Acid;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;L-Ascorbic Acid,IPC-EN
Nicotinamide salvaging (Reactome),0.522047795220478,0.8245040575307548,0.013804528539037353,0.7269503546099291,1.04006184662274,5,Nicotinamide;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;Pyruvic Acid,IPC-EN
Synthesis of wybutosine at G37 of tRNA(Phe) (Reactome),0.522047795220478,0.8245040575307548,0.013804528539037353,0.7269503546099291,1.04006184662274,5,Succinic Acid;L-(-)-Methionine;S-Adenosyl-L-Homocysteine;Pyruvic Acid,IPC-EN
Metabolism of amine-derived hormones (Reactome),0.5356464353564644,0.8312423195550268,0.013432882986059594,0.7234042553191489,1.03498837420019,5,S-Adenosyl-L-Homocysteine;Dl-Alanine,IPC-EN
Acetylcholine synthesis (WikiPathways),0.5424457554244576,0.8312423195550268,0.013250334189967811,0.7175843694493783,1.0052723174153921,6,Dl-Dipalmitoylphosphatidylcholine;Glycerophosphocholine;Pyruvic Acid,IPC-EN
Phosphatidylcholine catabolism (WikiPathways),0.5424457554244576,0.8312423195550268,0.013250334189967811,0.7175843694493783,1.0052723174153921,6,Adenosine 5'-Diphosphate;Glycerophosphocholine;Adenosine Triphosphate (Atp),IPC-EN
Propanoate metabolism (KEGG),0.54994500549945,0.8312423195550268,0.013051384489575938,0.7,0.9717445616486562,9,L-Glutamic Acid;Beta-Alanine;Adenosine 5'-Diphosphate;(R)-Pantetheine;Acrylic Acid,IPC-EN
16p11.2 proximal deletion syndrome (WikiPathways),0.5516448355164484,0.8312423195550268,0.01300662656884779,0.6958855098389982,0.9684331427595813,10,"Dihydroxyacetone Phosphate;Palmitoyl Ethanolamide;D-Sphingosine;D-Fructose-1,6-Bisphosphate;Oleoyl Ethanolamide;Glycerophosphocholine;Palmitic Acid",IPC-EN
Sulfur amino acid metabolism (Reactome),0.5729427057294271,0.8312423195550268,0.012455756359826391,0.6792792792792792,0.9638249881094744,14,L-Glutamic Acid;L-Serine;L-(-)-Methionine;Hypotaurine;S-Adenosyl-L-Homocysteine;L-Glutathione (Reduced);Pyruvic Acid,IPC-EN
Cysteine and methionine catabolism (WikiPathways),0.5795420457954205,0.8312423195550268,0.012288566550789515,0.6816546762589928,0.9623209133427766,13,L-Glutamic Acid;L-Serine;L-(-)-Methionine;Dl-Glutamine;Hypotaurine;S-Adenosyl-L-Homocysteine;L-Glutathione (Reduced);Pyruvic Acid,IPC-EN
Peptide hormone metabolism (Reactome),0.5854414558544145,0.8312423195550268,0.012140411978847663,0.6905187835420394,0.9609645066971682,10,"Oleoyl Ethanolamide;7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid;Myristic Acid;Palmitic Acid;L-Lysine",IPC-EN
Omega-3 / omega-6 fatty acid synthesis (WikiPathways),0.5858414158584142,0.8312423195550268,0.012130410866149818,0.7069271758436945,0.9903425305230842,6,"Linoleic Acid;7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid;All-Cis-4,7,10,13,16-Docosapentaenoic Acid",IPC-EN
alpha-Linolenic acid metabolism (KEGG),0.5858414158584142,0.8312423195550268,0.012130410866149818,0.7069271758436945,0.9903425305230842,6,"Linoleic Acid;7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid;All-Cis-4,7,10,13,16-Docosapentaenoic Acid",IPC-EN
Metabolic reprogramming in colon cancer (WikiPathways),0.5873412658734126,0.8312423195550268,0.012092954775990206,0.6774774774774774,0.9612684231542769,14,"L-Serine;Dl-Glutamine;Citric Acid;D-Fructose-1,6-Bisphosphate;L-Glutathione (Reduced);Pyruvic Acid",IPC-EN
"Incretin synthesis, secretion, and inactivation (Reactome)",0.6039396060393961,0.8312423195550268,0.011683302173079965,0.6910714285714286,0.9593498606072194,9,"Oleoyl Ethanolamide;7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid;Myristic Acid;Palmitic Acid;D-Glucose",IPC-EN
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) (Reactome)",0.6039396060393961,0.8312423195550268,0.011683302173079965,0.6910714285714286,0.9593498606072194,9,"Oleoyl Ethanolamide;7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid;Myristic Acid;Palmitic Acid;D-Glucose",IPC-EN
beta-Alanine metabolism (KEGG),0.6039396060393961,0.8312423195550268,0.011683302173079965,0.6910714285714286,0.9593498606072194,9,L-Glutamic Acid;Beta-Alanine;Uracil;L-Histidine,IPC-EN
Pantothenate and CoA Biosynthesis (KEGG),0.6259374062593741,0.8312423195550268,0.011152897558680186,0.698581560283688,0.9994740672423406,5,Adenosine 5'-Diphosphate;(R)-Pantetheine;Adenosine Triphosphate (Atp),IPC-EN
Organic cation/anion/zwitterion transport (Reactome),0.6376362363763624,0.8312423195550268,0.010875934751630836,0.6921708185053381,0.9618822204682158,7,Histamine;Uric Acid;Choline,IPC-EN
Mitochondrial biogenesis (Reactome),0.6484351564843516,0.8312423195550268,0.01062306568611481,0.6932624113475176,0.9918638586085153,5,Nicotinamide;Adenosine 5'-Diphosphate;Linoleic Acid;Palmitic Acid,IPC-EN
Transcriptional activation of mitochondrial biogenesis (Reactome),0.6484351564843516,0.8312423195550268,0.01062306568611481,0.6932624113475176,0.9918638586085153,5,Nicotinamide;Adenosine 5'-Diphosphate;Linoleic Acid;Palmitic Acid,IPC-EN
Phosphate bond hydrolysis by NTPDase proteins (Reactome),0.6551344865513449,0.8312423195550268,0.010467426149036507,0.6804590506909374,0.9469648205956878,10,Guanosine 5'-Diphosphate (Gdp);Cytidine 5'-Diphosphate;Adenosine 5'-Diphosphate;Uridine Monophosphate;Uridine 5'-Triphosphate Sodium Salt,IPC-EN
Pyruvate metabolism (Reactome),0.6556344365563443,0.8312423195550268,0.010455846999992519,0.6797853309481217,0.9460272345723416,10,"L-Glutamic Acid;Nicotinamide;Adenosine 5'-Diphosphate;D-Fructose-1,6-Bisphosphate;L-Glutathione (Reduced);Pyruvic Acid",IPC-EN
Free fatty acid receptors (Reactome),0.6596340365963403,0.8312423195550268,0.010363385973780975,0.6909413854351687,0.9679478501846225,6,"7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid;Myristic Acid;Palmitic Acid",IPC-EN
Regulation of insulin secretion (Reactome),0.6596340365963403,0.8312423195550268,0.010363385973780975,0.6909413854351687,0.9679478501846225,6,Guanosine 5'-Diphosphate (Gdp);Adenosine 5'-Diphosphate;Palmitic Acid;D-Glucose,IPC-EN
Metabolism overview (WikiPathways),0.6685331466853315,0.8312423195550268,0.010158708551632563,0.6634485525856487,0.957450087837689,18,L-Glutamic Acid;Dihydroxyacetone Phosphate;Succinic Acid;L-Ornithine;Citric Acid;Ethyl Acetoacetate;Palmitic Acid;3-Hydroxybutyric Acid;Pyruvic Acid,IPC-EN
Metabolic disorders of biological oxidation enzymes (Reactome),0.6702329767023297,0.8312423195550268,0.01011976891122742,0.6803571428571429,0.944476219357495,9,L-Glutamic Acid;L-(-)-Methionine;S-Adenosyl-L-Homocysteine;L-Pyroglutamic Acid;L-Glutathione (Reduced),IPC-EN
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),0.6819318068193181,0.8312423195550268,0.009853017377041239,0.6785714285714286,0.9419972791492077,9,L-Glutamic Acid;L-Serine;Citric Acid;L-Glutathione (Reduced);Pyruvic Acid,IPC-EN
Degradation of cysteine and homocysteine (Reactome),0.6819318068193181,0.8312423195550268,0.009853017377041239,0.6785714285714286,0.9419972791492077,9,L-Glutamic Acid;L-Serine;Hypotaurine;L-Glutathione (Reduced);Pyruvic Acid,IPC-EN
Ferroptosis (WikiPathways),0.6819318068193181,0.8312423195550268,0.009853017377041239,0.6785714285714286,0.9419972791492077,9,"Cytidine 2',3'-Cyclic Monophosphoric Acid;1-Stearoyl-2-Hydroxy-Sn-Glycero-3-Phosphoethanolamine;L-(-)-Methionine;L-Glutathione (Reduced);L-Glutamine",IPC-EN
Trans-sulfuration pathway (WikiPathways),0.6841315868413159,0.8312423195550268,0.00980308635497199,0.6809269162210339,0.9445895637446354,8,L-Glutamic Acid;L-(-)-Methionine;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;L-Glutathione (Reduced);Pyruvic Acid,IPC-EN
Phenylalanine and tyrosine metabolism (Reactome),0.692030796920308,0.8312423195550268,0.009624325503188196,0.6767857142857143,0.9395183389409203,9,L-Glutamic Acid;Ethyl Acetoacetate;L-Glutathione (Reduced);Pyruvic Acid,IPC-EN
Purinergic signaling (WikiPathways),0.692030796920308,0.8312423195550268,0.009624325503188196,0.6767857142857143,0.9395183389409203,9,Adenosine 5'-Diphosphate;N-Methyl-D-Glucamine;L-Glutathione (Reduced);Adenosine Triphosphate (Atp),IPC-EN
Pyruvate metabolism (KEGG),0.692030796920308,0.8312423195550268,0.009624325503188196,0.6767857142857143,0.9395183389409203,9,Guanosine 5'-Diphosphate (Gdp);Adenosine 5'-Diphosphate;L-Glutathione (Reduced);Pyruvic Acid,IPC-EN
