gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,dropped_covariates,Compound.ID,Name,cell_type,n_samples,FDR_global,Super.Class,Class,Sub.Class,Pathways,KEGG,Exogenous_Flag,Annotation_Confidence,n_nonzero,max_cooks,loo_unstable
PDE7B,-3.1074146938467364,3.2470716999721727,-7.764524879746559,1.4986949311615256e-7,3.8948583436002786e-4,7.150059253023126,,C8-Pos-005214,Pc(14:1_28:3),IN-MGE-SST,12,0.038359142876769434,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,8,2.4197445249259024,TRUE
CSMD2,-1.27951279194453,7.358967927324112,-7.38293442816339,3.256565613616935e-7,6.033668238392072e-4,6.857546641981234,,C8-Pos-005214,Pc(14:1_28:3),IN-MGE-SST,12,0.05470537275136186,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,12,2.9453808366508456,TRUE
NPY,-2.763353798372616,7.9008018168164895,-7.3656789949027015,3.374442255728359e-7,6.033668238392072e-4,6.773756268856658,,C8-Pos-005214,Pc(14:1_28:3),IN-MGE-SST,12,0.055511191991074904,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,12,0.7123740860560654,TRUE
CHODL,-2.722881114914814,4.2889439042215365,-7.350395182077957,3.4825251167529433e-7,6.033668238392072e-4,6.650730878076336,,C8-Pos-005214,Pc(14:1_28:3),IN-MGE-SST,12,0.05563579841763623,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,11,2.1253029309288296,TRUE
SYNDIG1,-1.6822392999127578,5.529417809863802,-7.24906721989452,4.295517583056254e-7,6.698000567259617e-4,6.5823810867849915,,C8-Pos-005214,Pc(14:1_28:3),IN-MGE-SST,12,0.0611616322579973,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,12,3.0519424898701635,TRUE
CORT,-4.544331597698314,3.9321190628816436,-7.154289998990639,5.233446711151204e-7,7.418648596998247e-4,6.265900392769549,,C8-Pos-005214,Pc(14:1_28:3),IN-MGE-SST,12,0.06697511480052232,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,7,3.6775320919333687,TRUE
RASGEF1B,-2.04920219650073,4.858186601281894,-7.022381328358816,6.9029277897403e-7,8.834084311542905e-4,6.095935516387738,,C8-Pos-005214,Pc(14:1_28:3),IN-MGE-SST,12,0.0753491003839596,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,11,2.0778369686833456,TRUE
DACH2,-2.44601858119239,5.079796174077705,-6.972165673783997,7.674925974142057e-7,8.834084311542905e-4,6.025959677840314,,C8-Pos-005214,Pc(14:1_28:3),IN-MGE-SST,12,0.07979668335056192,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,11,1.8498194867401156,TRUE
FOXP1,-1.2914218202404433,6.9233631549402315,-6.956616860888344,7.931583425998889e-7,8.834084311542905e-4,5.998345316057155,,C8-Pos-005214,Pc(14:1_28:3),IN-MGE-SST,12,0.08126760592462681,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,12,2.3645402660900583,TRUE
PCP4,-3.0940257261977,2.936150161882504,-6.877260572726327,9.386138693483353e-7,9.757204043165729e-4,5.476487411809854,,C8-Pos-005214,Pc(14:1_28:3),IN-MGE-SST,12,0.08893457197910638,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,7,1.8818653449565044,TRUE
DGKB,-2.109474496223432,5.415572363094954,-6.762735908280716,1.1985606599558248e-6,0.0011680722731681984,5.614156253551638,,C8-Pos-005214,Pc(14:1_28:3),IN-MGE-SST,12,0.0991366785138969,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,NA,NA,NA,NA,10,0.6360687868103756,FALSE
NCAM2,-1.1932435767484113,9.399766189576367,-10.632107604962213,1.6500059610133354e-8,2.7083197844072885e-4,9.929324970810994,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.017119834849209183,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,2.004553286841986,FALSE
H4C3,2.0318207562486323,7.417384705102075,9.965601100812522,3.9788879301092384e-8,3.265473324240652e-4,9.028849786558629,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.026051178661445296,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,0.40337562487616196,FALSE
PLCG2,1.7497041107438338,9.466024471087497,9.507150537859518,7.481594760226372e-8,4.0934298798118556e-4,8.414240662341061,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.029957193858121966,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,1.8733199492442565,FALSE
RPL11,2.1949966015874094,7.040807296044905,8.968273770813733,1.6176274994624182e-7,6.121674396852239e-4,7.639127531717044,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.03961679202907157,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,1.0646631406679001,FALSE
SOX4,1.170521401413822,9.261926442039638,8.665745789020665,2.530005364797402e-7,6.121674396852239e-4,7.205881354905859,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.04872308794461755,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,0.8228515132093358,FALSE
GALNTL6,-2.85747125783314,4.527227471373915,-8.659371778873957,2.554251907802259e-7,6.121674396852239e-4,6.87319766199531,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.048902402533843425,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,9,0.5046030999177098,FALSE
RPS2,2.3665016242500303,7.102276418223607,8.644780740470196,2.6106811732646327e-7,6.121674396852239e-4,7.197447972673681,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.049491778564443284,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,1.9197816984583138,FALSE
RPS4X,2.161162253379349,6.694444520432999,8.199169308369909,5.151204990297016e-7,0.0010142852924283061,6.516033176415671,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.06655151094062721,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,1.0829213626460192,FALSE
RPL34,2.0796684944173554,7.307935425504695,8.106016884905017,5.955759522303033e-7,0.0010142852924283061,6.434968132896965,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.07133152620561264,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,1.0751788191937226,FALSE
EEF1A1,2.0113176744377417,8.570744803402025,8.068260045277503,6.318547317283825e-7,0.0010142852924283061,6.3572977251623435,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.07308964232042019,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,0.9816050045311652,FALSE
RPS23,1.9941351304205535,7.464125688454595,7.975341590156203,7.313828928204084e-7,0.0010142852924283061,6.241200820460987,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.0775136280330638,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,1.1263491038831552,FALSE
RPL23,2.183913772759204,6.789427910345594,7.958992358257561,7.505356825283481e-7,0.0010142852924283061,6.185105918541774,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.07863370169022742,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,1.4994405584934554,FALSE
TUBB,1.6024118360517043,7.021693697305432,7.916107039661911,8.033208725215049e-7,0.0010142852924283061,6.143926941821651,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.08212978384897603,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,0.8629538727337549,FALSE
SLC25A6,2.1954205526466946,5.058348682678402,7.694400748612611,1.1457993648082714e-6,0.001189098384173556,5.47299189124521,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.09741138580711504,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,9,0.5906256954296916,FALSE
RACK1,2.0870156081776927,6.020324606268269,7.693758209615572,1.1469896675902294e-6,0.001189098384173556,5.688149624943811,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.0974267421602426,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,9,0.6704496288186367,FALSE
RPS8,1.8524302408322824,7.385842154964058,7.687256941391374,1.1591065033981294e-6,0.001189098384173556,5.794290746569464,,Amide-Neg-000158,Maleic Hydrazide,IPC-EN,10,0.09760797352665274,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,10,1.7953955088648723,FALSE
GABRB1,-1.1617826989755091,6.0180113407884654,-9.370111062605291,3.2781692624343425e-7,0.00538078702735973,6.7822293324586616,,Amide-Pos-000319,L-Glutamic Acid,IPC-EN,10,0.05470537275136186,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00250;map00270;map00280;map00310;map00330;map00340;map00350;map00360;map00380;map00410;map00480;map00520;map00590;map00640;map00670;map00760;map00910;R-HSA-112310;R-HSA-112313;R-HSA-156590;R-HSA-1614558;R-HSA-1614635;R-HSA-174403;R-HSA-196757;R-HSA-196807;R-HSA-210455;R-HSA-210500;R-HSA-2142691;R-HSA-2682334;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-3928662;R-HSA-399710;R-HSA-399721;R-HSA-420499;R-HSA-428643;R-HSA-438064;R-HSA-438066;R-HSA-442742;R-HSA-442755;R-HSA-442982;R-HSA-446210;R-HSA-446219;R-HSA-451306;R-HSA-451307;R-HSA-451308;R-HSA-451326;R-HSA-499943;R-HSA-500657;R-HSA-500753;R-HSA-5423646;R-HSA-5578999;R-HSA-5579029;R-HSA-5619062;R-HSA-5619067;R-HSA-5619076;R-HSA-5628897;R-HSA-6794362;R-HSA-70263;R-HSA-70268;R-HSA-70326;R-HSA-70635;R-HSA-70688;R-HSA-70895;R-HSA-70921;R-HSA-71064;R-HSA-71240;R-HSA-73817;R-HSA-8849932;R-HSA-888568;R-HSA-888590;R-HSA-8955332;R-HSA-8956320;R-HSA-8963684;R-HSA-8963691;R-HSA-8963693;R-HSA-8964539;R-HSA-8964540;R-HSA-9018677;R-HSA-9026395;R-HSA-9026762;R-HSA-9026766;R-HSA-916853;R-HSA-9617324;R-HSA-9620244;R-HSA-9659379;R-HSA-9662360;R-HSA-9664535;R-HSA-9717189;R-HSA-9717207;R-HSA-9748787;R-HSA-9753281;R-HSA-977347;R-HSA-9856872;WP100;WP2333;WP2447;WP2485;WP3580;WP3602;WP3853;WP3869;WP4008;WP4157;WP4159;WP4222;WP4224;WP4225;WP4228;WP4259;WP4315;WP4504;WP4571;WP4583;WP4595;WP4661;WP4688;WP497;WP5026;WP5029;WP5094;WP5213;WP5312;WP5402;WP550,C00025,NA,high,10,12.087795995880338,TRUE
PRKG1,-0.9401482961316017,8.679738729342887,-8.737107037525426,7.336261106732879e-7,0.006020869490295674,6.329825686710573,,Amide-Pos-000319,L-Glutamic Acid,IPC-EN,10,0.0775355744159288,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00250;map00270;map00280;map00310;map00330;map00340;map00350;map00360;map00380;map00410;map00480;map00520;map00590;map00640;map00670;map00760;map00910;R-HSA-112310;R-HSA-112313;R-HSA-156590;R-HSA-1614558;R-HSA-1614635;R-HSA-174403;R-HSA-196757;R-HSA-196807;R-HSA-210455;R-HSA-210500;R-HSA-2142691;R-HSA-2682334;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-3928662;R-HSA-399710;R-HSA-399721;R-HSA-420499;R-HSA-428643;R-HSA-438064;R-HSA-438066;R-HSA-442742;R-HSA-442755;R-HSA-442982;R-HSA-446210;R-HSA-446219;R-HSA-451306;R-HSA-451307;R-HSA-451308;R-HSA-451326;R-HSA-499943;R-HSA-500657;R-HSA-500753;R-HSA-5423646;R-HSA-5578999;R-HSA-5579029;R-HSA-5619062;R-HSA-5619067;R-HSA-5619076;R-HSA-5628897;R-HSA-6794362;R-HSA-70263;R-HSA-70268;R-HSA-70326;R-HSA-70635;R-HSA-70688;R-HSA-70895;R-HSA-70921;R-HSA-71064;R-HSA-71240;R-HSA-73817;R-HSA-8849932;R-HSA-888568;R-HSA-888590;R-HSA-8955332;R-HSA-8956320;R-HSA-8963684;R-HSA-8963691;R-HSA-8963693;R-HSA-8964539;R-HSA-8964540;R-HSA-9018677;R-HSA-9026395;R-HSA-9026762;R-HSA-9026766;R-HSA-916853;R-HSA-9617324;R-HSA-9620244;R-HSA-9659379;R-HSA-9662360;R-HSA-9664535;R-HSA-9717189;R-HSA-9717207;R-HSA-9748787;R-HSA-9753281;R-HSA-977347;R-HSA-9856872;WP100;WP2333;WP2447;WP2485;WP3580;WP3602;WP3853;WP3869;WP4008;WP4157;WP4159;WP4222;WP4224;WP4225;WP4228;WP4259;WP4315;WP4504;WP4571;WP4583;WP4595;WP4661;WP4688;WP497;WP5026;WP5029;WP5094;WP5213;WP5312;WP5402;WP550,C00025,NA,high,10,12.213537924660827,FALSE
SLC26A3,2.166816689926419,7.39427398314984,8.737682499124888,1.0912204483042139e-6,0.017911292438465367,5.434991912731169,,C8-Neg-003398,Pi(22:0_12:1),IPC-EN,10,0.0952002907308883,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoinositols,NA,NA,NA,NA,9,2.903323733378008,FALSE
TENM2,-1.6398982456082638,6.676433878569885,-9.111786346930444,1.0632606914376912e-6,0.017452360989258262,3.8926209042604443,,C8-Pos-004641,N-Nervonoyl-D-Erythro-Sphingosylphosphorylcholine,IPC-EN,10,0.09451344664127137,Lipids and lipid-like molecules,Sphingolipids,Phosphosphingolipids,WP4726,NA,NA,high,10,0.5039719192570841,FALSE
PLXDC2,-2.033721937258966,5.299641289560928,-8.312921056846637,1.2174678294042002e-6,0.01998351695184054,4.807161942495884,,C8-Pos-005260,Tg(15:0_15:0_24:6),IPC-EN,10,0.09964160060147761,Lipids and lipid-like molecules,Glycerolipids,Triradylglycerols,NA,NA,NA,NA,10,1.783485781259273,FALSE
HS3ST5,2.0121409902003973,4.745900837786178,6.414112679314718,8.392146164740257e-7,0.01115064460909038,3.422654592682947,,Amide-Neg-000015,Glycolic Acid,OPC,10,0.08415895064829049,Organic acids and derivatives,Hydroxy acids and derivatives,Alpha hydroxy acids and derivatives,R-HSA-389661;WP4157;WP5166,C03547;C00160,NA,high,9,0.6666636562681181,FALSE
CNTN6,2.07379193438588,4.341891099155175,7.513365432119241,5.0522687838066506e-8,6.712949533043897e-4,4.2122772421497325,,Amide-Neg-000158,Maleic Hydrazide,OPC,10,0.02683767630347352,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,NA,C18474,NA,high,8,2.207318220000164,FALSE
HS3ST5,1.845884624011347,4.745900837786178,6.869009514487584,2.1491011148867588e-7,0.0028555106513500363,5.86858928194078,,Amide-Neg-000402,Allopurinol,OPC,10,0.045777877602574964,Organoheterocyclic compounds,Pyrazolopyrimidines,"Pyrazolo[3,4-d]pyrimidines",NA,NA,NA,high,9,0.8336302111453634,FALSE
PWRN1,1.8973867319375692,7.3437394031064684,6.706455847198859,7.041387685600179e-7,0.009467145743289442,-3.2736542269958333,,Amide-Neg-000479,4-(Acetylamino)Butanoic Acid,OPC,11,0.07611585836747094,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",WP4157,C02946,NA,high,11,0.782151465639709,FALSE
GUCY1A1,2.7734461810778037,2.676474420343577,7.16669641754942,1.2634648613738438e-7,0.0016653730337768634,5.080776485045854,,Amide-Neg-000484,L-Lysine,OPC,10,0.03554397986886281,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00310;map00780;R-HSA-196780;R-HSA-264876;R-HSA-2980736;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-420499;R-HSA-442660;R-HSA-5223345;R-HSA-5619094;R-HSA-5619113;R-HSA-5660883;R-HSA-5689603;R-HSA-71064;WP4228;WP661,C00047,NA,high,4,0.6094391635096496,FALSE
TENM2,-1.3454743079591898,7.654580465198322,-6.732701082114822,8.891455614150731e-7,0.01165847660127444,-1.7443220118322373,,Amide-Neg-001243,D-Ribose 5-Phosphate,OPC,10,0.08666319108115554,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,R-HSA-163754;R-HSA-2393930;R-HSA-5663084;R-HSA-6791465;R-HSA-71336;R-HSA-73843;R-HSA-74259;R-HSA-8956319;WP134;WP3602;WP4224;WP4290;WP4297;WP4792;WP5043;WP5220,C00117,NA,high,10,1.3432324121413348,FALSE
RASGEF1B,1.7480478515987725,6.626595597371723,6.514251218779353,4.1088560011876204e-7,0.005415472209565284,6.328421551854885,,Amide-Neg-001321,Cytidine,OPC,10,0.06016341958699444,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,NA,R-HSA-425397;R-HSA-5619063;R-HSA-73614;R-HSA-73621;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;WP4022;WP4225;WP4485;WP4584;WP5408,C00475,NA,high,10,1.3788486951877919,FALSE
HS3ST5,2.0672449273068625,4.745900837786178,6.682344764697289,3.575284131614036e-7,0.0017281568837224461,5.731462910497662,,Amide-Neg-001331,Pseudouridine,OPC,10,0.05620867264217563,"Nucleosides, nucleotides, and analogues",Nucleoside and nucleotide analogues,NA,R-HSA-73614;R-HSA-8956321;WP4485,C02067,NA,high,9,1.0453494033406563,TRUE
GRM3,2.0571238176449085,4.986714262685028,6.6582923380086205,3.803304649718456e-7,0.0017281568837224461,5.626329518282138,,Amide-Neg-001331,Pseudouridine,OPC,10,0.05753253012568163,"Nucleosides, nucleotides, and analogues",Nucleoside and nucleotide analogues,NA,R-HSA-73614;R-HSA-8956321;WP4485,C02067,NA,high,8,0.9667522663265784,FALSE
GALNTL6,1.6860239789823417,5.943002507213058,6.648341575581311,3.9019121330378104e-7,0.0017281568837224461,6.064751333764143,,Amide-Neg-001331,Pseudouridine,OPC,10,0.05855193561544806,"Nucleosides, nucleotides, and analogues",Nucleoside and nucleotide analogues,NA,R-HSA-73614;R-HSA-8956321;WP4485,C02067,NA,high,9,0.33441125927641524,FALSE
RASGEF1B,2.158296002293983,6.626595597371723,8.41093344301598,2.9571263520798197e-9,1.996282353606301e-5,10.751078843262635,,Amide-Neg-001943,5'-Xanthylic Acid,OPC,10,0.0074729167162776045,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,map00250;R-HSA-73817;R-HSA-74259;R-HSA-8956319;R-HSA-8956320;WP4224;WP4792,C00655,NA,high,10,0.6831878362545339,FALSE
BCAS1,1.425953435472948,8.795808751955137,8.401178598818575,3.029260020646891e-9,1.996282353606301e-5,11.206543936535944,,Amide-Neg-001943,5'-Xanthylic Acid,OPC,10,0.0074729167162776045,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,map00250;R-HSA-73817;R-HSA-74259;R-HSA-8956319;R-HSA-8956320;WP4224;WP4792,C00655,NA,high,10,0.916411406181297,FALSE
GRM3,2.300161791439253,4.963972657330937,7.346257655344854,4.410072646094268e-8,1.9374919158507482e-4,7.640950788898542,,Amide-Neg-001943,5'-Xanthylic Acid,OPC,10,0.026544882610263706,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,map00250;R-HSA-73817;R-HSA-74259;R-HSA-8956319;R-HSA-8956320;WP4224;WP4792,C00655,NA,high,8,0.8300334799354253,FALSE
BMPER,1.5895649622156838,7.068732416275312,7.196750665060637,6.517843772074384e-8,2.1476295228985097e-4,8.031644756453822,,Amide-Neg-001943,5'-Xanthylic Acid,OPC,10,0.029585491585869768,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,map00250;R-HSA-73817;R-HSA-74259;R-HSA-8956319;R-HSA-8956320;WP4224;WP4792,C00655,NA,high,10,1.5260192950286746,FALSE
MBP,1.4136237166355117,6.658952114736117,6.7388368537807155,2.1906093520062233e-7,5.477432390257753e-4,6.964356398328446,,Amide-Neg-001943,5'-Xanthylic Acid,OPC,10,0.04625362164228099,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,map00250;R-HSA-73817;R-HSA-74259;R-HSA-8956319;R-HSA-8956320;WP4224;WP4792,C00655,NA,high,10,1.9883615636537837,FALSE
HS3ST5,2.278098357920295,4.856501605804606,6.690409194449877,2.4935200562630136e-7,5.477432390257753e-4,6.248278316066875,,Amide-Neg-001943,5'-Xanthylic Acid,OPC,10,0.04863606328237896,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,map00250;R-HSA-73817;R-HSA-74259;R-HSA-8956319;R-HSA-8956320;WP4224;WP4792,C00655,NA,high,9,0.543761774586953,FALSE
PKP4,1.0152884545211853,8.444249297163495,6.59943339504163,3.1824242003115177e-7,5.992050137157972e-4,6.745309048199595,,Amide-Neg-001943,5'-Xanthylic Acid,OPC,10,0.05470537275136186,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,map00250;R-HSA-73817;R-HSA-74259;R-HSA-8956319;R-HSA-8956320;WP4224;WP4792,C00655,NA,high,10,0.3047335174428086,FALSE
ST18,2.210192579046751,4.755053514464203,6.338767681451492,6.430269038008358e-7,0.001059309782808906,5.4155664344869985,,Amide-Neg-001943,5'-Xanthylic Acid,OPC,10,0.07308964232042019,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,map00250;R-HSA-73817;R-HSA-74259;R-HSA-8956319;R-HSA-8956320;WP4224;WP4792,C00655,NA,high,8,0.6817858063175495,FALSE
ENPP6,1.9718961972728273,4.392436226580218,6.295367466525982,7.233526589742151e-7,0.001059309782808906,5.218551849332057,,Amide-Neg-001943,5'-Xanthylic Acid,OPC,10,0.07712559175050411,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,map00250;R-HSA-73817;R-HSA-74259;R-HSA-8956319;R-HSA-8956320;WP4224;WP4792,C00655,NA,high,7,1.230862677110189,FALSE
RASGEF1B,-2.0307168675009697,6.857864252670942,-6.318717566684981,6.787910461668149e-7,0.009126345615712825,5.772375547925266,,Amide-Pos-000025,Putrescine,OPC,11,0.07471005835921807,Organic nitrogen compounds,Organonitrogen compounds,Amines,map00270;R-HSA-140179;R-HSA-141334;R-HSA-351143;R-HSA-351200;R-HSA-351202;WP2525;WP3580;WP4157;WP497,C02896;C00134,NA,high,11,0.5146392163187234,FALSE
ENSG00000253500,1.7697626175933274,5.832776378096095,7.283448452293243,9.19888479056538e-8,0.0012367900600915153,7.020074766480949,,Amide-Pos-000155,L-Serine,OPC,11,0.03165897919665569,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00270;map00450;map00910;R-HSA-1483101;R-HSA-1614558;R-HSA-1614603;R-HSA-1614635;R-HSA-1660661;R-HSA-196757;R-HSA-2408508;R-HSA-2408557;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-5619044;R-HSA-5619094;R-HSA-5659735;R-HSA-977347;WP1422;WP1495;WP1533;WP176;WP241;WP2525;WP2533;WP3933;WP3996;WP4142;WP4259;WP4290;WP4297;WP4504;WP4577;WP4589;WP4628;WP4688;WP4725;WP4726;WP5028;WP5029;WP5049;WP5121;WP5166;WP5194;WP5213;WP5312,C00716,NA,high,9,0.9169996679828959,TRUE
MSC-AS1,2.352554980188262,4.416219571861817,6.432513175413939,1.0913885419184e-6,0.014673718946092889,3.2235650747992315,,Amide-Pos-000171,Cytosine,OPC,11,0.0952002907308883,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,R-HSA-425397;R-HSA-83936;WP3585;WP4584,C00380,NA,high,8,0.20067161185623225,FALSE
ENSG00000259692,1.6418675281905228,6.168501709979545,7.7488453193420845,5.919911612108016e-8,7.762188105796031e-4,3.700130514263231,,Amide-Pos-000193,Creatinine,OPC,10,0.027970252322342282,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",R-HSA-549127;R-HSA-549132;R-HSA-71288;WP1533;WP497;WP5190,C00791,NA,high,10,0.7788195589768044,FALSE
ENSG00000253500,3.2445131359432793,5.751178593807182,8.567684767164463,8.74027497300791e-9,1.1460248544607971e-4,1.2719149294811256,,Amide-Pos-000200,Creatine,OPC,10,0.012222864896863696,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00330;R-HSA-71288;WP1495;WP4583;WP4584;WP4628;WP497;WP5190,C00300,NA,high,8,1.3992025281751856,FALSE
ITGA8,3.8131925876962143,2.960155199148182,6.408189134456776,1.2244257841681962e-6,0.008027335441006695,-1.9070054574144852,,Amide-Pos-000200,Creatine,OPC,10,0.0999613968005891,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00330;R-HSA-71288;WP1495;WP4583;WP4584;WP4628;WP497;WP5190,C00300,NA,high,4,1.4493016514529056,FALSE
ENSG00000253500,1.6047231700798021,5.832776378096095,6.640327763446344,6.574272054185392e-7,0.00883910877685226,0.8950109133117472,,Amide-Pos-000224,D-Proline,OPC,11,0.07385340383517776,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",map00330,C00763,NA,high,9,2.202786194543155,TRUE
ENSG00000231918,-1.3851666165988092,9.27633915034367,-8.602745818164454,8.875594203472568e-9,1.1933236406568868e-4,10.033005735059916,,Amide-Pos-000235,"N,N-Dimethyl-Beta-Alanine Hcl",OPC,11,0.012234786748339095,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,high,11,0.5852466491102264,FALSE
