Name,Compound.ID,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Direction
Phosphatidylethanolamine lyso 18:0,C8-Neg-000043,5,0.47048642205878966,8628831.154709162,9260045.844075205,0.10185418803708592,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Cer[NS] d42:3,C8-Neg-000044,6,0.48745329036403484,181830961.2643745,120614063.55411252,-0.5921997405856683,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Δ2-cis-Hexadecenoic acid,C8-Neg-000046,8,1,152101.0924580093,175334.2696952725,0.20507748826154146,1,1,FALSE,FALSE,Higher in Males
Cer[NS] d34:2,C8-Neg-000047,7,0.8852339144732017,6964104.092923567,6600525.138228548,-0.07735695725536564,1,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine lyso 22:6,C8-Neg-000048,7,0.8852339144732017,3726066.63315934,2843793.67267566,-0.38983667808210715,1,1,FALSE,FALSE,Higher in Females
PS 40:7,C8-Neg-000049,2,0.1123511976904639,6034509.308081861,13125496.791966043,1.1210636598099322,0.9516146444382293,1,FALSE,FALSE,Higher in Males
1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoserine,C8-Neg-000050,14,0.1123511976904639,23889917.527888525,14846889.402140051,-0.6862411722561267,0.9516146444382293,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine lyso 22:4,C8-Neg-000052,2,0.1123511976904639,946378.6054332792,1519755.197034827,0.683349587829794,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine alkenyl 16:0-20:3,C8-Neg-000055,12,0.312321421676216,211553.7304140034,135905.43095621458,-0.6384210163431778,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PI 40:4,C8-Neg-000056,8,1,592217.6688221779,536124.5130715522,-0.14355943343214764,1,1,FALSE,FALSE,Higher in Females
PS 34:2,C8-Neg-000057,8,1,3762371.7311110524,3828562.8514314927,0.025160543901140735,1,1,FALSE,FALSE,Higher in Males
PI 40:6,C8-Neg-000058,10,0.6650055421020291,88379.02700631945,80177.2700099072,-0.14051075269404162,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Phosphatidylinositol 16:1-20:4,C8-Neg-000059,2,0.38273308888522606,114868.2648869411,149794.84019051495,0.38300765587903324,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PE 32:1,C8-Neg-000060,4,0.312321421676216,77319632.36920212,95039467.3370543,0.2976919723612939,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-myo-inositol),C8-Neg-000061,3,0.8169613217153913,146238.44027783207,119065.539102598,-0.2965666710499445,1,1,FALSE,FALSE,Higher in Females
PE 38:2,C8-Neg-000062,4,0.312321421676216,472153.31331344973,566493.7832008831,0.2628047293287038,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Phosphatidylglyceride 18:1-22:6,C8-Neg-000065,10,0.6650055421020291,5420406.030035633,4395045.64632508,-0.302522775490153,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Linoelaidic acid,C8-Neg-000066,2,0.1123511976904639,116902.05881640152,313815.58557908173,1.4246166671385525,0.9516146444382293,1,FALSE,FALSE,Higher in Males
PI 38:6,C8-Neg-000067,9,0.37675911781158217,4049240.108748715,1848199.6267545468,-1.1315306006008317,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Myristic acid,C8-Neg-000069,3,0.19393085228241067,85139.0146905635,117136.5283069782,0.46029874249734476,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PE 40:6,C8-Neg-000073,8,1,3034885.7220963477,2964442.801752525,-0.033881232638748246,1,1,FALSE,FALSE,Higher in Females
"Phosphatidylinositol-1,2-dipalmitoyl",C8-Neg-000074,5,0.47048642205878966,15967.72903805969,16770.000470889674,0.07072358500983979,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine alkenyl 18:0-16:0,C8-Neg-000075,9,0.8852339144732017,365006.117881841,295032.75774608226,-0.30704549819876364,1,1,FALSE,FALSE,Higher in Females
"1,3-Dipalmitoyl-sn-glycero-2-phosphoethanolamine",C8-Neg-000077,9,0.37675911781158217,449110.0149953563,208668.77161682543,-1.105854184344628,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PE(O-16:0_16:1),C8-Neg-000079,13,0.19393085228241067,2777418.8574274853,1620586.738989386,-0.7772285233700607,0.9744977407619699,1,FALSE,FALSE,Higher in Females
HEPTADECANOATE,C8-Neg-000080,3,0.19393085228241067,8069972.011812435,11682220.253102148,0.5336789152057343,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PE 42:4,C8-Neg-000081,0,0.10519250512004141,5688597.073670887,9333345.328501575,0.7143213776807082,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Docosatrienoic acid,C8-Neg-000082,2,0.1123511976904639,3089236.2830577674,8342897.4082766,1.4332982838139448,0.9516146444382293,1,FALSE,FALSE,Higher in Males
"11(Z),14(Z)-Eicosadienoic acid",C8-Neg-000085,5,0.47048642205878966,233504.01694123572,350234.95126068074,0.584875694254236,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"(9Z,12R)-12-Hydroxyoctadec-9-enoic acid",C8-Neg-000086,12,0.312321421676216,4209032.641657507,2404065.5200129575,-0.8080124824689904,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine alkenyl 18:0-20:3,C8-Neg-000088,5,0.47048642205878966,618208.4764256885,442779.01893454953,-0.48150657382407674,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PI 40:5,C8-Neg-000091,4,0.312321421676216,481214.99565072,680984.6298537953,0.5009406357288522,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine alkenyl 18:0-20:2,C8-Neg-000092,3,0.37675911781158217,4010777.493615445,6929103.4568756465,0.7887867651457195,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Arachidic acid,C8-Neg-000094,8,1,2736447.875570335,2641267.813728477,-0.051073783766581456,1,1,FALSE,FALSE,Higher in Females
Pentadecanoic acid,C8-Neg-000096,5,0.47048642205878966,1035803.2517592148,1614352.9379085912,0.640206029572506,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PE(O-16:1_16:1),C8-Neg-000098,10,0.6650055421020291,389163.62876093976,339541.35514188797,-0.19678958091822096,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Dioctyl sulfosuccinate,C8-Neg-000099,8,0.5958830905651777,6775857.197028965,5222559.735395361,-0.3756463809478612,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PE 38:1,C8-Neg-000100,0,0.030382821976577493,2548149.06821615,6554888.009135237,1.3631214535103846,0.9516146444382293,1,FALSE,FALSE,Higher in Males
1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,C8-Neg-000102,5,0.47048642205878966,260384.86052180926,328272.3747035777,0.33424777830206653,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PI(16:1_18:1),C8-Neg-000103,1,0.19043026382552408,580221.9442297174,765699.498842154,0.4001734531712357,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PE(O-20:1_18:1),C8-Neg-000104,7,0.8852339144732017,47178226.1292149,51478184.2597853,0.12583999247212213,1,1,FALSE,FALSE,Higher in Males
"1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate",C8-Neg-000105,7,0.8852339144732017,836031.5472489212,904623.096966053,0.11375944879750785,1,1,FALSE,FALSE,Higher in Males
"Ethyl N-(1,4-thiazinan-4-ylcarbothioyl)carbamate",C8-Neg-000106,8,1,415452.4364743198,436354.715344764,0.07081806938955779,1,1,FALSE,FALSE,Higher in Males
C14-SAS (TENTATIVE),C8-Neg-000107,8,1,62931444.78273593,64612529.2859912,0.03803288633800942,1,1,FALSE,FALSE,Higher in Males
PS 38:6,C8-Neg-000109,9,0.8852339144732017,268564260.20922726,276029665.200137,0.03955599563457346,1,1,FALSE,FALSE,Higher in Males
Phosphatidylglyceride 18:0-20:4,C8-Neg-000112,9,0.37675911781158217,11623999.830663124,11105911.295443933,-0.06577880899676906,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine 14:0-22:6,C8-Neg-000113,5,0.47048642205878966,4139385.7186343023,4310775.730716648,0.05853081898987486,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Cholesterol 3-sulfate,C8-Neg-000115,8,1,141069039.1878763,135622990.7782064,-0.056799625868645114,1,1,FALSE,FALSE,Higher in Females
"2,6-Di-tert-butyl-4-nitrophenol",C8-Neg-000117,8,1,5274488.269921595,5353024.929245982,0.021323240807618042,1,1,FALSE,FALSE,Higher in Males
PG 34:2,C8-Neg-000118,5,0.47048642205878966,3578941.9976831726,3900137.0494290874,0.12399165782771814,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine alkenyl 16:0-22:4,C8-Neg-000120,7,0.8852339144732017,3132003.7212623046,3005764.85842259,-0.059353775404009074,1,1,FALSE,FALSE,Higher in Females
"8,11,14-Eicosatriynoic acid",C8-Neg-000121,5,0.47048642205878966,106338.09558898985,635845.3373746,2.5800173534234254,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PI 40:7,C8-Neg-000122,13,0.19393085228241067,226030084.8416527,45089179.97303745,-2.325661632295432,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Phosphatidylethanolamine lyso alkenyl 16:0,C8-Neg-000125,9,0.8852339144732017,174785.17377976677,84772.55950648032,-1.0439135612446218,1,1,FALSE,FALSE,Higher in Females
"1-Hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoserine",C8-Neg-000129,10,0.6650055421020291,124113.1015705956,112642.57169872109,-0.1399032395496734,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PI 40:8,C8-Neg-000132,2,0.48745329036403484,8392362.273220854,7822078.122420275,-0.10152501114494951,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PE 34:4,C8-Neg-000133,12,0.312321421676216,234549535.18530282,116774717.43357593,-1.0061646876283734,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"1-Hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol)",C8-Neg-000134,5,1,10129653.297312044,9283039.842168637,-0.1259155810267644,1,1,FALSE,FALSE,Higher in Females
"1,2-Dioleoyl-sn-glycero-3-phospho-rac-1-glycerol",C8-Neg-000135,6,0.6650055421020291,1176394.6078059706,1283797.5311047127,0.12604561510394266,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PI 37:4,C8-Neg-000137,8,1,18053123.39100354,18510201.189148173,0.03607211509990752,1,1,FALSE,FALSE,Higher in Males
PG 42:9,C8-Neg-000139,14,0.1123511976904639,7116394.152120948,5370072.641142528,-0.40620481491387,0.9516146444382293,1,FALSE,FALSE,Higher in Females
PE(22:1_18:1),C8-Neg-000140,5,0.8596837951986662,473868.4291685933,494494.69415021647,0.06146849457581107,1,1,FALSE,FALSE,Higher in Males
KOBUSONE,C8-Neg-000144,7,0.8852339144732017,3366862.93723675,3251444.865132025,-0.05032403104641257,1,1,FALSE,FALSE,Higher in Females
Pinolenic acid,C8-Neg-000146,8,1,2453119.223132175,1753303.0286023999,-0.4845419885397893,1,1,FALSE,FALSE,Higher in Females
"1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)",C8-Neg-000147,2,0.1123511976904639,934880.776566886,1465228.7654831586,0.6482716316405223,0.9516146444382293,1,FALSE,FALSE,Higher in Males
n-Octyl sulfate,C8-Neg-000149,7,0.8852339144732017,930157.8198087362,1094863.0375393883,0.23520298236498932,1,1,FALSE,FALSE,Higher in Males
PI 32:1,C8-Neg-000150,4,0.312321421676216,3583861.6767923273,4182643.9598428947,0.22290024033096864,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Docosanoic acid,C8-Neg-000151,8,1,185402356.98925975,183432152.85823524,-0.015413041289709082,1,1,FALSE,FALSE,Higher in Females
Lichesterylic acid,C8-Neg-000152,3,0.19393085228241067,15471709.37042255,20571080.962153852,0.4109850063421164,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"8(S)-Hydroxy-(5Z,9E,11Z,14Z)-eicosatetraenoic acid",C8-Neg-000157,4,0.312321421676216,46737.63054936698,56076.16833847405,0.26280317807639136,0.9744977407619699,1,FALSE,FALSE,Higher in Males
16-Hydroxyhexadecanoic acid,C8-Neg-000159,2,0.1123511976904639,202341.51961061277,363789.3274219235,0.8463108338088069,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Phosphatidylethanolamine lyso 20:3,C8-Neg-000161,1,0.11161176829829224,6006545.8751233695,10771906.844511507,0.8426661604269752,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Ethylene glycol tetradecyl ether sulfate,C8-Neg-000163,3,0.19393085228241067,1452530.2085962608,2851502.693566945,0.9731542275030908,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-Palmitoylglycerol,C8-Pos-000001,4,0.312321421676216,1238174.649441712,1854181.0415370401,0.582567288280963,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-Stearoylglycerol,C8-Pos-000002,2,0.21592493894014034,41108033.98657627,64440413.69532222,0.6485453800048394,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-(9Z-Octadecenoyl)-2-tetradecanoyl-sn-glycero-3-phosphocholine,C8-Pos-000003,0,0.0808555983700523,60096956.18341923,96883218.55923797,0.6889548710820321,0.9516146444382293,1,FALSE,FALSE,Higher in Males
2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphocholine,C8-Pos-000004,8,0.5958830905651777,238880.04872887098,232349.79608938601,-0.03998798614151464,0.9744977407619699,1,FALSE,FALSE,Higher in Females
DL-Dipalmitoylphosphatidylcholine,C8-Pos-000005,1,0.060601969712006105,416375.15944595326,666209.486223575,0.6780918954748779,0.9516146444382293,1,FALSE,FALSE,Higher in Males
PC(14:0_16:1),C8-Pos-000006,8,1,52601.36263927815,50340.16905205317,-0.06339011168670215,1,1,FALSE,FALSE,Higher in Females
Erucamide,C8-Pos-000007,14,0.1123511976904639,27830444.226322673,14447762.853624228,-0.9458178193343749,0.9516146444382293,1,FALSE,FALSE,Higher in Females
"1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine",C8-Pos-000008,8,1,500974.1019621668,624102.4725477197,0.31704690261810103,1,1,FALSE,FALSE,Higher in Males
"Cholestan-3-one, (5.alpha.)-",C8-Pos-000009,4,0.312321421676216,3193549.536966746,3536354.042347405,0.14710188833116206,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"1,2-Ditetradecanoyl-sn-glycero-3-phosphocholine",C8-Pos-000010,6,0.6625205835400575,1078333.185703933,951529.7843096517,-0.18048229314651343,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine",C8-Pos-000012,8,1,29675187.650471207,28890424.171673827,-0.03866576692025437,1,1,FALSE,FALSE,Higher in Females
1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine,C8-Pos-000013,1,0.060601969712006105,749845.6932410868,1043667.8882570732,0.47699704967812145,0.9516146444382293,1,FALSE,FALSE,Higher in Males
"1,2-Dilinoleoyl-sn-glycero-3-phosphocholine",C8-Pos-000016,6,1,2289969.02462719,2259076.7939149723,-0.019594769961676917,1,1,FALSE,FALSE,Higher in Females
"1,2-dioleoyl-sn-glycero-3-phosphatidylcholine",C8-Pos-000018,2,0.1123511976904639,411848.0884069505,685043.9336055735,0.7340842222676448,0.9516146444382293,1,FALSE,FALSE,Higher in Males
PE(18:0_20:4),C8-Pos-000019,4,1,170490.4400564816,194438.38793691876,0.1896222330954956,1,1,FALSE,FALSE,Higher in Males
1-Palmitoyl-sn-glycero-3-phosphocholine,C8-Pos-000020,11,0.47048642205878966,119170.78474389802,96447.70961633022,-0.3052117124237658,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Monoolein,C8-Pos-000022,8,1,738259.3823829427,478662.4172440142,-0.6251192508167362,1,1,FALSE,FALSE,Higher in Females
2-Docosahexaenoyl-1-stearoyl-sn-glycero-3-phosphoserine,C8-Pos-000023,4,1,2487105.7742261672,3271498.5436859727,0.39548376318372436,1,1,FALSE,FALSE,Higher in Males
N-(Octadecanoyl)sphing-4-enine-1-phosphocholine,C8-Pos-000028,3,0.6625205835400575,1185862.056749461,1380332.7782800233,0.21907992109390972,0.9744977407619699,1,FALSE,FALSE,Higher in Males
2-Docosahexaenoyl-1-stearoyl-sn-glycero-3-phosphoethanolamine,C8-Pos-000029,6,0.6650055421020291,4913884.072324043,7686532.9221711,0.6454691824625948,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PE(18:1_22:3),C8-Pos-000030,4,0.5958830905651777,313016.8572141827,469063.10946842877,0.5835416871046561,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-Palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine,C8-Pos-000031,7,0.8852339144732017,8461784.889586302,7496314.405078125,-0.17478054807989965,1,1,FALSE,FALSE,Higher in Females
Triphenyl phosphate,C8-Pos-000032,4,0.312321421676216,19235016.3775337,23670989.274727326,0.2993849434554539,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-Stearoyl-2-arachidonoyl-sn-glycero-3-phosphoserine,C8-Pos-000033,6,0.6650055421020291,33438206.656660423,34953619.35407323,0.063944375058498,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Muscone,C8-Pos-000036,5,0.47048642205878966,5370062.803590151,7163162.56882462,0.4156577237394481,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine,C8-Pos-000037,8,1,255419.1895418245,200376.025033356,-0.35015701763965107,1,1,FALSE,FALSE,Higher in Females
2-Docosahexaenoyl-1-palmitoyl-sn-glycero-3-phosphoethanolamine,C8-Pos-000038,5,0.47048642205878966,33763158.43405312,42896643.5479532,0.34541489852344925,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PC(18:1_20:1),C8-Pos-000039,4,0.312321421676216,1245355.7280044695,1684658.666372545,0.43589841445260663,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-Stearoyl-2-oleoyl-sn-glycero-3-phosphoethanolamine,C8-Pos-000040,4,0.312321421676216,96630.88247704273,138866.17816708033,0.5231390216336806,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Palmitoyl sphingomyelin,C8-Pos-000041,13,0.19393085228241067,2791784.6978729325,2077530.5562360738,-0.42631798910313395,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Palmitoyleicosapentaenoyl phosphatidylcholine,C8-Pos-000042,10,0.6650055421020291,29309308.0730526,23787154.115108024,-0.3011762309663745,0.9744977407619699,1,FALSE,FALSE,Higher in Females
PE(18:1_20:4),C8-Pos-000043,10,0.6650055421020291,29342006.058171526,28402932.464406576,-0.04692762009522249,0.9744977407619699,1,FALSE,FALSE,Higher in Females
1-Palmitoyl-2-oleoyl-sn-glycero-3-phosphoethanolamine,C8-Pos-000044,10,0.6650055421020291,5961580.4904079875,5159089.878538297,-0.20857827763450082,0.9744977407619699,1,FALSE,FALSE,Higher in Females
1-Stearoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine,C8-Pos-000046,6,0.6650055421020291,6829831.432251237,9383592.812525801,0.45829043939947756,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PE(P-18:0_20:4),C8-Pos-000049,4,0.5958830905651777,1139315.6241034297,1287535.9850240964,0.1764452828000076,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"Didodecyl 3,3'-thiodipropionate oxide",C8-Pos-000050,12,0.312321421676216,707466.746926658,469598.2926384045,-0.5912351753961276,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"1,2-Dilinoleoyl-sn-glycero-3-phosphoethanolamine",C8-Pos-000053,6,0.6650055421020291,31197370.15332385,32968530.393735025,0.07966515956289306,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine,C8-Pos-000058,9,0.8852339144732017,283039.89258362126,339590.603521264,0.26279113441844476,1,1,FALSE,FALSE,Higher in Males
PC-O(18:0_16:0),C8-Pos-000059,8,1,33910334.31156088,32443667.913940456,-0.06378807507624708,1,1,FALSE,FALSE,Higher in Females
Nervonic ceramide,C8-Pos-000060,8,1,129543.83019605465,136039.0086483379,0.0705800922070635,1,1,FALSE,FALSE,Higher in Males
"1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine",C8-Pos-000061,7,0.8852339144732017,2525659.15446631,2786176.7311750925,0.14162681695870452,1,1,FALSE,FALSE,Higher in Males
PC(16:1_18:2),C8-Pos-000062,9,0.8852339144732017,349079.23500147124,341990.94282853045,-0.029596422871122224,1,1,FALSE,FALSE,Higher in Females
1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphoethanolamine,C8-Pos-000064,6,0.6650055421020291,52433132.91697468,55736441.89355405,0.08814215604128946,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Monolaurin,C8-Pos-000067,3,0.8169613217153913,67493318.49057254,70942364.7220443,0.07190273097459964,1,1,FALSE,FALSE,Higher in Males
Bis(2-ethylhexyl)adipate,C8-Pos-000069,2,0.1123511976904639,2526851.965788125,3627532.1527391896,0.5216472544443933,0.9516146444382293,1,FALSE,FALSE,Higher in Males
2-Oleoyl-1-stearoyl-sn-glycero-3-phosphoserine,C8-Pos-000073,10,0.21592493894014034,136918.954951961,102796.29326667437,-0.4135339426796334,0.9744977407619699,1,FALSE,FALSE,Higher in Females
1-Oleoyl-sn-glycero-3-phosphocholine,C8-Pos-000075,0,0.10519250512004141,9000292.22168955,15457610.750461575,0.7802735934652016,0.9516146444382293,1,FALSE,FALSE,Higher in Males
Mono(2-ethylhexyl) phthalate (MEHP),C8-Pos-000076,5,0.47048642205878966,2068119.7709544725,2123109.4624984083,0.03785901627796811,0.9744977407619699,1,FALSE,FALSE,Higher in Males
N-Stearoyl-D-erythro-sphingosine,C8-Pos-000077,1,0.060601969712006105,1477696.8362321097,3350797.3159258026,1.181154105963493,0.9516146444382293,1,FALSE,FALSE,Higher in Males
1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,C8-Pos-000078,15,0.060601969712006105,1469336.1199410474,906515.0103045299,-0.6967616454844366,0.9516146444382293,1,FALSE,FALSE,Higher in Females
Octyl decyl phthalate,C8-Pos-000079,5,0.47048642205878966,903467.9957857175,1409995.1868524423,0.6421448364055794,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"NCGC00347859-02!2,3-dihydroxypropyl 13-methyltetradecanoate",C8-Pos-000080,1,0.060601969712006105,92826.46791449715,240854.186305443,1.375551870258137,0.9516146444382293,1,FALSE,FALSE,Higher in Males
N-Docosanoyl-4-sphingenyl-1-O-phosphorylcholine,C8-Pos-000082,4,1,267456.9352318267,593321.6701288478,1.1495078622504018,1,1,FALSE,FALSE,Higher in Males
"1,2-Distearoyl-sn-glycero-3-phosphocholine",C8-Pos-000083,7,0.8852339144732017,52181.24369056598,57445.54361826205,0.13866364921088803,1,1,FALSE,FALSE,Higher in Males
1-Palmitoyl-2-oleoyl-sn-glycerol,C8-Pos-000087,1,0.24715997321190714,166325.573377755,358950.78133113496,1.1097760307647015,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PC(15:0_16:0),C8-Pos-000088,9,0.8852339144732017,79570.36923608468,82670.23087877166,0.05513662225923988,1,1,FALSE,FALSE,Higher in Males
"Octadecyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate",C8-Pos-000089,5,0.47048642205878966,1667539.2234126243,1925995.180435475,0.20788339652340557,0.9744977407619699,1,FALSE,FALSE,Higher in Males
N-Oleoyl-D-erythro-sphingosylphosphorylcholine,C8-Pos-000090,3,0.37675911781158217,100861.42699101946,134357.53358097625,0.41370267533186084,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Stearic acid,C8-Pos-000091,4,0.5958830905651777,670556.036927069,995247.2402436822,0.5696970657299746,0.9744977407619699,1,FALSE,FALSE,Higher in Males
1-Hexadecanoyl-2-(14-pentadecenoyl)-sn-glycero-3-phosphocholine,C8-Pos-000092,6,0.6650055421020291,39904432.585793525,42868656.939907975,0.10337420876435158,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Bis(4-ethylbenzylidene)sorbitol,C8-Pos-000095,9,0.8852339144732017,63261.08540728067,59788.82907610141,-0.08144235226128577,1,1,FALSE,FALSE,Higher in Females
"2,2'-(Tetradecylimino)diethanol",C8-Pos-000099,9,0.0808555983700523,2971122.2956551802,2114630.788312273,-0.49060219707110503,0.9516146444382293,1,FALSE,FALSE,Higher in Females
7-Oxocholesterol,C8-Pos-000103,7,0.8852339144732017,4710149.362367388,5027722.28613782,0.09413215300685925,1,1,FALSE,FALSE,Higher in Males
2-Linoleoyl-1-palmitoyl-sn-glycero-3-phosphoethanolamine,C8-Pos-000106,4,0.312321421676216,4533514.915155157,5614480.1173815895,0.3085224085711896,0.9744977407619699,1,FALSE,FALSE,Higher in Males
2-Oleoyl-1-palmitoyl-sn-glycero-3-phosphoserine,C8-Pos-000108,6,0.6650055421020291,37368179.9736706,42261854.89161525,0.1775457905741673,0.9744977407619699,1,FALSE,FALSE,Higher in Males
PC(17:0_18:1),C8-Pos-000109,7,0.38273308888522606,356807.3774720826,211265.61320821257,-0.756087480087788,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Docosanamide,C8-Pos-000110,7,0.8852339144732017,2640271.42791792,2185302.6741014873,-0.27285313741804973,1,1,FALSE,FALSE,Higher in Females
2-Arachidonoyl glycerol,C8-Pos-000111,5,0.8169613217153913,2936037.727219685,1832001.711942695,-0.6804496549219491,1,1,FALSE,FALSE,Higher in Females
N-Oleoyl-4-sphingenine,C8-Pos-000112,6,0.6650055421020291,22869619.533027776,26097093.7510094,0.19045678821338974,0.9744977407619699,1,FALSE,FALSE,Higher in Males
Palmitoylcarnitine,C8-Pos-000114,11,0.47048642205878966,1005108.8254599315,777466.0003547597,-0.3705002230740966,0.9744977407619699,1,FALSE,FALSE,Higher in Females
Oleoyl ethylamide,C8-Pos-000116,8,1,458017.70977010496,514492.370725325,0.16774630109740574,1,1,FALSE,FALSE,Higher in Males
PE(16:0_16:1),C8-Pos-000117,7,0.8852339144732017,356082.11118955776,422756.80037235026,0.24761800211426435,1,1,FALSE,FALSE,Higher in Males
PS(20:3_18:0),C8-Pos-000119,5,0.47048642205878966,338130.9695236327,528249.1296942297,0.6436363260971706,0.9744977407619699,1,FALSE,FALSE,Higher in Males
"N,N-Dimethyldodecylamine N-oxide",C8-Pos-000120,5,1,172247.78422090315,129655.51777361409,-0.40980181982253705,1,1,FALSE,FALSE,Higher in Females
1-Monolinoleoyl-rac-glycerol,C8-Pos-000133,7,0.8852339144732017,1460845948.2609577,1580840725.8530004,0.11388797093189203,1,1,FALSE,FALSE,Higher in Males
N-Nervonoyl-D-erythro-sphinganine,C8-Pos-000134,8,1,35359884.273066975,35207967.8437933,-0.006211593838927444,1,1,FALSE,FALSE,Higher in Females
Sclareolide,C8-Pos-000138,10,0.6650055421020291,7928901.315145973,6798952.434417845,-0.22180849306859068,0.9744977407619699,1,FALSE,FALSE,Higher in Females
"(Z,E)-Tetradeca-9,12-dienol",C8-Pos-000141,7,0.38273308888522606,86082417.2876895,79517396.60246557,-0.11444806703105172,0.9744977407619699,1,FALSE,FALSE,Higher in Females
