"gene","estimate","std_error","t_value","p_value","adj_p_value","r_squared","n_samples"
"AC024896.1",0.0139912790211131,0.0224117426367542,0.62428340570751,0.533052253906834,0.756859896311548,0.00166986684043366,235
"AC079907.1",0.0119425519846784,0.0191284552350831,0.624334366675614,0.533018851030238,0.756859896311548,0.00167013902249713,235
"SLC6A4",0.00870898727583958,0.0139482097299677,0.624380292843483,0.532988749176671,0.756859896311548,0.00167038433264502,235
"NUPR1",-0.006744542334745,0.0108081786796124,-0.624022097956919,0.533223547424787,0.757051125355652,0.00166847154484107,235
"LEMD1-AS1",-0.0112309566187534,0.0179993888667589,-0.623963219078767,0.533262147812644,0.757073557207587,0.0016681572315169,235
"CBX3",0.0238074713630711,0.0381588657104596,0.623904063179356,0.533300931244692,0.757096246998536,0.00166784146903758,235
"CERS2",0.0211696590233008,0.0339364351768771,0.623803263747776,0.533367020062978,0.757157697057337,0.00166730349013661,235
"AL445231.1",0.0133226790228929,0.0213601374131694,0.623716915541888,0.533423637295728,0.757205696753767,0.00166684270785907,235
"AL591684.1",0.0115714282128757,0.0185545029560142,0.623645281164753,0.533470609210315,0.757228645670604,0.00166646049147193,235
"AC103739.2",0.0179043623892347,0.0287102478917401,0.623622702832382,0.533485414654031,0.757228645670604,0.00166634003029797,235
"GRAMD2B",0.0119866108551937,0.0192257192825712,0.62346748535229,0.533587202127005,0.757308376124175,0.00166551202263094,235
"AC055788.2",0.00493545916775849,0.00791601586020911,0.623477675501791,0.53358051939651,0.757308376124175,0.00166556637570526,235
"LIG4",0.0196308609324069,0.0314937952683301,0.623324714127025,0.533680836399283,0.757408894332441,0.00166475059028489,235
"CHMP4B",0.023972429478181,0.0384716127597912,0.623119951530493,0.533815141325497,0.757567121963149,0.00166365884582599,235
"LINC00221",-0.00270269421111288,0.00433816224531118,-0.623004410227866,0.533890933092002,0.757577544546445,0.00166304296490023,235
"AC129507.1",-0.00270269421111288,0.00433816224531118,-0.623004410227866,0.533890933092002,0.757577544546445,0.00166304296490023,235
"AL590282.2",-0.00270269421111288,0.00433816224531118,-0.623004410227866,0.533890933092002,0.757577544546445,0.00166304296490023,235
"AL138686.1",-0.00483733595745456,0.00776546339346112,-0.622929465037183,0.533940097903299,0.757614931446568,0.00166264353799788,235
"NPTX2",0.0135410570240511,0.0217391093866343,0.62288922619693,0.533966495943422,0.757616641152482,0.00166242910129842,235
"DNAJB13",0.00715188667165363,0.0114823697939307,0.622858068500277,0.533986936901925,0.757616641152482,0.00166226306835025,235
"ARL8A",-0.0257137994764873,0.0412916963312274,-0.622735362340658,0.534067441954858,0.757625085692964,0.00166160927272257,235
"AC011247.1",0.00394643226130053,0.00633702848103442,0.622757538980846,0.534052891848874,0.757625085692964,0.00166172742349861,235
"KF456478.1",0.00784202645525952,0.0125933868166263,0.622709884914051,0.534084157957331,0.757625085692964,0.00166147354146247,235
"MFSD12",0.0214109241514437,0.034380066042943,0.622771466602188,0.534043754031749,0.757625085692964,0.0016618016280057,235
"TLR9",0.00548819406858166,0.00881457795016784,0.622626982211572,0.534138553116097,0.757669878574286,0.00166103191461574,235
"ACBD3-AS1",0.0175411601845161,0.0281794004125579,0.622481668442422,0.534233904996848,0.757772388964236,0.00166025796180776,235
"NUAK1",0.0274087459136341,0.0440363027499688,0.622412514267074,0.53427928556926,0.757772388964236,0.00165988970413581,235
"LINC00618",-0.00892732918144251,0.0143426156623331,-0.622433828781154,0.534265298282391,0.757772388964236,0.00166000320319297,235
"LINC02813",0.0152874916821264,0.0245793031226057,0.621966034019345,0.53457232338881,0.758107078140531,0.00165751309961304,235
"AC067817.2",-0.00904529035330711,0.0145456858164839,-0.621853824386646,0.534645982628292,0.758107078140531,0.00165691607659749,235
"AC083967.1",0.0203835800223934,0.0327752467791441,0.621919955622246,0.534602570611138,0.758107078140531,0.0016572679217627,235
"AL390866.1",0.00347590010161155,0.00558997594705791,0.621809491584838,0.534675086010569,0.758107078140531,0.00165668022880671,235
"KF459542.1",0.00347590010161156,0.00558997594705791,0.621809491584838,0.534675086010569,0.758107078140531,0.00165668022880671,235
"AC018628.2",0.0170777182203609,0.0274556799903918,0.622010390066366,0.534543207589004,0.758107078140531,0.0016577491300819,235
"SBF1",0.0223791549010273,0.035986736945751,0.621872300752448,0.534633853590955,0.758107078140531,0.00165701437466334,235
"AL158212.2",0.00744272502820317,0.0119712806543194,0.621715023072134,0.534737104923954,0.75816263853687,0.00165617771782238,235
"SGSH",0.0106999957875498,0.0172198840397602,0.621374439156725,0.534960729788153,0.758447313060881,0.00165436666275664,235
"DXO",0.017783271262564,0.0286228299792929,0.621296750720641,0.535011746084634,0.758487255753135,0.00165395369255787,235
"LINC02413",0.00523909956252789,0.00843329723511408,0.621239761443914,0.535049171265849,0.758507927705203,0.00165365078596912,235
"TGM3",0.00467373985394162,0.0075237297241576,0.621199860347843,0.535075375332629,0.758512691053435,0.00165343872206235,235
"AC020978.3",0.0114707523532972,0.0184686328827428,0.621093744519422,0.53514506747069,0.758579099227152,0.00165287480998573,235
"AL049870.3",0.0139250822471679,0.0224260783567159,0.620932560105759,0.535250935007253,0.758696778910602,0.00165201844001028,235
"NRN1",0.0229776806967985,0.0370109541375398,0.620834594304406,0.535315285117372,0.758755601768856,0.00165149805730154,235
"AC080013.6",0.00807881675368103,0.0130143709420479,0.620761217707369,0.535363486059397,0.758766271085927,0.00165110834295347,235
"PFDN6",-0.0225829663894346,0.0363819611903411,-0.620718775199784,0.535391367463926,0.758766271085927,0.00165088294518229,235
"AC055854.1",0.0138897819561651,0.0223761710942465,0.620739888771073,0.535377497408576,0.758766271085927,0.00165099507028896,235
"AL358333.3",0.0145379804837469,0.0234241087391268,0.620641777480446,0.535441950817109,0.758805571273209,0.00165047407547504,235
"AC073316.3",0.0103933712316784,0.016752105036171,0.620421804259057,0.535586474724352,0.758977990984055,0.00164930626150658,235
"CD101",0.0156841879250153,0.0253038396657636,0.619834307053255,0.535972561331629,0.759321928155173,0.00164618931847983,235
"HIST2H4A",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008023,0.759321928155173,0.00164079050795692,235
"BCS1L",0.0229509512145237,0.0370531023217542,0.619407007144148,0.536253459359357,0.759321928155173,0.00164392413853255,235
"AC119424.1",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008023,0.759321928155173,0.00164079050795692,235
"AC093001.1",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008023,0.759321928155173,0.00164079050795692,235
"UGT3A1",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008024,0.759321928155173,0.00164079050795692,235
"LINC01335",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008024,0.759321928155173,0.00164079050795692,235
"AC011383.1",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008024,0.759321928155173,0.00164079050795692,235
"OR2V2",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008024,0.759321928155173,0.00164079050795692,235
"AC000058.1",0.00588161994668565,0.00949916135194723,0.619172548898748,0.536407618986611,0.759321928155173,0.00164268190008142,235
"AC012103.1",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008023,0.759321928155173,0.00164079050795692,235
"AC090578.2",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008024,0.759321928155173,0.00164079050795692,235
"GASAL1",-0.00811671372321018,0.0131151484876996,-0.618880810295261,0.536599472595816,0.759321928155173,0.00164113682344628,235
"FAM83A",0.00585086857392605,0.00943783182157837,0.619937787040113,0.535904546968373,0.759321928155173,0.00164673811458649,235
"AL590705.2",0.0120172387596817,0.0193948049752276,0.619611219346158,0.536119205223945,0.759321928155173,0.00164500650398614,235
"AL731533.3",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008023,0.759321928155173,0.00164079050795692,235
"AL590677.1",-0.00217627286450505,0.00351345327763609,-0.619411357583012,0.536250599096086,0.759321928155173,0.00164394719303237,235
"PARD3-AS1",0.00420747487394686,0.00679676583478037,0.619040728520673,0.536494302613319,0.759321928155173,0.00164198367667464,235
"RPS24",-0.0260766122772353,0.0420847922957014,-0.619620790665013,0.5361129132208,0.759321928155173,0.00164505724258303,235
"DYDC2",0.0181734936372968,0.0293722173630593,0.618730734988811,0.536698178890307,0.759321928155173,0.00164034229148651,235
"AC021037.1",0.00766708741283687,0.012381630067709,0.619230858207634,0.536369277690988,0.759321928155173,0.0016429907987157,235
"TRPM5",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008023,0.759321928155173,0.00164079050795692,235
"LINC02751",-0.00399548879230709,0.00645400103912021,-0.619071606603234,0.536473996890654,0.759321928155173,0.00164214721780729,235
"KCNJ11",0.00957841204317487,0.0154494321069704,0.61998473321575,0.535873692065188,0.759321928155173,0.00164698711910061,235
"CD44",-0.0104013835765286,0.016783618285335,-0.619734278967545,0.536038311019099,0.759321928155173,0.00164565891570344,235
"AP001372.1",0.0103281290851728,0.0166920951382106,0.618743722681655,0.536689636368672,0.759321928155173,0.00164041104364676,235
"AP003398.2",-0.00480374178287953,0.00776063576261234,-0.618988176976691,0.536528861906445,0.759321928155173,0.0016417053639366,235
"PRMT5-AS1",0.0124271555464236,0.0200840818792952,0.618756466992639,0.536681253995863,0.759321928155173,0.0016404785088249,235
"CHGA",-0.024127582135625,0.0389914245767845,-0.618792013821176,0.53665787397117,0.759321928155173,0.00164066669209291,235
"FBXW10",0.0140327875303483,0.0226388230086774,0.619854995331229,0.535958963182866,0.759321928155173,0.00164629902948337,235
"GRIN3B",0.00636533077883801,0.0102756044548751,0.61946047133199,0.536218309038812,0.759321928155173,0.00164420747515517,235
"OR7D4",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008024,0.759321928155173,0.00164079050795692,235
"CYP2B6",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008023,0.759321928155173,0.00164079050795692,235
"CABP5",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008023,0.759321928155173,0.00164079050795692,235
"AL359916.1",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008023,0.759321928155173,0.00164079050795692,235
"SUN5",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008023,0.759321928155173,0.00164079050795692,235
"EIF3L",-0.0257685928296509,0.0415764310805964,-0.619788475343115,0.53600268656948,0.759321928155173,0.00164594628351636,235
"EZHIP",-0.00243317113392742,0.0039319821880143,-0.618815400879576,0.536642492008023,0.759321928155173,0.00164079050795692,235
"DCPS",0.0191094716017375,0.0308908133197977,0.618613417649654,0.536775346284516,0.759386003539091,0.00163972132078389,235
"AC005052.2",0.0125947067846021,0.0203602694386741,0.618592343413618,0.536789208802132,0.759386003539091,0.00163960978544576,235
"AC092574.2",0.0237485327531065,0.0384013379874716,0.618429825566349,0.536896118242644,0.759504887105008,0.00163874978697084,235
"AC107958.2",-0.00386883489685774,0.00625671232925616,-0.618349493034419,0.536948967531912,0.759514932177286,0.0016383247728436,235
"CIRBP",0.0246102824723567,0.0397978895499356,0.618381596377806,0.536927847019364,0.759514932177286,0.00163849461494315,235
"KLF15",-0.0071862892052019,0.0116268891583701,-0.618074973220892,0.537129588913415,0.759705693912124,0.00163687278895205,235
"SNAI1",-0.00543490966094277,0.00879312408935739,-0.618086314455726,0.537122126295125,0.759705693912124,0.00163693276206618,235
"AP2M1",-0.0255825879877613,0.0413934073539645,-0.618035325504825,0.537155677822597,0.759710232415621,0.00163666313809846,235
"AC239802.1",0.0037347600320618,0.00604364843411976,0.617964475063937,0.537202300281194,0.759743810313347,0.00163628852544073,235
"SETD1A",0.0207522779780102,0.0335880145939264,0.617847712313511,0.537279139364163,0.759820117698696,0.00163567125040733,235
"OR2A1-AS1",0.00750894360835665,0.0121601076847419,0.617506341475791,0.537503820130051,0.760105487376415,0.00163386723252928,235
"SCX",0.0124287201868396,0.0201299410558515,0.617424569319676,0.53755764733432,0.760149232234094,0.00163343524415654,235
"IFNLR1",-0.00748092938579666,0.0121176348025266,-0.617358874706875,0.537600893335468,0.760149695520548,0.0016330882318786,235
"AL157912.1",0.0224851680345456,0.0364218085255766,0.617354517658171,0.537603761592249,0.760149695520548,0.00163306521836021,235
"AL031668.2",0.0111516429707411,0.0180663074335677,0.617261884408158,0.537664744138233,0.760171180087967,0.00163257597649453,235
"TMEM35A",-0.0250749755297415,0.0406212211177879,-0.61728758613712,0.537647823763171,0.760171180087967,0.00163271171268636,235
"AP003973.3",0.00398262397224475,0.00645285351398247,0.617188033730339,0.537713364200487,0.760207551090564,0.00163218598690565,235
"AC007279.2",-0.00753720241686074,0.0122139824769294,-0.617096219934611,0.537773813493819,0.760260642195631,0.00163170120258659,235
"TRABD2A",0.0147344381010288,0.0238812977484244,0.616986491113153,0.537846062367154,0.760298039713865,0.00163112191945997,235
"AL049836.2",0.00284314514185027,0.00460803533250072,0.616997252993573,0.537838976192999,0.760298039713865,0.00163117872932058,235
"AL359649.1",-0.00496758033142758,0.00805340442987061,-0.616829860549719,0.537949201304946,0.760411463607042,0.0016302952087971,235
"AC006972.1",0.0157164809627663,0.025483547745563,0.616730492931571,0.538014638609996,0.760471587433754,0.00162977084538875,235
"PHYHD1",0.00988380538575959,0.0160280455620917,0.616656930969552,0.538063084512421,0.760507690198809,0.00162938271261851,235
"AL035701.1",0.00633449780293164,0.0102747051863606,0.616513825753413,0.538157336018558,0.760576154982557,0.00162862778264193,235
"LDHA",-0.0240421502292343,0.0389951856423014,-0.616541499501254,0.538139108971701,0.760576154982557,0.00162877375774706,235
"MIR217HG",0.00476997519916651,0.00774002390278302,0.61627396233898,0.538315332803612,0.760689124207029,0.00162736280979566,235
"AC131971.1",0.00936850090203346,0.0152003760111748,0.616333496957316,0.538276115474584,0.760689124207029,0.00162767673316502,235
"AC007406.5",0.0174788514843711,0.0283630933975002,0.616253355704551,0.538328907379134,0.760689124207029,0.00162725415895625,235
"EID1",-0.0249326460222055,0.0404548953195677,-0.616307268261446,0.538293392965221,0.760689124207029,0.00162753842671667,235
"ZNF436",0.0212165231867931,0.0344348692060588,0.616134856207324,0.538406972019375,0.760734685060907,0.00162662942684721,235
"GTSE1",-0.0174118335812234,0.0282594313170011,-0.6161423910448,0.538402008078151,0.760734685060907,0.00162666914713238,235
"ZNF682",0.0241472309185391,0.0392049823690422,0.61592250421739,0.538546878738045,0.760899985601381,0.00162551020080759,235
"AC012370.2",0.00928115397168887,0.0150711062111057,0.6158243357644,0.538611562582862,0.760958996000398,0.00162499292203247,235
"SNX15",0.0217905097140438,0.0353869415191466,0.615778272396152,0.538641915393315,0.760969500009345,0.00162475022868227,235
"EXTL1",0.0123405713498986,0.0201052935987531,0.613797122100419,0.53994818305174,0.761002201469902,0.00161432924270184,235
"AL033527.3",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AL035415.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"PLPP3",-0.0247434374181897,0.0404981260710003,-0.610977341885156,0.541810147324774,0.761002201469902,0.00159955454627584,235
"AC093154.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AL355488.1",0.018732684825471,0.0306657643194435,0.610866392578176,0.541883475532234,0.761002201469902,0.00159897459150759,235
"AL589765.4",0.00739396290348237,0.0120343835885375,0.61440312659844,0.539548445814752,0.761002201469902,0.00161751332585559,235
"TTC24",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AL008626.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"LINC00303",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"C1orf116",0.00158514902290714,0.00259662520914531,0.610465082648142,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AL606753.2",0.0113166249167344,0.0184231586621275,0.614260840080478,0.539642288515988,0.761002201469902,0.00161676544023053,235
"LINC01740",0.00630745948265362,0.0102703761250011,0.614141040784226,0.539721306522272,0.761002201469902,0.00161613588526843,235
"AL391832.2",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC007463.1",0.00158514902290714,0.00259662520914531,0.610465082648142,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC104695.3",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"PCARE",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC074366.1",0.00158514902290714,0.00259662520914531,0.610465082648142,0.542148749420869,0.761002201469902,0.0015968777361023,235
"ARHGAP25",0.00797515025000552,0.0129836057346343,0.614247722320426,0.539650940530052,0.761002201469902,0.00161669649939568,235
"MALL",-0.004372866011306,0.00716166969519591,-0.610593087564391,0.542064128531814,0.761002201469902,0.00159754641659341,235
"AC009487.1",-0.0114862231869656,0.0187765241459394,-0.611733199269985,0.541310721507676,0.761002201469902,0.00160350835274991,235
"AC087591.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC132807.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC132660.2",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC096861.2",0.00381478009099992,0.00620477203010265,0.614813900090511,0.539277573159244,0.761002201469902,0.00161967339684895,235
"LINC02016",0.0141485504864379,0.0231765371914549,0.610468698130383,0.542146359223845,0.761002201469902,0.00159689662098425,235
"RUVBL1",0.0241371363569238,0.0394455304223702,0.611910553577833,0.541193569803995,0.761002201469902,0.00160443677706646,235
"AC092924.2",0.00410865506137287,0.00669833783027071,0.613384270170026,0.540220596943907,0.761002201469902,0.00161216181419407,235
"AC078788.2",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC073288.1",0.00470162783166623,0.00764338295474847,0.615123939164312,0.539073172306999,0.761002201469902,0.0016213047011907,235
"AC007953.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"DVL3",0.022014372535942,0.0360365803186756,0.610889611091462,0.541868129625589,0.761002201469902,0.00159909595077679,235
"AL121981.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AL645924.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC005674.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC097512.1",-0.00521275151542556,0.00848131462707367,-0.614615981676432,0.539408076152568,0.761002201469902,0.00161863245485883,235
"AC025244.1",0.00648371488681663,0.0106104520772816,0.611068674510025,0.541749787842627,0.761002201469902,0.00160003203915842,235
"AC015631.1",-0.0096000156852987,0.0156417464917932,-0.61374320893997,0.539983752879763,0.761002201469902,0.00161404612212024,235
"AC139720.2",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"LINC02229",0.00158514902290714,0.00259662520914531,0.610465082648142,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC002428.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"G3BP1",0.0225357778282589,0.0368347958978489,0.611806778860826,0.541262116830924,0.761002201469902,0.00160389349887827,235
"AC108112.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AL031768.1",0.00158514902290717,0.00259662520914531,0.610465082648153,0.542148749420861,0.761002201469902,0.00159687773610237,235
"AL034376.2",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AL158198.1",0.0120740184357204,0.0197142574951226,0.612451087174222,0.540836598013652,0.761002201469902,0.00160726804218976,235
"GPX5",0.00158514902290714,0.00259662520914531,0.610465082648142,0.542148749420869,0.761002201469902,0.0015968777361023,235
"PEX6",0.0226632741396655,0.0370537948255999,0.611631662730745,0.541377797386484,0.761002201469902,0.00160297694392557,235
"GSTA2",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"LINC00602",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"KIF25",0.00846141251372666,0.0137872268702126,0.613713881216214,0.540003102678603,0.761002201469902,0.00161389212033814,235
"HOXA10-AS",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC017116.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC011228.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC022239.2",-0.00281054835292633,0.00457606761534265,-0.61418418370898,0.539692849357053,0.761002201469902,0.00161636259076036,235
"AP006248.4",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC037441.1",0.00158514902290714,0.00259662520914531,0.610465082648142,0.542148749420869,0.761002201469902,0.0015968777361023,235
"CDCA2",-0.0138629280138195,0.022572412177266,-0.614153591780575,0.539713027780322,0.761002201469902,0.00161620183604507,235
"AC131254.2",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC090152.1",-0.0200074331850953,0.0327544243785548,-0.61083146978442,0.541906557607681,0.761002201469902,0.00159879206456121,235
"FABP4",0.00158514902290714,0.00259662520914531,0.610465082648142,0.542148749420869,0.761002201469902,0.0015968777361023,235
"TRIB1",0.0195384133822927,0.0319541000907858,0.611452468596564,0.541496184705922,0.761002201469902,0.00160203931464248,235
"AL513412.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"LINC00583",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AL589642.1",0.00318561560976231,0.00521384626881997,0.610991472612654,0.541800808454176,0.761002201469902,0.00159962841799787,235
"CHMP5",-0.0243385247968492,0.0397472867447863,-0.612331728530923,0.540915413023487,0.761002201469902,0.00160664263894421,235
"FANCG",0.0188175408995584,0.0307987981360524,0.610982961621836,0.541806433281709,0.761002201469902,0.00159958392457593,235
"BX255923.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"FOXE1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"MUSK",0.0122728861707674,0.0200471213807391,0.6122019185537,0.541001135824573,0.761002201469902,0.00160596261134808,235
"NAIF1",0.0137915152631608,0.0224698785069769,0.613777918686944,0.53996085258945,0.761002201469902,0.0016142283947032,235
"C9orf106",0.00845790987580115,0.0137759041429486,0.613964048242193,0.539838059093048,0.761002201469902,0.00161520599845751,235
"LINC02846",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"TMEM250",0.0191427325903267,0.0311123850183675,0.615276925218867,0.538972326903373,0.761002201469902,0.0016221099550419,235
"AC060234.3",0.00158514902290714,0.00259662520914531,0.610465082648142,0.542148749420869,0.761002201469902,0.0015968777361023,235
"MTRNR2L5",0.00381478009099992,0.00620477203010265,0.61481390009051,0.539277573159244,0.761002201469902,0.00161967339684895,235
"AL731563.3",0.0144742827173278,0.0236874344347495,0.61105320448271,0.541760011365041,0.761002201469902,0.00159995115586426,235
"AL390862.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AL365434.2",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"OR52N4",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC009869.1",-0.00281054835292633,0.00457606761534265,-0.61418418370898,0.539692849357053,0.761002201469902,0.00161636259076036,235
"ARHGAP1",0.0223298681412567,0.0364907139604765,0.611932892446072,0.541178814728692,0.761002201469902,0.00160455373679344,235
"OR5B2",0.00158514902290714,0.00259662520914531,0.610465082648142,0.542148749420869,0.761002201469902,0.0015968777361023,235
"MPEG1",0.00554818380801304,0.00902561926879774,0.61471502871759,0.539342764750076,0.761002201469902,0.00161915334619068,235
"MS4A5",0.00434871523818719,0.00710027144819098,0.61247168786697,0.540822995529682,0.761002201469902,0.00160737599585399,235
"PHOX2A",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AMOTL1",0.0217521423381822,0.0354486385347574,0.613624196507695,0.540062276879353,0.761002201469902,0.00161342122547619,235
"AP002008.1",0.00158514902290714,0.00259662520914531,0.610465082648142,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC016902.1",-0.00281054835292633,0.00457606761534265,-0.61418418370898,0.539692849357053,0.761002201469902,0.00161636259076036,235
"AP002840.2",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"SPA17",0.0178576975665213,0.0290651258792518,0.614402897847727,0.539548596676871,0.761002201469902,0.00161751212335921,235
"PATE1",0.00602726382460164,0.00984832922195769,0.612008767046835,0.541128700206184,0.761002201469902,0.00160495102550496,235
"LINC00942",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"PIANP",0.0213817256567388,0.0348128586581305,0.614190459528526,0.539688709876079,0.761002201469902,0.00161639556997159,235
"LINC02367",0.00875601766928812,0.0142220168039395,0.615666384732626,0.538715645794881,0.761002201469902,0.00162416080300495,235
"ASB8",0.0234307448398919,0.0381162732795066,0.614717621213235,0.539341055317655,0.761002201469902,0.00161916698132224,235
"AC090023.1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"LINC02420",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"CLLU1",-0.00281054835292633,0.00457606761534265,-0.61418418370898,0.539692849357053,0.761002201469902,0.00161636259076036,235
"AC073655.2",-0.00881277611142492,0.0144326803841925,-0.610612573467449,0.542051247464061,0.761002201469902,0.00159764822055078,235
"AC078880.5",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"IL31",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AL137001.2",0.00564531013565103,0.00922959777281674,0.611652888306547,0.541363775249978,0.761002201469902,0.00160308802435678,235
"OR4K1",0.00158514902290714,0.00259662520914531,0.610465082648141,0.542148749420869,0.761002201469902,0.0015968777361023,235
"C15orf54",0.00546653493157913,0.00894573735648385,0.611077065393274,0.54174424268397,0.761002201469902,0.00160007591079679,235
"RSL24D1",-0.0249571796754256,0.0408128491070423,-0.611503000194104,0.541462798923589,0.761002201469902,0.00160230369245597,235
"LINC01582",0.00158514902290714,0.00259662520914531,0.610465082648142,0.542148749420869,0.761002201469902,0.0015968777361023,235
"AC093515.1",0.0155167056931708,0.0253245869371429,0.612713081231459,0.540663618112525,0.761002201469902,0.00160864123661116,235
"AC007496.2",0.00695097280896587,0.0113782937392578,0.610897641443673,0.541862822142959,0.761002201469902,0.00159913792514573,235
