gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
ARHGDIA,12.700889082458385,4.674370850738392,1.3350876989660077,0.19817884336533687,0.991988351524497,-4.595036726845719,Astrocyte-Immature,M
ARHGEF1,4.158403712292469,6.319207903313833,1.0286370322116063,0.3170218070758709,0.991988351524497,-4.595110862407415,Astrocyte-Immature,M
ARHGEF17,7.1241860915326525,7.121367408844253,1.5095065167687205,0.14819968411808151,0.991988351524497,-4.594871510546016,Astrocyte-Immature,M
ARHGEF2,-5.1912237094022204,5.944193366744183,-1.0139437638006703,0.3237958670154385,0.991988351524497,-4.5951160941195734,Astrocyte-Immature,M
ARHGEF28,-3.9006649072715422,5.371949989799979,-0.34218875098848334,0.7360976953180248,0.991988351524497,-4.595230740917317,Astrocyte-Immature,M
ARHGEF3,2.9617709820986193,8.273473415304933,0.3494667444058129,0.7307182318525306,0.991988351524497,-4.595413847612766,Astrocyte-Immature,M
ARHGEF7,-0.8999333334917599,9.372512432911432,-0.37079474040704047,0.7150372093710033,0.991988351524497,-4.595515764376279,Astrocyte-Immature,M
ARID1A,-2.095183080939329,9.391841295851576,-0.7956671173299917,0.4363999711368459,0.991988351524497,-4.5952794080172294,Astrocyte-Immature,M
ARID5A,-0.0728328565159245,4.216267779991429,-0.010538256955378309,0.9917055942907751,0.9973215473313077,-4.595228391385023,Astrocyte-Immature,M
ARID5B,0.5639482526808535,8.443558373822887,0.10048755864470482,0.9210472616153644,0.991988351524497,-4.595453693267664,Astrocyte-Immature,M
ARIH2,1.6243569125884803,8.12741163454259,0.47991632784671406,0.6369587576324889,0.991988351524497,-4.595357143519343,Astrocyte-Immature,M
ARL3,1.0785780799823301,8.203078590816395,0.2916542437970392,0.7738231075266061,0.991988351524497,-4.595414365059317,Astrocyte-Immature,M
ARL4C,-0.0169522635319844,5.955449005731523,-0.0033532029301084807,0.997360729242627,0.9982066670960983,-4.595265118271889,Astrocyte-Immature,M
ARL4D,9.848180306090063,3.8350901610301276,1.2689819323332239,0.2203115073563687,0.991988351524497,-4.595060612377531,Astrocyte-Immature,M
ARMCX4,-0.23183228687409835,8.684211279179998,-0.0908574185191794,0.928590544781361,0.991988351524497,-4.595488424935031,Astrocyte-Immature,M
ARNT,2.168773544562896,8.165683642532137,0.5542513800458926,0.5861002225234053,0.991988351524497,-4.595330421251488,Astrocyte-Immature,M
ARRDC4,-5.7583170783749225,6.745706188159082,-1.0994995582708165,0.2857693190218919,0.991988351524497,-4.595085638265016,Astrocyte-Immature,M
ARSB,4.869295298941581,7.568713843999691,1.2121591721444611,0.24083158302258395,0.991988351524497,-4.595007782409004,Astrocyte-Immature,M
ASAH1,-3.127335890190526,6.6737345884846615,-0.5761780553411414,0.5714963212055877,0.991988351524497,-4.595232650534514,Astrocyte-Immature,M
