gene,loeuf,exp_lof,n_metabolites,is_hit,is_recurrent,mean_expr
GNGT1,1.2355,7.4087,0,FALSE,FALSE,0.9237785161248142
GNL1,0.40235,75.16,0,FALSE,FALSE,3.6946787918954658
GNL2,0.69757,92.324,0,FALSE,FALSE,3.714737204751816
GNL3,1.3182,70.604,0,FALSE,FALSE,5.5724863224549415
GNL3L,0.21341,42.893,0,FALSE,FALSE,4.487285132522462
GNLY,1.2481,18.506,0,FALSE,FALSE,0.14670416953824653
GNMT,1.1936,30.225,0,FALSE,FALSE,0.8461382865480975
GNPAT,0.51874,78.442,0,FALSE,FALSE,5.205280857698561
GNPDA1,1.1863,28.451,0,FALSE,FALSE,4.039588243184861
GNPDA2,1.2494,27.014,0,FALSE,FALSE,5.545449391739117
GNPNAT1,0.91951,19.801,0,FALSE,FALSE,4.247508013229614
GNPTAB,0.80091,136.61,0,FALSE,FALSE,7.009895026445333
GNPTG,1.3436,43.776,0,FALSE,FALSE,4.289458690097637
GNRH1,1.1526,13.626,0,FALSE,FALSE,1.183110622928726
GNRHR,0.77913,28.091,0,FALSE,FALSE,3.758330422373384
GNS,0.74679,69.724,0,FALSE,FALSE,4.576331014234629
GOLGA1,0.64931,119.67,0,FALSE,FALSE,5.088087080383338
GOLGA2,0.41768,148.85,0,FALSE,FALSE,5.102562871728863
GOLGA2P2Y,NA,NA,0,FALSE,FALSE,0.14480243415118385
GOLGA2P5,NA,NA,0,FALSE,FALSE,1.542505796796296
GOLGA3,0.53647,169.41,0,FALSE,FALSE,4.81292322208172
GOLGA4,0.72219,265.86,0,FALSE,FALSE,7.49642909493382
GOLGA5,0.67681,93.508,0,FALSE,FALSE,4.627012313217499
GOLGA6L10,0.16076,56.941,0,FALSE,FALSE,2.281290689004099
GOLGA6L2,1.1322,35.939,0,FALSE,FALSE,0.6841550247795425
GOLGA6L4,0.26899,17.636,0,FALSE,FALSE,1.7201724855095037
GOLGA6L7,0.57421,68.861,0,FALSE,FALSE,1.8327098878043102
GOLGA6L9,0.54391,51.257,0,FALSE,FALSE,3.41707679973762
GOLGA7,0.80494,21.073,0,FALSE,FALSE,4.347232853485342
GOLGA7B,1.1864,21.494,0,FALSE,FALSE,4.070291409236915
GOLGA7B-DT,NA,NA,0,FALSE,FALSE,1.2921319023350535
GOLGA8A,0.35032,22.133,0,FALSE,FALSE,6.449308389650473
GOLGA8B,0.30324,15.644,0,FALSE,FALSE,6.171629992344343
GOLGA8H,0.72506,82.663,0,FALSE,FALSE,0.7449350260896352
GOLGA8M,0.51588,87.745,0,FALSE,FALSE,1.2124724375758544
GOLGA8M.1,NA,NA,0,FALSE,FALSE,0.9469286946203307
GOLGA8N,NA,NA,0,FALSE,FALSE,0.9986826900791657
GOLGA8Q,0.15918,48.711,0,FALSE,FALSE,0.563176133405205
GOLGA8R,0.55285,21.42,0,FALSE,FALSE,0.854333299545926
GOLGA8T,0.49,52.039,0,FALSE,FALSE,0.1825817169242218
GOLGB1,0.58565,336.91,0,FALSE,FALSE,6.413607373056701
GOLIM4,0.80545,107.4,0,FALSE,FALSE,6.143487708716588
GOLM1,0.82823,50.515,0,FALSE,FALSE,6.781039362471522
GOLM2,0.64595,55.85,0,FALSE,FALSE,7.314297961551055
GOLPH3,0.76927,28.451,0,FALSE,FALSE,6.175194562922901
GOLPH3-DT,NA,NA,0,FALSE,FALSE,1.1743667401695332
GOLPH3L,1.0374,30.283,0,FALSE,FALSE,3.8870326630325147
GOLT1A,1.0515,16.131,0,FALSE,FALSE,0.5801231950625991
GOLT1B,0.50383,15.389,0,FALSE,FALSE,5.321667702605101
GON4L,0.49098,211.78,0,FALSE,FALSE,5.8734875432606835
GON7,0.82583,7.6236,0,FALSE,FALSE,2.498677754693232
GOPC,0.83982,51.181,0,FALSE,FALSE,6.5897656125841815
GORAB,0.85209,29.926,0,FALSE,FALSE,3.4085622578976644
GORAB-AS1,NA,NA,0,FALSE,FALSE,0.847601320377496
GORASP1,1.1091,37.723,0,FALSE,FALSE,3.3683254923142787
GORASP2,0.68693,45.732,0,FALSE,FALSE,4.931027710644228
GOSR1,0.85087,35.541,0,FALSE,FALSE,5.833001012034051
GOSR2,1.042,27.89,0,FALSE,FALSE,4.993456225643635
GOSR2-DT,NA,NA,0,FALSE,FALSE,0.6685363558732229
GOT1,0.72419,48.214,0,FALSE,FALSE,3.8301550700205853
GOT1-DT,NA,NA,0,FALSE,FALSE,2.9220049773065084
GOT2,0.51022,49.977,0,FALSE,FALSE,4.554959283153037
GP1BA,1.3787,5.6238,0,FALSE,FALSE,0.5363549962381057
GP1BB,3.1515,2.4603,0,FALSE,FALSE,3.867623011803791
GP6,1.5471,37.293,0,FALSE,FALSE,2.3572241122133204
GP6-AS1,NA,NA,0,FALSE,FALSE,2.8584499579013003
GPA33,1.045,35.631,0,FALSE,FALSE,0.5721078412856834
GPAA1,1.0592,63.956,0,FALSE,FALSE,3.396436151453123
GPALPP1,1.0466,38.878,0,FALSE,FALSE,5.827894545015638
GPAM,0.66656,104.96,0,FALSE,FALSE,4.155175065510599
GPANK1,1.31,23.98,0,FALSE,FALSE,2.9208124562092754
GPAT2,0.90696,71.009,0,FALSE,FALSE,0.13249837040217904
GPAT3,1.1334,58.787,0,FALSE,FALSE,0.5155825583600854
GPAT4,0.43951,58.018,0,FALSE,FALSE,4.441148429191088
GPAT4-AS1,NA,NA,0,FALSE,FALSE,3.301704079784836
GPATCH1,0.77177,114.92,0,FALSE,FALSE,3.9198141972130607
GPATCH11,0.96004,44.772,0,FALSE,FALSE,4.076675718276581
GPATCH2,1.111,57.97,0,FALSE,FALSE,6.371003276715593
GPATCH2L,0.72848,57.431,0,FALSE,FALSE,6.803478680010195
GPATCH3,1.0847,53.189,0,FALSE,FALSE,1.9679119851487767
GPATCH4,1.4404,23.433,0,FALSE,FALSE,3.345941835375655
GPATCH8,0.2256,118.32,0,FALSE,FALSE,7.8631765564288525
GPBP1,0.36549,56.55,0,FALSE,FALSE,7.182446451043555
GPBP1L1,0.62055,52.51,0,FALSE,FALSE,6.140370944655003
GPC1,0.70023,51.521,0,FALSE,FALSE,4.917251733702094
GPC1-AS1,NA,NA,0,FALSE,FALSE,1.0170918631421242
GPC2,0.9482,57.291,0,FALSE,FALSE,4.261194479632574
GPC3,0.22527,34.42,0,FALSE,FALSE,3.1365952298869693
GPC4,0.48454,35.007,0,FALSE,FALSE,4.8884769425108745
GPC5,1.1116,53.918,0,FALSE,FALSE,7.956573255799321
GPC5-AS1,NA,NA,0,FALSE,FALSE,1.6704308690648781
GPC5-AS2,NA,NA,0,FALSE,FALSE,2.9865624594048175
GPC6,0.39663,55.182,1,TRUE,FALSE,9.82989902494675
GPC6-AS1,NA,NA,0,FALSE,FALSE,2.8665691221800707
GPC6-AS2,NA,NA,0,FALSE,FALSE,1.551044233162657
GPCPD1,0.44348,89.161,0,FALSE,FALSE,7.441040843824547
GPD1,0.81,34.419,0,FALSE,FALSE,1.6808132958447566
GPD1L,0.77575,32.87,0,FALSE,FALSE,4.994436398138021
GPD2,0.82176,82.433,0,FALSE,FALSE,6.7114329234225965
GPER1,10.72,0.58728,0,FALSE,FALSE,2.1957862375014336
GPHB5,1.2954,10.149,0,FALSE,FALSE,0.15994690339954667
GPHN,0.26697,95.512,0,FALSE,FALSE,9.557481325458932
GPI,0.92294,75.801,0,FALSE,FALSE,5.312448547610815
GPKOW,NA,NA,0,FALSE,FALSE,2.8325645154892753
GPLD1,0.89447,112.59,0,FALSE,FALSE,4.423861073012989
GPM6A,0.40986,32.08,0,FALSE,FALSE,10.705783357566343
GPM6A-DT,NA,NA,0,FALSE,FALSE,5.975201661716339
GPM6B,0.33668,27.188,0,FALSE,FALSE,8.43678184888351
GPN1,1.0118,55.913,0,FALSE,FALSE,3.459364805831329
GPN2,1.2356,30.135,0,FALSE,FALSE,3.371014685212669
GPN3,1.0817,38.679,0,FALSE,FALSE,3.5736778115587304
GPNMB,1.5093,57.312,0,FALSE,FALSE,2.4025866176904116
GPR101,0.88016,16.4,0,FALSE,FALSE,0.20643704180420938
GPR107,0.55425,75.485,0,FALSE,FALSE,5.573080307774241
GPR108,1.001,74.316,0,FALSE,FALSE,2.755705442707186
GPR12,0.69667,18.873,0,FALSE,FALSE,3.3596511419132837
GPR132,4.8727,1.8785,0,FALSE,FALSE,1.7682954472476984
GPR135,1.6989,15.009,0,FALSE,FALSE,5.148592832816478
GPR137,0.74647,38.933,0,FALSE,FALSE,3.001064914855283
GPR137B,1.2791,42.469,0,FALSE,FALSE,6.14407677119366
GPR137C,0.85805,43.394,0,FALSE,FALSE,7.204469485956873
GPR139,0.75411,25.782,0,FALSE,FALSE,2.9343904816049484
GPR141,1.7408,6.8028,0,FALSE,FALSE,0.8580142889869933
GPR143,0.52341,27.578,0,FALSE,FALSE,1.313070685964345
GPR146,NA,NA,0,FALSE,FALSE,1.7726603465542845
GPR149,1.2613,50.176,6,TRUE,TRUE,3.290895439294015
GPR151,1.337,18.176,0,FALSE,FALSE,0.1840482801246667
GPR153,1.0935,34.051,0,FALSE,FALSE,3.5538952123951555
GPR155,0.85822,93.107,0,FALSE,FALSE,5.116781500892835
GPR155-DT,NA,NA,0,FALSE,FALSE,0.35053563202492444
GPR156,0.98714,47.009,0,FALSE,FALSE,5.080070243762007
GPR157,1.0351,23.478,0,FALSE,FALSE,0.7953157231371375
GPR158,0.52021,78.219,1,TRUE,FALSE,6.2033510022783815
GPR158-AS1,NA,NA,0,FALSE,FALSE,0.47512167211699036
GPR160,2.4354,2.5851,0,FALSE,FALSE,1.8686910403855457
GPR161,0.89149,39.166,0,FALSE,FALSE,5.956488246071624
GPR162,0.80306,44.924,0,FALSE,FALSE,3.3725512266684996
GPR17,6.2533,1.4638,0,FALSE,FALSE,2.315957231985336
GPR171,1.3137,16.661,0,FALSE,FALSE,1.5561047041354439
GPR173,0.45431,13.858,0,FALSE,FALSE,5.98718887479499
GPR176,1.0205,35.354,0,FALSE,FALSE,4.729489089054711
GPR176-DT,NA,NA,0,FALSE,FALSE,0.30304464751310006
GPR179,0.92546,70.793,0,FALSE,FALSE,0.844328035565845
GPR18,1.2761,22.773,0,FALSE,FALSE,2.261315279464992
GPR180,1.2665,52.607,0,FALSE,FALSE,4.720125348190748
GPR182,NA,NA,0,FALSE,FALSE,0.065215232806057
GPR183,0.79921,19.651,0,FALSE,FALSE,3.144380831688913
GPR19,0.76835,28.485,0,FALSE,FALSE,3.978847902321376
GPR21,0.73043,21.501,0,FALSE,FALSE,0.7579437654593713
GPR22,0.6659,31.039,0,FALSE,FALSE,4.397054054813948
GPR26,0.99807,23.142,0,FALSE,FALSE,1.3151800220568572
GPR27,3.1788,2.4391,0,FALSE,FALSE,3.1473767012432585
GPR3,1.3369,18.178,0,FALSE,FALSE,0.26889944576470526
GPR34,0.55139,14.062,0,FALSE,FALSE,3.8033392123881558
GPR35,NA,NA,0,FALSE,FALSE,0.9958166839954599
GPR37,0.66681,43.584,0,FALSE,FALSE,3.0078312819801423
GPR37L1,1.4865,17.956,0,FALSE,FALSE,0.8699685088483146
GPR39,1.77,18.41,0,FALSE,FALSE,5.409368699579304
GPR52,0.60139,24.002,0,FALSE,FALSE,0.8979109706267313
GPR55,1.4931,7.9315,0,FALSE,FALSE,0.27560244453868205
GPR61,0.79171,29.174,0,FALSE,FALSE,0.694855975660976
GPR63,0.8425,23.077,0,FALSE,FALSE,4.944516767369473
GPR68,1.4584,9.0152,0,FALSE,FALSE,1.1742703669993122
GPR75,1.4345,25.956,0,FALSE,FALSE,0.9675057114776426
GPR78,2.2056,17.927,0,FALSE,FALSE,0.2001259784462684
GPR82,0.91769,12.905,0,FALSE,FALSE,3.1455423132610285
GPR83,1.1643,27.986,0,FALSE,FALSE,0.5292064196293249
GPR84-AS1,NA,NA,0,FALSE,FALSE,0.30362240402668067
GPR85,0.61849,21.258,0,FALSE,FALSE,5.192935718748323
GPR87,2.4225,8.0257,0,FALSE,FALSE,1.6359628171944378
GPR88,1.0966,24.341,1,TRUE,FALSE,1.8131255203099945
GPR89A,0.4672,52.015,0,FALSE,FALSE,4.209701935763813
GPR89B,0.66686,52.359,0,FALSE,FALSE,4.330692348721374
GPRASP1,0.56134,68.388,0,FALSE,FALSE,4.019973477090759
GPRASP2,0.47162,35.966,0,FALSE,FALSE,2.31580082165872
GPRASP3,NA,NA,0,FALSE,FALSE,0.7706204189076623
GPRC5A,1.2402,22.48,0,FALSE,FALSE,0.3817679910712734
GPRC5B,0.80823,30.067,0,FALSE,FALSE,4.267360815283806
GPRC5C,1.0005,31.4,0,FALSE,FALSE,1.5887535956911147
GPRC5D-AS1,NA,NA,0,FALSE,FALSE,1.7268691439893185
GPRIN1,3.3186,2.7582,0,FALSE,FALSE,3.9869905930825915
GPRIN2,18.506,0.25634,0,FALSE,FALSE,2.727493475257377
GPRIN3,1.4167,13.723,0,FALSE,FALSE,5.089174250772602
GPS1,0.30325,60.041,0,FALSE,FALSE,2.8945115832846238
GPS2,0.65261,48.137,0,FALSE,FALSE,4.667973005891166
GPSM1,0.86576,70.521,0,FALSE,FALSE,3.9004435497849212
GPSM2,0.92015,78.44,0,FALSE,FALSE,5.953638829462019
GPSM3,1.1898,20.424,0,FALSE,FALSE,1.3179062955018905
GPT,1.4462,51.436,0,FALSE,FALSE,0.7181675335011488
GPT2,0.71506,56.905,0,FALSE,FALSE,4.451561890933646
GPX1,1.2542,11.509,0,FALSE,FALSE,4.930760925999338
GPX2,2.1377,14.146,0,FALSE,FALSE,1.1090674693057243
GPX3,1.2521,25.089,0,FALSE,FALSE,2.347441703792826
GPX4,1.3822,27.774,0,FALSE,FALSE,5.542806375611992
GPX7,1.2763,23.694,0,FALSE,FALSE,2.623336107840029
GPX8,1.0924,17.798,0,FALSE,FALSE,1.590049121819269
GRAMD1A,0.68819,91.962,0,FALSE,FALSE,4.787324726960116
GRAMD1B,0.48846,99.65,0,FALSE,FALSE,7.5413872785730645
GRAMD1C,1.0856,97.784,0,FALSE,FALSE,4.49477942862804
GRAMD2A,0.95267,51.094,0,FALSE,FALSE,1.3591023276076966
GRAMD2B,0.89899,59.175,0,FALSE,FALSE,3.9586061985710046
GRAMD4,0.41599,83.935,0,FALSE,FALSE,4.744709659872677
GRAP2,0.96222,43.48,0,FALSE,FALSE,0.9562105744061452
GRASLND,NA,NA,0,FALSE,FALSE,0.7251511613531182
GRB10,0.35911,80.927,0,FALSE,FALSE,6.729450170026118
GRB14,0.72067,69.114,0,FALSE,FALSE,5.453371665995115
GRB2,0.22971,27.408,0,FALSE,FALSE,6.5353102358496225
GREB1,0.62061,200.71,0,FALSE,FALSE,3.849280015680097
GREB1L,0.12702,200.75,0,FALSE,FALSE,4.57301405193129
GREM1,0.9067,13.061,0,FALSE,FALSE,1.7695897665461104
GREM2,1.2842,14.178,0,FALSE,FALSE,5.058375577166675
GRHL1,0.65806,75.69,0,FALSE,FALSE,2.813048486844529
GRHL2,0.36098,83.772,0,FALSE,FALSE,1.7066090190075753
GRHL3,0.41316,70.34,0,FALSE,FALSE,1.0959924468133857
GRHPR,1.2616,36.782,0,FALSE,FALSE,4.05453579968341
GRIA1,0.42196,99.151,0,FALSE,FALSE,9.527833690961472
GRIA2,0.22501,97.269,0,FALSE,FALSE,9.79000366005719
GRIA3,0.12301,63.031,0,FALSE,FALSE,7.786789049193503
GRIA4,0.43528,103.99,1,TRUE,FALSE,8.508225893686397
GRID1,0.39171,98.003,0,FALSE,FALSE,8.147573216810066
GRID1-AS1,NA,NA,0,FALSE,FALSE,3.3067577084396627
GRID2,0.38431,114.82,0,FALSE,FALSE,10.502540292214235
GRID2IP,0.82416,114.26,0,FALSE,FALSE,2.3131135584867293
GRIK1,0.79759,105.7,1,TRUE,FALSE,7.427174576428867
GRIK1-AS1,NA,NA,0,FALSE,FALSE,2.03452976911487
GRIK2,0.42864,100.28,0,FALSE,FALSE,10.694526021369947
GRIK3,0.38583,102.48,0,FALSE,FALSE,6.97339629532734
GRIK4,0.49649,104.87,1,TRUE,FALSE,5.771095419278683
GRIK5,0.56928,97.402,0,FALSE,FALSE,5.3196423692113095
GRIN1,0.4834,103.04,0,FALSE,FALSE,3.5889239506286374
GRIN2A,0.27707,113.38,0,FALSE,FALSE,6.9691422987927805
GRIN2B,0.091779,114.55,0,FALSE,FALSE,9.043320438102487
GRIN2C,1.014,77.717,0,FALSE,FALSE,1.1794403383489018
GRIN2D,0.47183,103.16,0,FALSE,FALSE,3.94267790499988
GRIN3A,0.64851,92.42,0,FALSE,FALSE,4.866261411549122
GRIN3B,1.411,65.961,0,FALSE,FALSE,0.3317181238749423
GRINA,0.84873,42.506,0,FALSE,FALSE,3.77550390019755
GRIP1,0.4441,129.91,0,FALSE,FALSE,9.95541596634788
GRIP2,0.66618,108.34,0,FALSE,FALSE,5.14716005689859
GRIPAP1,0.26025,84.098,0,FALSE,FALSE,4.765167245572042
GRK2,0.33321,97.792,0,FALSE,FALSE,3.4047228354859116
GRK3,0.70814,95.659,0,FALSE,FALSE,7.378880948239994
GRK3-AS1,NA,NA,0,FALSE,FALSE,0.30406659174942924
GRK4,1.1381,77.934,0,FALSE,FALSE,5.975831936244808
GRK5,0.66397,78.422,0,FALSE,FALSE,5.860289491565813
GRK5-IT1,NA,NA,0,FALSE,FALSE,0.19084951909907888
GRK6,0.60275,80.756,0,FALSE,FALSE,2.7723351034045955
GRK7,0.98984,34.099,0,FALSE,FALSE,1.6210627562017865
GRM1,0.48549,90.888,0,FALSE,FALSE,5.915365965869075
GRM2,0.7687,60.367,0,FALSE,FALSE,1.7249172294349957
GRM3,0.51194,70.471,6,TRUE,TRUE,8.58360716907081
GRM3-AS1,NA,NA,0,FALSE,FALSE,4.842017827876805
GRM4,0.46969,81.732,0,FALSE,FALSE,2.236437302232037
GRM5,0.33544,83.113,0,FALSE,FALSE,9.119938779420265
GRM5-AS1,NA,NA,0,FALSE,FALSE,4.804531524187622
GRM5P1,NA,NA,0,FALSE,FALSE,5.526361544020806
GRM6,1.131,78.423,0,FALSE,FALSE,2.009488251619322
GRM7,0.5494,84.463,0,FALSE,FALSE,9.347882393528028
GRM7-AS1,NA,NA,0,FALSE,FALSE,3.232797076405879
GRM7-AS2,NA,NA,0,FALSE,FALSE,0.3357508913804357
GRM7-AS3,NA,NA,0,FALSE,FALSE,2.6303579867464095
GRM8,0.68727,87.208,3,TRUE,FALSE,6.528665989813472
GRM8-AS1,NA,NA,0,FALSE,FALSE,1.185337199832039
GRN,0.61029,66.674,0,FALSE,FALSE,2.3544076228036084
GRP,1.4382,12.66,0,FALSE,FALSE,2.802172032863549
GRPEL1,0.93644,22.071,0,FALSE,FALSE,3.1462892885698963
GRPEL2,1.0322,25.859,0,FALSE,FALSE,2.7905346519106065
GRPEL2-AS1,NA,NA,0,FALSE,FALSE,2.418628419332967
GRPR,0.58812,15.564,0,FALSE,FALSE,1.978935701843113
GRSF1,1.2383,51.109,0,FALSE,FALSE,4.984274748708215
GRTP1,1.8383,38.058,0,FALSE,FALSE,2.5196877651278666
GRTP1-AS1,NA,NA,0,FALSE,FALSE,0.7290990244799848
GRWD1,0.87347,45.269,0,FALSE,FALSE,1.75683907797599
GRXCR1,1.3661,27.257,0,FALSE,FALSE,0.320132324107904
GS1-24F4.2,NA,NA,0,FALSE,FALSE,1.4432092836355446
GSAP,1.0439,131.71,0,FALSE,FALSE,4.59919852329002
GSDMA,1.2672,54.333,0,FALSE,FALSE,0.48990807080788984
GSDMB,1.0008,42.947,0,FALSE,FALSE,3.0014730318342906
GSDME,1.1917,47.472,0,FALSE,FALSE,4.8629732827128445
GSE1,0.38171,112.61,0,FALSE,FALSE,6.3172220464828115
GSEC,NA,NA,0,FALSE,FALSE,1.9937452570112848
GSG1,1.2457,30.818,0,FALSE,FALSE,1.1336933223351275
GSG1L,0.80223,42.073,0,FALSE,FALSE,3.71020809972765
GSG1L2,2.5743,8.972,0,FALSE,FALSE,0.22153744397267955
GSK3A,0.38673,56.593,0,FALSE,FALSE,3.5972480582563535
GSK3B,0.40935,56.424,0,FALSE,FALSE,8.321361890766498
GSK3B-DT,NA,NA,0,FALSE,FALSE,4.223841173009189
GSKIP,0.88567,11.87,0,FALSE,FALSE,3.830789859197095
GSN,0.81627,85.708,0,FALSE,FALSE,3.4842145670255804
GSPT1,0.40061,72.545,0,FALSE,FALSE,6.107787035584109
GSPT2,0.25566,24.626,0,FALSE,FALSE,3.4541387377391586
GSR,1.0813,56.461,0,FALSE,FALSE,4.831160102546717
GSS,0.74896,60.438,0,FALSE,FALSE,3.9093847748429726
GSTA4,0.94567,24.424,0,FALSE,FALSE,6.53921549733864
GSTCD,0.82888,68.252,0,FALSE,FALSE,6.323795397200127
GSTK1,1.1307,30.881,0,FALSE,FALSE,4.05623300051532
GSTM2,1.3259,33.278,0,FALSE,FALSE,2.9754292608980313
GSTM3,1.2531,36.124,0,FALSE,FALSE,3.822424083845973
GSTM4,1.2351,30.146,0,FALSE,FALSE,1.4293951363654585
GSTM5,1.1636,29.007,0,FALSE,FALSE,1.8134317361907364
GSTO1,1.5621,23.837,0,FALSE,FALSE,3.877161639360729
GSTO2,1.1471,28.406,0,FALSE,FALSE,3.051969072341028
GSTP1,1.3049,29.419,0,FALSE,FALSE,5.123841621751645
GSTT2,NA,NA,0,FALSE,FALSE,1.5304227131557098
GSTT2B,0.5515,16.597,0,FALSE,FALSE,1.5494746518141578
GSTZ1,1.2622,35.863,0,FALSE,FALSE,2.0650431424354148
GTDC1,1.1893,52.277,0,FALSE,FALSE,8.36289634718209
GTF2A1,0.35966,54.059,0,FALSE,FALSE,5.385927908155217
GTF2A1-AS1,NA,NA,0,FALSE,FALSE,0.4626830504208216
GTF2A1L,1.228,49.72,0,FALSE,FALSE,2.602354732428065
GTF2A2,1.0959,14.331,0,FALSE,FALSE,4.3944109806120855
GTF2B,0.84111,34.552,0,FALSE,FALSE,4.903314077884976
GTF2E1,0.6276,34.873,0,FALSE,FALSE,2.739278138677353
GTF2E2,0.74745,40.458,0,FALSE,FALSE,5.6607924342499825
GTF2F1,0.80261,63.467,0,FALSE,FALSE,3.8984999248495797
GTF2F2,0.77257,42.178,0,FALSE,FALSE,6.135786042783156
GTF2H1,0.34146,71.168,0,FALSE,FALSE,5.330861961959119
GTF2H2,NA,NA,0,FALSE,FALSE,4.495577897000162
GTF2H2C,0.42472,24.753,0,FALSE,FALSE,4.127806225481394
GTF2H3,1.0629,51.109,0,FALSE,FALSE,4.301593098043636
GTF2H4,1.0001,62.163,0,FALSE,FALSE,2.5757209467647617
GTF2H5,1.4896,7.0576,0,FALSE,FALSE,4.507120394971999
GTF2I,0.28766,67.588,0,FALSE,FALSE,7.843840318449541
GTF2I-AS1,NA,NA,0,FALSE,FALSE,6.527891420940744
GTF2IP1,NA,NA,0,FALSE,FALSE,3.9962987607643954
GTF2IRD1,0.31856,113.25,0,FALSE,FALSE,6.068206889006108
GTF2IRD1P1,NA,NA,0,FALSE,FALSE,1.5237057470905644
GTF2IRD2,0.29326,49.221,0,FALSE,FALSE,4.4889140808997166
GTF2IRD2B,0.30506,55.602,0,FALSE,FALSE,5.174442954743617
GTF3A,1.3849,37.597,0,FALSE,FALSE,4.788562537332673
GTF3C1,0.31352,226.68,0,FALSE,FALSE,5.159447109691533
GTF3C2,NA,NA,0,FALSE,FALSE,4.438516562502138
GTF3C2-AS1,NA,NA,0,FALSE,FALSE,0.6059062100082885
GTF3C2-AS2,NA,NA,0,FALSE,FALSE,2.963122947842762
GTF3C3,0.8637,105.23,0,FALSE,FALSE,4.727393254603137
GTF3C4,0.56865,67.508,0,FALSE,FALSE,3.67486705591902
GTF3C5,0.98209,61.029,0,FALSE,FALSE,3.7946786502591228
GTF3C6,0.94604,19.246,0,FALSE,FALSE,4.478745004992482
GTPBP1,0.52573,61.981,0,FALSE,FALSE,3.790282502032747
GTPBP10,1.1118,44.799,0,FALSE,FALSE,5.0496053769665314
GTPBP2,0.68234,62.992,0,FALSE,FALSE,3.942942887075507
GTPBP3,1.1044,42.017,0,FALSE,FALSE,3.048086022800864
GTPBP4,0.28277,81.68,0,FALSE,FALSE,4.280874359905256
GTPBP6,NA,NA,0,FALSE,FALSE,3.5263082484748773
GTPBP8,1.1081,27.291,0,FALSE,FALSE,4.370633043180703
GTSCR1,NA,NA,0,FALSE,FALSE,1.6655438591790708
GTSE1,1.0822,60.538,0,FALSE,FALSE,3.348227559011056
GUCA1A,1.1846,18.476,0,FALSE,FALSE,1.361881928043791
GUCA1B,1.2975,24.212,0,FALSE,FALSE,2.446721396293913
GUCA1C,1.4269,16.187,0,FALSE,FALSE,0.1801839101612959
GUCD1,0.90029,28.323,0,FALSE,FALSE,2.183568535680757
GUCY1A1,0.94709,64.465,12,TRUE,TRUE,5.847974889624945
GUCY1A2,0.58615,63.523,0,FALSE,FALSE,8.363276226164128
GUCY1B1,0.78142,70.959,1,TRUE,FALSE,5.240046503363426
GUCY2C,1.0492,131.05,0,FALSE,FALSE,0.5777320198158841
GUCY2C-AS1,NA,NA,0,FALSE,FALSE,3.1136338172806277
GUCY2F,1.0322,73.139,0,FALSE,FALSE,0.432241987056445
GUF1,1.1427,82.404,0,FALSE,FALSE,4.991131616272244
GUK1,1.0578,25.234,0,FALSE,FALSE,5.079662913982236
GULP1,0.6818,40.89,3,TRUE,FALSE,7.601089009574456
GUSB,0.86363,74.572,0,FALSE,FALSE,4.857893272480372
GUSBP1,NA,NA,0,FALSE,FALSE,6.924580285009308
GUSBP2,NA,NA,0,FALSE,FALSE,5.079386044277092
GVQW3,1.0524,12.493,0,FALSE,FALSE,4.54452541460855
GXYLT1,0.73227,53.998,0,FALSE,FALSE,4.998731317103023
GXYLT2,1.4562,45.756,0,FALSE,FALSE,2.929838237846489
GYG1,1.3504,41.894,0,FALSE,FALSE,3.350387397748586
GYG2,1.3463,29.371,0,FALSE,FALSE,3.04704037955599
GYPA,1.2546,24.104,0,FALSE,FALSE,0.08969792452351168
GYPB,1.3497,15.313,0,FALSE,FALSE,0.7500210321966774
GYPC,1.7409,12.572,0,FALSE,FALSE,2.865862821893704
GYPE,1.2495,11.553,0,FALSE,FALSE,1.6679070508763951
GYS1,0.8353,89.057,0,FALSE,FALSE,3.469550503401213
GYS2,1.1253,85.622,0,FALSE,FALSE,1.376680970339888
GZF1,0.77676,49.422,0,FALSE,FALSE,2.694527807436048
GZMA,1.2085,21.1,0,FALSE,FALSE,0.08148160527585878
GZMM,1.6931,19.246,0,FALSE,FALSE,0.2514824572237029
H1-0,1.1898,8.8358,0,FALSE,FALSE,4.9820859604227294
H1-1,8.303,0.75825,0,FALSE,FALSE,2.6236922853391547
H1-10,NA,NA,0,FALSE,FALSE,5.742802826539713
H1-10-AS1,NA,NA,0,FALSE,FALSE,1.7920615199177534
H1-2,1.8201,7.2238,0,FALSE,FALSE,5.023072221343211
H1-3,2.5726,3.5581,0,FALSE,FALSE,4.716999760088977
H1-4,2.1809,7.2011,0,FALSE,FALSE,5.172974085193025
H1-5,1.6829,4.6075,0,FALSE,FALSE,3.205673892665179
H2AC11,2.4372,5.9227,0,FALSE,FALSE,2.721435351394163
H2AC12,2.7144,5.7859,0,FALSE,FALSE,2.133129107179218
H2AC13,1.3035,5.9485,0,FALSE,FALSE,1.3523414317004787
H2AC14,2.0726,5.7138,0,FALSE,FALSE,2.223297761501849
H2AC15,1.6893,7.7833,0,FALSE,FALSE,3.149498694960988
H2AC16,2.7664,6.5816,0,FALSE,FALSE,1.8518921488104438
H2AC17,2.6759,6.3388,0,FALSE,FALSE,1.9672795544613204
H2AC20,1.8536,7.0933,0,FALSE,FALSE,4.4203234771058915
H2AC21,1.008,7.6924,0,FALSE,FALSE,1.4557264569325796
