hormone,subset,compound_id,Name,Super.Class,Pathways,rho,p,fdr,n
E2,Sex-combined,Amide-Pos-001025,5-Methylcytidine,"Nucleosides, nucleotides, and analogues",NA,-0.30000000000000004,0.2120743320967533,0.9744029589298666,19
E2,Sex-combined,Amide-Neg-001943,5'-Xanthylic Acid,"Nucleosides, nucleotides, and analogues",map00250;R-HSA-73817;R-HSA-74259;R-HSA-8956319;R-HSA-8956320;WP4224;WP4792,0.2982456140350877,0.22932241176613288,0.9744029589298666,18
E2,Sex-combined,C8-Pos-004831,2-Docosahexaenoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,Lipids and lipid-like molecules,NA,-0.29705882352941176,0.2638630146135228,0.9744029589298666,16
E2,Sex-combined,Amide-Pos-000236,Dl-Valine,Organic acids and derivatives,WP4686;WP5029,0.2962406015037594,0.2047182974286215,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-000876,Citric Acid,Organic acids and derivatives,map00020;R-HSA-200425;R-HSA-389542;R-HSA-428643;R-HSA-433137;R-HSA-70171;R-HSA-70326;R-HSA-71403;R-HSA-75105;R-HSA-8978934;R-HSA-9717189;R-HSA-9729555;WP106;WP2453;WP357;WP3602;WP4206;WP4290;WP4661;WP4966;WP5213;WP78,0.2941176470588236,0.25184441675292596,0.9744029589298666,17
E2,Sex-combined,C8-Pos-005189,Ps 22:4_22:5,Lipids and lipid-like molecules,NA,-0.2932330827067669,0.2095713888030252,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-002264,2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,Lipids and lipid-like molecules,NA,0.2899896800825594,0.24309228603904479,0.9744029589298666,18
E2,Sex-combined,C8-Pos-004667,Tg(5:0_15:0cho_28:3),Lipids and lipid-like molecules,NA,0.2899896800825594,0.24309228603904479,0.9744029589298666,18
E2,Sex-combined,Amide-Pos-000503,Guanine,Organoheterocyclic compounds,R-HSA-425397;R-HSA-6782315;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734281;R-HSA-9735804;WP4224;WP4792,-0.28872180451127816,0.2169926666873037,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000144,2-Aminoisobutyric Acid,Organic acids and derivatives,NA,-0.28721804511278193,0.21950431346270236,0.9744029589298666,20
E2,Sex-combined,C18-Pos-003241,Oleoyl-L-Carnitine,Lipids and lipid-like molecules,NA,0.28721804511278193,0.21950431346270236,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000270,Trometamol,Organic nitrogen compounds,NA,0.286764705882353,0.2644463470710111,0.9744029589298666,17
E2,Sex-combined,C8-Neg-003216,Sqdg(2:0_28:0),Lipids and lipid-like molecules,NA,-0.2857142857142857,0.3440002182586702,0.9744029589298666,13
E2,Sex-combined,C8-Neg-003585,Pc(12:1_28:3),Lipids and lipid-like molecules,NA,0.2857142857142857,0.22203494893940115,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-000291,Dl-Pyroglutamic Acid,Organic acids and derivatives,WP4518,0.28421052631578947,0.22458459821120466,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000314,4-Piperidinecarboxamide,Organoheterocyclic compounds,NA,0.281203007518797,0.22974103217104475,0.9744029589298666,20
E2,Sex-combined,C8-Pos-001413,Miltefosine,Organic nitrogen compounds,NA,-0.281203007518797,0.22974103217104475,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-002257,1-Stearoyl-2-Oleoyl-Sn-Glycero-3-Phosphoethanolamine,Lipids and lipid-like molecules,NA,0.2796992481203007,0.23234786067734575,0.9744029589298666,20
E2,Sex-combined,C18-Pos-000207,Caprolactam,Organoheterocyclic compounds,R-HSA-9717189;R-HSA-9717207,0.27966976264189886,0.2610264770684414,0.9744029589298666,18
E2,Sex-combined,C8-Pos-004446,Pc 38:4,Lipids and lipid-like molecules,NA,0.2781954887218045,0.23497379059889367,0.9744029589298666,20
E2,Sex-combined,C8-Pos-004333,Pe(17:5cho_22:6),Lipids and lipid-like molecules,NA,-0.27669172932330827,0.23761884061099192,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-001947,Udp-Β-D-Glucose (Sodium Salt),"Nucleosides, nucleotides, and analogues",map00052;map00520;WP3602;WP4784;WP4900;WP500;WP5173;WP5312;WP5314;WP5345;WP698,-0.2764705882352941,0.2999421284923737,0.9744029589298666,16
E2,Sex-combined,Amide-Pos-001132,1-Methyladenosine,"Nucleosides, nucleotides, and analogues",WP4485,-0.27518796992481204,0.24028302808113738,0.9744029589298666,20
E2,Sex-combined,C18-Pos-001031,Triethylene Glycol Monobutyl Ether,Organic oxygen compounds,NA,-0.27518796992481204,0.24028302808113738,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-000051,Dl-Lactic Acid,Organic acids and derivatives,WP1946;WP4141;WP4206;WP4236;WP4917;WP5046;WP5049;WP5092;WP5216;WP5220;WP5313;WP5314;WP5356,-0.27499999999999997,0.32121117331937676,0.9744029589298666,15
E2,Sex-combined,C8-Neg-002450,Lpc(20:1),Lipids and lipid-like molecules,NA,-0.2736842105263158,0.2429663690613065,0.9744029589298666,20
E2,Sex-combined,C8-Pos-004921,Tg(49:11_2:0),Lipids and lipid-like molecules,NA,-0.2736842105263158,0.2429663690613065,0.9744029589298666,20
E2,Sex-combined,C8-Neg-000175,Δ2-Cis-Hexadecenoic Acid,Lipids and lipid-like molecules,NA,0.2721804511278196,0.24566887828037715,0.9744029589298666,20
E2,Sex-combined,C8-Pos-001064,4-Cholestenone,Lipids and lipid-like molecules,WP4718;WP5329,0.2721804511278196,0.24566887828037715,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-001139,N-Acetyl-D-Glucosamine 6-Phosphate,Organic oxygen compounds,map00250;map00520;R-HSA-446210;R-HSA-446219;WP5220;WP5394,0.2706766917293233,0.24839056913669727,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-000499,D-(+)-Ribonic Acid Gamma-Lactone,Organic oxygen compounds,NA,0.26917293233082706,0.2511314536907906,0.9744029589298666,20
E2,Sex-combined,C8-Neg-003713,Pc(20:3_25:5),Lipids and lipid-like molecules,NA,0.26917293233082706,0.2511314536907906,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-000108,2-Oxobutanoic Acid,Organic acids and derivatives,map00270;map00450;map00640;R-HSA-1614558;R-HSA-1614603;R-HSA-1614635;R-HSA-2408508;R-HSA-8849175;WP2525;WP4504,0.2678571428571428,0.33444360051235344,0.9744029589298666,15
E2,Sex-combined,C8-Pos-001006,Citroflex 4,Organic acids and derivatives,NA,0.26766917293233083,0.2538915426582107,0.9744029589298666,20
E2,Sex-combined,C18-Pos-000286,Nicotinamide,Organoheterocyclic compounds,map00760;R-HSA-110362;R-HSA-110373;R-HSA-1592230;R-HSA-170834;R-HSA-196807;R-HSA-197264;R-HSA-204174;R-HSA-2151201;R-HSA-2173793;R-HSA-2173795;R-HSA-2408508;R-HSA-2995383;R-HSA-2995410;R-HSA-3371453;R-HSA-3371556;R-HSA-427359;R-HSA-4641257;R-HSA-5250941;R-HSA-5336415;R-HSA-5339562;R-HSA-5685939;R-HSA-5693538;R-HSA-5693567;R-HSA-5693607;R-HSA-5696394;R-HSA-5696398;R-HSA-5696399;R-HSA-6807070;R-HSA-70268;R-HSA-71403;R-HSA-73884;R-HSA-73933;R-HSA-8948751;R-HSA-9614085;R-HSA-9617629;R-HSA-9635486;R-HSA-9637679;R-HSA-9637698;R-HSA-9683610;R-HSA-9683701;R-HSA-9694631;R-HSA-9694635;R-HSA-9730414;R-HSA-9772573;R-HSA-9854311;R-HSA-9856649;R-HSA-9861718;WP2848;WP3644;WP3645;WP4210;WP5046;WP5346,0.2657342657342658,0.40383308831471154,0.9744029589298666,12
E2,Sex-combined,C8-Pos-002684,Tg(15:1cho_15:2),Lipids and lipid-like molecules,NA,0.26470588235294124,0.3045422200057603,0.9744029589298666,17
E2,Sex-combined,Amide-Neg-000449,O-Phosphocolamine,Organic acids and derivatives,R-HSA-1483213;R-HSA-9845614;WP1422;WP2525;WP2533;WP3933;WP4142;WP4722;WP4725;WP4726;WP5090;WP5194,0.26315789473684215,0.2622871228754284,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-001107,L-Saccharopine,Organic acids and derivatives,map00310;R-HSA-71064;WP4228,-0.26165413533834586,0.2651241095103528,0.9744029589298666,20
E2,Sex-combined,C8-Pos-001356,Citroflex A-4,Organic acids and derivatives,NA,0.26165413533834586,0.2651241095103528,0.9744029589298666,20
E2,Sex-combined,C8-Pos-005110,Pe(O-14:0_32:0),Lipids and lipid-like molecules,NA,-0.2590299277605779,0.2993048420526306,0.9744029589298666,18
E2,Sex-combined,C8-Pos-005208,Pc(15:1cooh_27:7),Lipids and lipid-like molecules,NA,-0.2586466165413534,0.2708557980141589,0.9744029589298666,20
E2,Sex-combined,C8-Neg-003657,Ps(17:1_29:3),Lipids and lipid-like molecules,NA,0.25824175824175827,0.39428401739736163,0.9744029589298666,13
E2,Sex-combined,C8-Neg-003377,Pi(16:1_18:3),Lipids and lipid-like molecules,NA,0.2578947368421053,0.28643023354996194,0.9744029589298666,19
E2,Sex-combined,C18-Pos-000384,Cis-4-Hydroxy-D-Proline,Organic acids and derivatives,NA,-0.2573529411764706,0.318667647645399,0.9744029589298666,17
E2,Sex-combined,C8-Neg-003637,Dgdg(6:0_28:2),Lipids and lipid-like molecules,NA,0.2571428571428571,0.27375050350001573,0.9744029589298666,20
E2,Sex-combined,C18-Pos-001415,(R)-Pantetheine,Organic acids and derivatives,map00640;map00770;R-HSA-199220;WP5345,-0.25413533834586466,0.27959763551527717,0.9744029589298666,20
E2,Sex-combined,C8-Pos-005214,Pc(14:1_28:3),Lipids and lipid-like molecules,NA,-0.25263157894736843,0.2825500572639196,0.9744029589298666,20
E2,Sex-combined,C8-Neg-003554,Ps(24:2_20:5),Lipids and lipid-like molecules,NA,0.2517482517482518,0.42991878503288405,0.9744029589298666,12
E2,Sex-combined,Amide-Neg-000119,"D,L-Serine",Organic acids and derivatives,map00270;map00450;map00910;R-HSA-1483101;R-HSA-1614558;R-HSA-1614603;R-HSA-1614635;R-HSA-1660661;R-HSA-196757;R-HSA-2408508;R-HSA-2408557;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-5619044;R-HSA-5619094;R-HSA-5659735;R-HSA-977347;WP1422;WP1495;WP1533;WP176;WP241;WP2525;WP2533;WP3933;WP3996;WP4142;WP4259;WP4290;WP4297;WP4504;WP4577;WP4589;WP4628;WP4688;WP4725;WP4726;WP5028;WP5029;WP5049;WP5121;WP5166;WP5194;WP5213;WP5312,0.25112781954887214,0.2855217106335978,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-001135,Risedronic Acid,Organic acids and derivatives,R-HSA-191273;WP4189,0.24661654135338346,0.2945519940720425,0.9744029589298666,20
E2,Sex-combined,C8-Neg-003658,Pc(19:2cooh_21:6),Lipids and lipid-like molecules,NA,-0.24661654135338346,0.2945519940720425,0.9744029589298666,20
E2,Sex-combined,C8-Neg-003418,Ps(15:0_25:3),Lipids and lipid-like molecules,NA,0.24642857142857139,0.3759505159738048,0.9744029589298666,15
E2,Sex-combined,Amide-Neg-001874,"D-Fructose 1,6-Bisphosphate",Organic oxygen compounds,WP5220,0.24511278195488723,0.2976005003886616,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000200,Creatine,Organic acids and derivatives,map00330;R-HSA-71288;WP1495;WP4583;WP4584;WP4628;WP497;WP5190,-0.24511278195488723,0.2976005003886616,0.9744029589298666,20
E2,Sex-combined,C8-Pos-002045,Lpe 18:1,Lipids and lipid-like molecules,NA,-0.24511278195488723,0.2976005003886616,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-000658,Dihydroxyacetone Phosphate,Organic oxygen compounds,R-HSA-1483166;R-HSA-163560;R-HSA-5652084;R-HSA-70171;R-HSA-70263;R-HSA-70326;R-HSA-70350;R-HSA-75896;R-HSA-8848584;R-HSA-8979227;WP143;WP1946;WP2456;WP2533;WP325;WP3602;WP4297;WP4628;WP4629;WP4949;WP5178;WP5275;WP534;WP690,-0.24458204334365324,0.3280041243603068,0.9744029589298666,18
E2,Sex-combined,Amide-Neg-000729,L-Ascorbic Acid,Organoheterocyclic compounds,map00350;R-HSA-1234174;R-HSA-1234176;R-HSA-1474151;R-HSA-1474290;R-HSA-1650814;R-HSA-196836;R-HSA-209776;R-HSA-209905;R-HSA-5221030;R-HSA-71262;R-HSA-8963684;R-HSA-8963691;R-HSA-8978934;WP1533;WP1995;WP2848;WP4269,0.24385964912280703,0.3143715652235502,0.9744029589298666,19
E2,Sex-combined,Amide-Pos-000918,3-Hydroxy-1-Methyl-3-(2-Oxopropyl)Indol-2-One,Organoheterocyclic compounds,NA,0.243609022556391,0.3006681944004439,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-001163,Ophthalmate,Organic acids and derivatives,WP2525;WP4487,0.243609022556391,0.3006681944004439,0.9744029589298666,20
E2,Sex-combined,C8-Neg-003398,Pi(22:0_12:1),Lipids and lipid-like molecules,NA,0.243609022556391,0.3006681944004439,0.9744029589298666,20
E2,Sex-combined,C8-Pos-004870,Pe(15:0_27:7),Lipids and lipid-like molecules,NA,0.24210526315789477,0.31797476682653414,0.9744029589298666,19
E2,Sex-combined,C8-Pos-004801,Pc(16:1cooh_23:3),Lipids and lipid-like molecules,NA,0.2421052631578947,0.3037550630114348,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000230,Prolinamide,Organic acids and derivatives,NA,0.23839009287925697,0.340779724454077,0.9744029589298666,18
E2,Sex-combined,Amide-Pos-000635,Cysteinylglycine,Organic acids and derivatives,NA,0.23759398496240602,0.31313056374426707,0.9744029589298666,20
E2,Sex-combined,C8-Neg-000566,Docosatrienoic Acid,Lipids and lipid-like molecules,NA,-0.23759398496240602,0.31313056374426707,0.9744029589298666,20
E2,Sex-combined,C8-Neg-003604,Pg(24:1_22:7),Lipids and lipid-like molecules,NA,-0.23759398496240602,0.31313056374426707,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-001195,"Dodecanamide,N-[3-(Dimethyloxidoamino)Propyl]",Lipids and lipid-like molecules,NA,-0.2352941176470588,0.38035580118865653,0.9744029589298666,16
E2,Sex-combined,C18-Pos-004585,1-Oleoyl-Sn-Glycero-3-Phosphocholine,Lipids and lipid-like molecules,NA,-0.23458646616541357,0.31947646514966976,0.9744029589298666,20
E2,Sex-combined,C8-Pos-004593,Pc(32:2_4:0),Lipids and lipid-like molecules,NA,0.23076923076923078,0.4481273823153654,0.9744029589298666,13
E2,Sex-combined,C8-Pos-003357,Dg(4:0_34:6),Lipids and lipid-like molecules,NA,0.23039215686274514,0.3736648667172985,0.9744029589298666,17
E2,Sex-combined,Amide-Neg-000047,Dl-Alanine,Organic acids and derivatives,map00250;map00330;map00380;map00450;map00480;R-HSA-1362409;R-HSA-209776;R-HSA-209968;R-HSA-2408508;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-389661;R-HSA-428559;R-HSA-442660;R-HSA-5619044;R-HSA-5619094;R-HSA-5659735;R-HSA-70268;R-HSA-71240;R-HSA-73621;R-HSA-8956319;R-HSA-8963691;R-HSA-8964208;R-HSA-8964539;R-HSA-8964540;R-HSA-947581;WP106;WP1946;WP2485;WP3953;WP4210;WP4236;WP4595;WP4661;WP4917;WP5029;WP5166;WP5179;WP5194,0.2300751879699248,0.3291382464700846,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000171,Cytosine,Organoheterocyclic compounds,R-HSA-425397;R-HSA-83936;WP3585;WP4584,-0.2300751879699248,0.3291382464700846,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000960,Pro-Glu,Organic acids and derivatives,NA,0.2300751879699248,0.3291382464700846,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-001066,Adenosine,"Nucleosides, nucleotides, and analogues",map00270;map00450;R-HSA-156581;R-HSA-1614635;R-HSA-166520;R-HSA-187015;R-HSA-187024;R-HSA-187037;R-HSA-2161522;R-HSA-2161541;R-HSA-2408508;R-HSA-417973;R-HSA-418038;R-HSA-425397;R-HSA-5619063;R-HSA-5683826;R-HSA-73942;R-HSA-73943;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9660821;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP3580;WP4224;WP4292;WP4485;WP4504;WP4792;WP4900;WP5078;WP5408;WP80,-0.2300751879699248,0.3291382464700846,0.9744029589298666,20
E2,Sex-combined,C8-Pos-001241,Dg(3:0_15:0),Lipids and lipid-like molecules,NA,0.2300751879699248,0.3291382464700846,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-000933,L-N-Acetylhistidine,Organic acids and derivatives,NA,0.22706766917293233,0.3356744310134179,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-001479,Xanthosine 5'-Monophosphate,"Nucleosides, nucleotides, and analogues",NA,0.22706766917293233,0.3356744310134179,0.9744029589298666,20
E2,Sex-combined,C8-Neg-000383,(Rac)-Idroxioleic Acid,Lipids and lipid-like molecules,NA,0.22706766917293233,0.3356744310134179,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-000405,L-Threonic Acid Calcium Salt,Organic oxygen compounds,R-HSA-196836,-0.22647058823529412,0.398982926641289,0.9744029589298666,16
E2,Sex-combined,Amide-Neg-000288,N-Acetyl-Serine,Organic acids and derivatives,NA,0.22637362637362637,0.4364347945560527,0.9744029589298666,14
E2,Sex-combined,C18-Pos-000645,Diethyl Phosphate,Organic acids and derivatives,NA,-0.2260061919504644,0.3671777255550174,0.9744029589298666,18
E2,Sex-combined,C8-Pos-003565,Cerp(D18:0_20:3),Lipids and lipid-like molecules,NA,0.22556390977443608,0.33897093917086685,0.9744029589298666,20
E2,Sex-combined,C8-Neg-003628,Pc(30:8_11:3cooh),Lipids and lipid-like molecules,NA,-0.22456140350877193,0.35534598974510756,0.9744029589298666,19
E2,Sex-combined,C8-Pos-000689,Oleoyl Ethanolamide,Organic nitrogen compounds,R-HSA-112310;R-HSA-2980736;R-HSA-381771;R-HSA-400508;R-HSA-400511;WP4949,-0.22406015037593985,0.34228635081121406,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-000114,Γ-Aminobutyric Acid,Organic acids and derivatives,map00250;R-HSA-112310;R-HSA-1236394;R-HSA-1296041;R-HSA-1296059;R-HSA-1296065;R-HSA-1296071;R-HSA-352230;R-HSA-420499;R-HSA-442660;R-HSA-888568;R-HSA-888590;R-HSA-888593;R-HSA-916853;R-HSA-977443;R-HSA-977444;R-HSA-991365;R-HSA-997272;WP3584;WP3679;WP3869;WP3871;WP4157;WP4159;WP4486;WP4549;WP4932;WP5200;WP5360;WP5366;WP5444;WP5470;WP550;WP727,0.22255639097744362,0.3456206337468546,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000072,Hypotaurine,Organic acids and derivatives,map00430;R-HSA-1614558;R-HSA-1614635;R-HSA-8963693;WP2525;WP4292;WP4504,0.22105263157894736,0.3489737543021465,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000658,Trans-3-Indoleacrylic Acid,Organoheterocyclic compounds,WP465,0.22105263157894736,0.3489737543021465,0.9744029589298666,20
E2,Sex-combined,C8-Pos-005188,Pe(22:2_21:4cooh),Lipids and lipid-like molecules,NA,-0.2180451127819549,0.35573636611773674,0.9744029589298666,20
E2,Sex-combined,C18-Pos-001855,L-Glutathione (Reduced),Organic acids and derivatives,map00250;map00480;map00590;map00620;R-HSA-1222499;R-HSA-1222538;R-HSA-1222556;R-HSA-156581;R-HSA-156590;R-HSA-1614517;R-HSA-1614558;R-HSA-1614635;R-HSA-174403;R-HSA-196741;R-HSA-196836;R-HSA-204174;R-HSA-2142688;R-HSA-2142691;R-HSA-2142712;R-HSA-2142770;R-HSA-2162123;R-HSA-2408499;R-HSA-2408550;R-HSA-3299685;R-HSA-499943;R-HSA-5423646;R-HSA-5579022;R-HSA-5579029;R-HSA-5628897;R-HSA-70268;R-HSA-8963684;R-HSA-8963691;R-HSA-9018676;R-HSA-9018677;R-HSA-9018679;R-HSA-9018896;R-HSA-9020265;R-HSA-9023661;R-HSA-9026395;R-HSA-9026762;R-HSA-9026766;R-HSA-9635486;R-HSA-9748787;R-HSA-9753281;R-HSA-9759218;R-HSA-9861718;WP100;WP1438;WP1495;WP2333;WP2436;WP2525;WP314;WP3287;WP4233;WP4290;WP4313;WP4487;WP4504;WP4518;WP4584;WP4900;WP5030;WP5171;WP5213;WP5233;WP5238;WP692,0.21754385964912284,0.37096957539137754,0.9744029589298666,19
E2,Sex-combined,C8-Neg-001716,Lpi(O-14:1),Lipids and lipid-like molecules,NA,-0.21754385964912284,0.37096957539137754,0.9744029589298666,19
E2,Sex-combined,Amide-Pos-000621,Citrulline,Organic acids and derivatives,NA,0.21654135338345865,0.3591457825704002,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000026,Beta-Alanine,Organic acids and derivatives,map00250;map00340;map00410;map00640;R-HSA-112310;R-HSA-352230;R-HSA-442660;R-HSA-5619094;R-HSA-70921;R-HSA-73621;R-HSA-888590;R-HSA-888593;R-HSA-8956319;R-HSA-8963693;WP106;WP4022;WP4157;WP4225;WP4486;WP4583;WP4584;WP4686;WP5313,-0.2150375939849624,0.3625738870245506,0.9744029589298666,20
E2,Sex-combined,C8-Pos-003535,Pe 16:1_16:1,Lipids and lipid-like molecules,NA,-0.2150375939849624,0.3625738870245506,0.9744029589298666,20
E2,Sex-combined,C8-Pos-001592,"2-[{[(1s,4s,6s)-4-({5-[4-(Dimethylamino)Phenyl]-1,3,4-Oxadiazol-2-Yl}Methyl)-6-Isopropyl-3-Methyl-2-Cyclohexen-1-Yl]Methyl}(Methyl)Amino]Ethanol",Lipids and lipid-like molecules,NA,0.21403508771929824,0.37892417299512093,0.9744029589298666,19
E2,Sex-combined,Amide-Pos-000996,2'-Deoxyadenosine,"Nucleosides, nucleotides, and analogues",R-HSA-1222556;R-HSA-425397;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP4224;WP4792;WP5269,-0.21353383458646616,0.36602063833951404,0.9744029589298666,20
E2,Sex-combined,C18-Pos-000839,Triethyl Phosphate,Organic acids and derivatives,NA,0.21052631578947367,0.3729699095048,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000601,3-Methylhistidine,Organic acids and derivatives,NA,0.20902255639097744,0.3764723395871389,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-000149,2-Furoic Acid,Organoheterocyclic compounds,NA,0.20877192982456141,0.3910330070938791,0.9744029589298666,19
E2,Sex-combined,C8-Neg-003487,Pe(19:1cooh_24:4),Lipids and lipid-like molecules,NA,0.2075187969924812,0.37999323699324683,0.9744029589298666,20
E2,Sex-combined,C8-Pos-001073,Cer(D15:2_7:0),Lipids and lipid-like molecules,NA,0.20701754385964913,0.3951161652286156,0.9744029589298666,19
E2,Sex-combined,Amide-Pos-000761,Tryptophan,Organoheterocyclic compounds,map00380;R-HSA-209776;R-HSA-209931;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-5619044;R-HSA-5619094;R-HSA-5659735;R-HSA-71240;WP1455;WP2485;WP3627;WP3644;WP3645;WP3953;WP4156;WP4210;WP4220;WP4519;WP465;WP5029;WP5044;WP5078;WP5414;WP550;WP727,0.20526315789473687,0.3992226299118772,0.9744029589298666,19
E2,Sex-combined,Amide-Neg-000220,"L-Threonic Acid-1,4-Lactone",Organoheterocyclic compounds,NA,0.20451127819548873,0.38709023775567686,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-000336,N-Acetylputrescine,Organic acids and derivatives,WP4157,-0.20451127819548873,0.38709023775567686,0.9744029589298666,20
E2,Sex-combined,C8-Pos-000022,Chalcone,Phenylpropanoids and polyketides,NA,-0.20451127819548873,0.38709023775567686,0.9744029589298666,20
E2,Sex-combined,C8-Pos-002720,Lpc 22:6-Sn1,Lipids and lipid-like molecules,NA,-0.2030075187969925,0.39066623935419653,0.9744029589298666,20
E2,Sex-combined,Amide-Pos-001528,Hyflavin,Organoheterocyclic compounds,NA,-0.20150375939849624,0.3942605047612733,0.9744029589298666,20
E2,Sex-combined,Amide-Neg-000235,D-Threonine,Organic acids and derivatives,NA,0.20098039215686278,0.43923387618886744,0.9744029589298666,17
E2,Sex-combined,C8-Neg-003479,Ps(18:0_24:6),Lipids and lipid-like molecules,NA,0.19849624060150375,0.4015036070038973,0.9744029589298666,20
E2,Sex-combined,C8-Pos-000616,Progesterone,Lipids and lipid-like molecules,map00140;R-HSA-1187000;R-HSA-1300642;R-HSA-1474165;R-HSA-193048;R-HSA-193993;R-HSA-194002;R-HSA-196071;R-HSA-211976;R-HSA-3371497;R-HSA-5579021;R-HSA-5579028;R-HSA-5579029;R-HSA-9018519;WP170;WP2263;WP2817;WP4523;WP4524;WP4756;WP4871;WP496;WP5074;WP5094;WP5277;WP5279;WP5320;WP5434;WP98,0.1969924812030075,0.40515233009814555,0.9744029589298666,20
