"Compound.ID","Name","Formula","Sample01","Sample08","Sample09","Sample10","Sample19","Sample20","Sample32","Sample35"
"Amide-Pos-000915","Bis(2,2,6,6-Tetramethyl-4-Piperidyl)Sebacate","C28 H52 N2 O4",1886185.52715521,1349245.61636344,2057411.25508325,1324808.30773867,1564130.78278825,1358853.66819677,2067214.41067553,1472718.43690339
"C8-Pos-001101","Bis(2-Ethylhexyl) Adipate","C22 H42 O4",63587121.5373759,21451583.6050823,18314099.8235173,26968267.9989233,40161183.1793375,17664341.8914013,26995781.8460205,83173277.5661199
"C8-Pos-001250","Bis(2-Ethylhexyl) Phthalate","C24 H38 O4",722518839.380926,841159439.99812,387813979.630601,498447535.269243,756324358.43785,360867670.23408,644925817.285838,773291806.214084
"C8-Pos-001597","Bis(2-Ethylhexyl) Sebacate","C26 H50 O4",2084709.54799164,3206050.8858478,1082621.72061132,1040371.91978327,5193471.36533916,808974.819040012,1702832.84330197,3789694.88225943
"C8-Pos-001503","Bis(3,5,5-Trimethylhexyl) Phthalate","C26 H42 O4",47451596.8975381,58930948.7363793,21874294.943436,28800737.5638858,48940756.1045693,18335566.9550646,39366962.6697002,51822399.7388905
"C8-Pos-001297","Bis(4-Ethylbenzylidene)Sorbitol","C24 H30 O6",34993162.6000617,37637816.0685078,32587212.6274454,32558370.8467383,33163083.0673058,40882080.6629433,36427820.3092999,38136946.6269163
"C8-Pos-001076","Bis(Methylbenzylidene)Sorbitol","C22 H26 O6",184436.077233348,179799.577665758,484118.730017598,212160.754901187,446858.199247464,336595.932430544,325772.861291846,184125.502108826
"C8-Pos-003992","Bismepa(18:0_19:1)","C42 H81 O8 P",1580600.37597806,1673359.38454157,1499368.98703123,709326.606631555,1490985.14770506,1261062.28685321,609544.761519433,1676484.72750712
"C8-Pos-000974","Bisphenol A Diglycidyl Ether","C21 H24 O4",1258195.44742626,507417.20395056,2058201.44626509,5768434.51005938,1152358.6216436,491364.418738072,824319.850481716,416069.876859966
"C8-Pos-004964","Bmp 22:5_22:6","C50 H77 O10 P",8241879.35212453,13398665.5434271,2583491.26796811,2716891.86564055,4978049.73352029,2935135.29606599,5137002.92265953,6246133.59758503
"C18-Pos-000938","Caffeine","C8 H10 N4 O2",272094.793826152,385210.000391857,9018.40623129164,502367.787055018,74483.226844901,236689.326782581,1626106.25751847,714904.040340312
"C18-Pos-000207","Caprolactam","C6 H11 N O",NA,49942384.14073,107424965.234207,NA,90841453.4525504,NA,9342431.97204562,128625398.914514
"Amide-Pos-000849","Carnosine","C9 H14 N4 O3",1228000.2808685,1821283.06531669,246462.02650436,1296567.27404894,1472710.7425483,127509.10904009,1447504.71732326,807293.936148101
"C8-Pos-003565","Cerp(D18:0_20:3)","C38 H72 N O6 P",411806.074518281,789461.140803291,338651.496818498,176546.699768015,535265.049275809,229657.088727526,405708.857409801,706493.492468023
"C8-Pos-000022","Chalcone","C15 H12 O",5881516.56198807,5453340.04906732,5241464.0847432,4718031.7754783,5525529.60293803,5698537.01227366,5758263.94050878,5565637.47559673
"C8-Pos-001061","Cholest-4-En-3-One","C27 H44 O",370487.366178034,961137.638696566,275774.149084282,134688.440071707,391854.826862521,153587.942055674,194856.20298586,255258.853847239
"Amide-Pos-000097","Choline","C5 H13 N O",NA,198389065.240577,136073757.700938,4164235576.93818,251937503.258579,1037449191.51987,345343646.254022,271597816.462364
"C18-Pos-000384","Cis-4-Hydroxy-D-Proline","C5 H9 N O3",1158103.65382566,NA,NA,2413306.8519553,NA,1668013.14264632,2272808.40153154,NA
"Amide-Neg-000877","Citric Acid","C6 H8 O7",23101301.1562521,29627295.4763577,10698891.329545,28475696.2664194,35294572.1404566,13009306.1224914,23003138.4249316,15310969.1865354
"C8-Pos-000350","Citroflex 2","C12 H20 O7",102157.569845573,77936.2396576831,118595.907955293,558992.557369696,740655.974573684,88451.2350215807,890738.014664909,563476.373120198
"C8-Pos-001006","Citroflex 4","C18 H32 O7",18858418.7964529,14629799.1837484,16114120.7340275,24805745.0191817,25731511.7812809,11486321.697656,8192447.8098605,26081950.9241048
"C8-Pos-001356","Citroflex A-4","C20 H34 O8",157717508.271359,126498944.073641,135215505.475089,235598440.066107,229999396.567885,99742780.8291827,73828654.1477744,218195757.349756
"Amide-Pos-000621","Citrulline","C6 H13 N3 O3",3077389.87164281,4000703.21008969,1843633.29528465,3131032.4473204,2144157.90750245,1861823.83365824,3719025.02189603,1458005.81554873
"C8-Neg-003274","Cl(12:0cooh_22:0_24:1_21:2)","C88 H164 O19 P2",49074467.4607482,72502633.3071033,23642026.0286754,28694127.46949,72999447.001374,17972816.975916,42763030.3165071,50920643.2673321
"C8-Neg-003068","Cl(16:1_16:1_16:1_22:2)","C79 H144 O17 P2",2553408.15839288,4304731.16216524,1197008.87049963,2156476.85453051,2712289.76338118,691730.770341612,2059213.32896785,2461308.38064761
"C8-Neg-003242","Cl(18:0_17:1cho_22:4_22:4)","C88 H152 O18 P2",9162037.30074323,30605059.2584053,2042377.32919148,1649410.06520045,11353095.7743554,937581.327987226,3240627.93865195,9700579.43961954
"C8-Neg-003309","Cl(18:0_20:1cho_23:1_21:2)","C91 H168 O18 P2",1795002.94292935,2454461.74083196,52655.1057453449,2081589.83747313,2782339.20514857,1095141.07400932,2128218.71818064,2011624.48317688
"C8-Neg-001383","Cl(22:0_16:4cho)","C47 H84 O16 P2",439911.60819072,793602.464422792,328588.784884276,696268.124297823,1312410.50354533,417067.049468476,928886.406349011,780135.030333956
"C8-Neg-003382","Cl(23:1_19:4cho_22:4_22:4cho)","C95 H156 O19 P2",154250.823640273,153981.474172969,81414.5964935548,647884.882538056,74484.1376936968,111929.685402642,94076.8358636081,526344.214256917
"C8-Neg-002971","Cl(24:1_24:1_18:2cho)","C75 H138 O17 P2",659667.493980669,1510441.61480503,323776.85689743,861866.803438534,950560.48209995,255097.835005589,757909.338177106,794321.219691534
"C18-Pos-002221","Cocamidopropyl Betaine","C19 H38 N2 O3",782453.898688934,766302.665727599,607672.759399504,1010439.90502749,967970.156804788,751460.635773808,1036772.5655459,1242944.00135536
"Amide-Pos-000200","Creatine","C4 H9 N3 O2",728344891.675698,879393001.705227,584185233.967877,549245663.602768,771788448.696934,655300722.787457,530568323.223057,570756695.102624
"Amide-Pos-000803","Creatine Phosphate","C4 H10 N3 O5 P",5663785.65198291,6341817.15918623,557454.751973139,1840369.90506165,10417298.4774841,5803680.86719962,9718416.83906904,3711036.62650657
"Amide-Pos-000193","Creatinine","C4 H7 N3 O",1275746876.1624,1283922265.20722,1025612734.41459,743507410.024271,998236373.27031,889304915.641651,1072107445.17671,937278481.083716
"Amide-Pos-000010","Crotonic Acid","C4 H6 O2",16843017.1483494,30579720.0121869,13506524.1242039,15696836.4490189,17742550.7879777,14449434.24914,56050906.2595448,9053953.44321189
"C18-Neg-000047","Cyanuric Acid","C3 H3 N3 O3",702403.721119898,675607.230121133,NA,6919525.80045897,582585.381019196,2923448.39149065,603682.982791782,NA
"Amide-Pos-000085","Cyclohexylamine","C6 H13 N",NA,2403593.72207813,1120645.91869561,NA,1227137.23401808,NA,NA,1514411.60832783
"Amide-Pos-000836","Cystathionine","C7 H14 N2 O4 S",2286683.53822349,5298876.61042418,1845998.17673497,5194357.48210935,1668334.3906812,2220107.12304105,2961116.34672843,1605934.44556427
"Amide-Pos-000635","Cysteinylglycine","C5 H10 N2 O3 S",977887.896478856,2059476.45754805,254041.866384726,826535.702196774,1315879.61687162,854171.596978359,1279419.02579489,372063.165100041
"Amide-Pos-000937","Cytarabine","C9 H13 N3 O5",6486278.81912547,7284339.84279014,1629083.70334978,2888299.87940064,2557886.13758687,2586179.54478634,9374502.32253725,595499.329232181
"Amide-Neg-001321","Cytidine","C9 H13 N3 O5",185471.068802548,191500.537081031,43614.7073136376,247669.810681082,174006.672112153,18457.545713304,310376.710983752,NA
"Amide-Pos-001613","Cytidine 5'-Diphosphate","C9 H15 N3 O11 P2",347643.90707469,660715.156193257,79279.3984982718,63595.2872046594,312260.821677604,421933.794573358,620119.964653197,252357.327035971
"Amide-Pos-001718","Cytidine 5'-Diphosphate Ethanolamine","C11 H20 N4 O11 P2",2236391.28303485,3747235.19463172,1924834.3934993,2682407.84399408,3378254.93405847,1313165.90288235,3010666.79756884,2605380.65101378
"Amide-Pos-001779","Cytidine 5'-Diphosphocholine","C14 H26 N4 O11 P2",6421624.00661472,9558622.23036092,4294032.41380559,6178291.08984947,8066328.63448794,3775025.22453149,7216412.68365318,5244978.92705353
"Amide-Pos-001769","Cytidine 5'-Triphosphate","C9 H16 N3 O14 P3",88335.0001093324,305970.19306047,NA,NA,148283.772865913,69564.4999476997,234203.068128404,129969.676693214
"Amide-Pos-002041","Cytidine Monophosphate N-Acetylneuraminic Acid","C20 H31 N4 O16 P",224829.7104324,256751.003533446,123018.647957662,103152.926582818,222191.479689343,181746.714174268,268739.195936449,154389.251569958
"Amide-Pos-000171","Cytosine","C4 H5 N3 O",19563967.5396735,23197601.5897673,5282050.59126117,8828594.55876764,7575311.24636358,8298857.25838199,26837754.0562995,1932504.72239179
"Amide-Neg-000119","D,L-Serine","C3 H7 N O3",5592975.65086244,18633890.1129556,4920655.51704651,6758395.43939103,9485551.13192899,7015526.39398161,11345353.9956608,5836712.43526493
"Amide-Neg-000527","D-(+)-Arabitol","C5 H12 O5",2413941.3922138,1566888.09513128,880057.914251536,1584493.16451537,2965793.86242415,923687.580123381,1552350.74657009,918331.11644164
"Amide-Neg-000767","D-(+)-Glucose","C6 H12 O6",NA,10466369.1268793,NA,NA,7812204.41178517,8378370.40415879,19336731.2410402,NA
"Amide-Neg-000500","D-(+)-Ribonic Acid Gamma-Lactone","C5 H8 O5",5824765.9049368,3221745.3565599,NA,16290150.1967416,NA,2442350.77920706,5054884.00247551,NA
"C18-Pos-001015","D-(+)-Tryptophan","C11 H12 N2 O2",12228724.5574141,23590197.2734122,11549067.5359468,9408822.50558598,16390566.0542027,9291867.47545689,10742682.9013657,9739443.91792642
"Amide-Neg-000784","D-(-)-Mannitol","C6 H14 O6",1363342.1806183,59257387.5246041,19076763.9124145,3312645.40902005,2002027.62100476,5632316.23460369,1264837.91800987,1792145.81218486
"Amide-Pos-000618","D-Arginine","C6 H14 N4 O2",66891988.0381819,72857704.9582783,61732189.0487026,52416712.7736973,76062846.3970534,41523068.7491805,54857582.0004825,53577320.6086977
"Amide-Neg-000331","D-Asparagine","C4 H8 N2 O3",3067048.37443012,3593109.19657979,1614571.82089956,3547513.88144098,3322519.97331013,2279232.19769594,4150710.08447861,1967417.89184385
"C8-Pos-000506","D-Erythro-Sphinganine","C18 H39 N O2",2024053.27965814,4242199.80719598,931845.06883965,983659.407152546,1841220.6638815,713472.145427369,2119600.18785205,2415508.66925799
"Amide-Neg-001873","D-Fructose-1,6-Bisphosphate","C6 H14 O12 P2",796985.231359174,2852570.14387627,169913.966276192,483191.198545328,3298907.95062403,629556.211876901,2376880.51308119,1021548.91517029
"Amide-Neg-000918","D-Gluconic Acid","C6 H12 O7",1381954.7182235,536452.285688148,1432357.8857265,3192784.66896985,1129060.52902534,1011965.53481315,1835294.07406763,1481211.55679877
"Amide-Neg-001099","D-Glucose","C6 H12 O6",85850.1483208202,92382.5443324773,199703.686912132,320187.052806423,302247.050414488,164404.799455571,233540.985709737,213190.564853284
"Amide-Pos-001037","D-Glucose 6-Phosphate","C6 H13 O9 P",653548.829759462,941331.267789601,623238.355403198,505741.36246734,853419.159266516,950289.753807061,823079.020635217,581907.373655402
"Amide-Neg-000129","D-Glyceric Acid","C3 H6 O4",485698.368943395,1448168.04180001,NA,983599.379831709,NA,NA,1325789.50820777,740205.697113374
"Amide-Pos-000604","D-Histidine Methyl Ester","C7 H11 N3 O2",6189953.41520137,10615834.0467798,3771806.07961039,3138396.70336602,5978251.58702258,6201564.28753277,6260111.08836246,4369321.94408514
"Amide-Pos-000315","D-Lysine","C6 H14 N2 O2",33183881.6722713,39757526.2244356,31888170.4348186,26026393.7621861,27194949.9244031,20153496.3389678,29433720.4726798,29421729.4392959
"Amide-Neg-001444","D-Mannitol 1-Phosphate","C6 H15 O9 P",42593.2017691032,293903.945329723,122005.42952376,293644.219331368,288974.664857906,113622.964768171,186754.283671469,97721.9424933862
"Amide-Neg-001092","D-Mannose","C6 H12 O6",29678.6762884525,1021045.85197966,22867.8541367163,1462499.49232088,1481356.75052447,849477.24011521,1718205.95187456,941553.655505979
"Amide-Pos-001360","D-Myo-Inositol-1,2-Diphosphate","C6 H14 O12 P2",243297.253501276,392142.796696148,34375.976929143,91478.846299733,214997.288931034,152392.921327713,310628.46197975,202277.481505285
"Amide-Pos-001280","D-Myo-Inositol-4,5-Diphosphate","C6 H14 O12 P2",431409.275155752,3685816.42605884,215730.80724278,236902.878535711,468138.524353201,1393636.08358747,1323982.01271156,1516904.3554236
"C18-Pos-001025","D-Panthenol","C9 H19 N O4",228234.148248332,416095.423706116,783120.87549269,377718.245161194,588272.881719437,221629.24054073,443390.255601326,337762.013678741
"C18-Pos-000992","D-Pantothenic Acid","C9 H17 N O5",113249349.404132,218724938.977074,52765341.1353105,89324819.6084546,53223411.5876321,96011506.1363305,109302257.43645,64345616.2600295
"Amide-Pos-000583","D-Phenylalanine","C9 H11 N O2",56123083.4547489,33521657.6489977,39697754.7258971,18404580.1775063,38617972.1018284,31338782.8300825,15836098.6596531,35760456.8068051
"Amide-Pos-000224","D-Proline","C5 H9 N O2",158983561.080766,133622444.372091,96410980.4060057,74295168.7118699,107338399.434533,112002128.431141,89715277.9827074,84899030.0077752
"Amide-Neg-001243","D-Ribose 5-Phosphate","C5 H11 O8 P",114398.67869784,436396.949397376,118796.95556781,173561.233689874,279420.525343229,109706.836984193,171267.880071066,104553.060445351
"C8-Pos-000382","D-Sphingosine","C18 H37 N O2",11281508.6591004,17868950.6585624,6224953.68401207,4496616.4493476,11486428.1668431,3922187.96572538,9537213.42990009,13245629.5245717
"Amide-Neg-000781","D-Tyrosine","C9 H11 N O3",959429.097975162,1478099.93680632,1111924.60570235,2104558.06645451,1774760.9314443,648692.650094772,1291208.72383929,1015943.55362376
"Amide-Neg-000678","Dehydroascorbic Acid","C6 H6 O6",NA,NA,12032418.6867227,68852628.4128903,32493675.6223611,16080342.8629385,NA,NA
"Amide-Pos-000557","Delta-Valerobetaine","C8 H17 N O2",7200230.66104772,15683676.8573733,3067548.33603701,5445679.11179324,10835641.4278849,3799672.01043942,6748413.51736466,5901241.74177895
"C8-Pos-002844","Dg(16:0_16:1)","C35 H66 O5",4841129.87520995,2391224.8128074,1726865.70287314,1344080.06552621,2608633.48684315,1628553.9551451,2337687.45818307,2442541.01430867
"C8-Pos-003575","Dg(21:1_19:4)","C43 H74 O5",919110.252404625,175418.070368914,NA,NA,244108.075043919,815984.590966727,418355.554723023,611948.539731066
"C8-Pos-004529","Dg(25:3_25:7)","C53 H84 O5",291143.223852315,512117.738632621,216042.52767068,1524329.82736343,560702.887554804,2200134.88075952,683898.65529745,436036.496872063
"C8-Pos-004533","Dg(29:2_19:3)","C51 H90 O5",113487.300943301,96697.0194854042,NA,NA,48538.6536324296,NA,NA,62411.5538717782
"C8-Pos-001468","Dg(2:0_18:2)","C23 H40 O5",469063.678462825,533946.818323495,488444.219076132,493778.258675278,478248.392383738,524325.053867237,432189.520047846,491067.932649303
"C8-Pos-001241","Dg(3:0_15:0)","C21 H40 O5",1387232.01218813,1751621.55663506,1022750.87796676,652588.017461273,1167563.14768173,724318.095313964,1051954.96688489,1516509.16545083
"C8-Pos-003357","Dg(4:0_34:6)","C41 H68 O5",255874.18781231,NA,121904.693934848,NA,NA,18787.8861554943,165344.361707941,352216.967395901
"C8-Neg-003506","Dgdg(17:3_14:1)","C46 H78 O15",75618.1046026519,192328.647677573,32860.5393187403,93302.6038648008,120727.275353202,29272.7770412866,106630.409062468,78211.6351764821
"C8-Neg-003439","Dgdg(18:0_11:1)","C44 H80 O15",252273.939958855,229861.448328757,444461.021529809,638243.474674294,147800.022629626,516479.934926102,356018.690805648,239507.247314291
"C8-Neg-003637","Dgdg(6:0_28:2)","C49 H88 O15",355018.023344048,561797.633418208,372700.863190826,596520.394182869,565808.825210826,318764.837809774,510466.392136975,548538.546416982
"C8-Neg-003437","Dgdg(9:0_20:2)","C44 H78 O15",278774.434450683,598154.308835108,145817.112509896,294222.860783631,245151.383717625,117357.221661013,358499.532047347,217096.807999276
"C8-Pos-000098","Dibenzoylmethane","C15 H12 O2",1590047.52943308,1803934.0743525,1003860.80992057,1460044.44970367,1972955.21282475,1465117.935431,1610522.32032856,1293280.72757984
"C8-Pos-000164","Dibutyl Hexanedioate","C14 H26 O4",5290489.23168511,1636225.6740277,1466154.09077471,2103483.85626269,2973301.58963013,1478669.16390249,2154892.38336891,6955310.61544582
"C18-Pos-000645","Diethyl Phosphate","C4 H11 O4 P",230168.993466394,1492951.43853908,392328.827595933,959419.601829258,123553.867562949,320079.30909219,662306.97665401,1154498.05907369
"Amide-Pos-002119","Dihydronicotinamide-Adenine Dinucleotide","C21 H29 N7 O14 P2",236554.895989551,537328.695348286,107532.55362307,196885.632667994,202418.910544656,234406.769013222,869489.591443116,126621.156005846
"Amide-Neg-000658","Dihydroxyacetone Phosphate","C3 H7 O6 P",109931.289969278,314508.569673692,107511.918939919,189810.494761275,118080.407961939,47448.5362174222,159760.987077276,63151.2542328614
"C8-Pos-001801","Diisodecyl Phthalate","C28 H46 O4",2815196.03872957,3490210.39935113,1256764.52181192,2324040.66610747,4380628.07126915,1000727.28754242,2047409.68012575,2428342.01138985
"C8-Pos-001308","Diosgenin","C27 H42 O3",1446352.0448957,1753803.55772338,1420419.07790812,1071516.6282212,1216996.49534409,1369479.76556009,1317833.08866339,1553244.01914514
"C8-Pos-000856","Dipropyleneglycol Dibenzoate","C20 H22 O5",290199.685172495,282924.267893455,269085.251558179,568753.094003487,374748.892781022,227167.552303622,273242.882825714,NA
"Amide-Neg-000047","Dl-Alanine","C3 H7 N O2",10585205.6984233,14119983.90691,7615026.78948912,12201628.0085766,13214904.7600116,7257371.98333853,12335928.0522478,7714092.28073446
"Amide-Pos-000562","Dl-Carnitine","C7 H15 N O3",57953762.5370792,53107643.8960643,27790833.0225263,24765740.3133878,53188632.732069,27584792.189847,26407542.1767679,33032439.9447857
"C8-Pos-003901","Dl-Dipalmitoylphosphatidylcholine","C40 H80 N O8 P",1779750611.16789,2238875367.32891,1665787321.12645,1401892295.62446,1887109631.06591,1340810794.50684,1523191765.90118,1761997503.65668
"Amide-Pos-000475","Dl-Glutamine","C5 H10 N2 O3",185641328.331551,345376676.932816,97070577.3560351,93008153.4682595,118305529.796593,97167461.6620399,139469760.979883,89677053.362308
"Amide-Neg-000051","Dl-Lactic Acid","C3 H6 O3",513741452.417958,396948144.188309,410632125.524809,708206863.000423,582075095.335751,254342413.211033,442233159.145711,412836988.431166
"Amide-Neg-000782","Dl-P-Hydroxyphenyllactic Acid","C9 H10 O4",1084553.44697962,1774384.61416622,775616.336006662,2772521.34316233,2299273.67651585,771189.624109195,1238169.5776004,1157056.09422828
"Amide-Pos-000236","Dl-Valine","C5 H11 N O2",54221991.3797191,77936018.9273419,38576771.3221442,34459620.0755245,44396614.1381951,16360244.6615937,46508002.3614838,8131840.97691823
"Amide-Neg-000515","Dl-Xylose","C5 H10 O5",607640.695410047,1624243.91601092,647402.434980148,1123219.56019902,952967.567453012,739132.73944051,1936488.09217939,1950508.42825282
"C8-Neg-000532","Docosahexaenoic Acid","C22 H32 O2",38703985.5952332,53423517.109611,27176998.9794525,24760715.4200426,61827312.3942558,12455003.5720692,18593183.2439184,27150353.7693196
"C8-Pos-000820","Docosanamide","C22 H45 N O",26568924.8794248,31609189.9582043,11340098.1212075,9256362.18602619,24001580.638549,7461498.42060109,20818899.1513161,31903116.9433775
"C8-Neg-000566","Docosatrienoic Acid","C22 H38 O2",4578236.35216634,5289875.31304418,2854185.0044054,2952368.08890487,3295063.58174926,871987.872077472,1881267.8404013,3462583.50862473
"Amide-Pos-001195","Dodecanamide,N-[3-(Dimethyloxidoamino)Propyl]","C17 H36 N2 O2",NA,138224.414494766,97829.516567609,7476.99066521312,NA,75553.2499994447,9605.47194327185,NA
"C8-Neg-000223","Dodecyl Sulfate","C12 H26 O4 S",2486466.09385107,4477246.21128352,4638520.73335092,5282761.17983908,4973187.19616327,3711264.78698564,2070299.82830835,4343918.54759459
"Amide-Pos-001172","Edta","C10 H16 N2 O8",535280.298495617,355892.726214296,29279.013236285,526519.750516986,737668.470078159,116445.746680732,485273.322834835,100676.410751423
"C8-Pos-000798","Erucamide","C22 H43 N O",1836312532.93563,1810281107.98961,1033636273.15393,996155091.972748,1643401234.76301,869026174.254673,1549769503.03139,1929844268.32837
"Amide-Pos-000719","Ethyl 3-Oxo-3-(1h-Pyrazol-5-Ylamino)Propanoate","C8 H11 N3 O3",17864261.2757708,20741091.4029423,11461069.6705154,4799362.9394366,10523317.6155633,24072663.0686118,20414696.1910129,5491614.19399131
"Amide-Neg-000104","Ethyl Acetoacetate","C4 H6 O3",3279981.30611955,16134959.4393048,4868885.97987289,7965866.61661258,6785960.88699071,5776492.81282677,16708265.418042,9373891.306832
"C8-Pos-000786","Fentanyl","C22 H28 N2 O",110324.738297478,920153.043565514,65719.9210722271,47159.6532040419,35429.4078957694,10688.6152983828,83715.8758405573,34586.2610461505
"C8-Pos-000335","Galaxolidone","C18 H24 O2",1529449.89643052,1429848.02757963,1301846.26855353,3154158.80176618,2785754.80792555,1054809.72565967,181324.098281796,2293504.09207528
"Amide-Pos-001101","Gamma-Glu-Glu","C10 H17 N3 O6",3614875.38093496,3141403.20651585,1040764.8028652,3307680.71283505,3061696.55114195,947483.678009913,3226779.21014613,2163024.09415644
"C8-Pos-004266","Ganglioside-Gm1(D18:1/18:0)","C73 H131 N3 O31",489641.061181473,1658593.27373359,309671.991130424,788857.942894757,1180299.38145504,513241.703975343,1367050.8771636,1096828.01998337
"Amide-Pos-001982","Gdp-L-Fucose","C16 H25 N5 O15 P2",96504.0322925836,146133.105843241,84181.7008738055,89767.0015572585,96633.0281234724,74078.7999025256,125797.101956786,105635.514438471
"C8-Pos-000740","Geranylgeranylacetone","C23 H38 O",503033.503475265,627001.289267179,257718.406327392,293598.265422155,498338.959549362,179765.704185164,385477.508903162,577609.372707895
"C8-Pos-000337","Geranyllinalool","C20 H34 O",4870385.79718608,2454965.59387954,1682638.90120662,4915475.37002037,6362204.84030969,2012684.8900343,4701113.20772397,7241296.73791317
"C18-Pos-001951","Gln-Gly-Ile","C13 H24 N4 O5",NA,106197.440101618,58650.431656516,26569.000245642,42448.9107102615,49854.9447797531,83376.737442004,33421.016923293
"Amide-Pos-001624","Glu-Glu-Glu","C15 H23 N3 O10",93463.3889713984,310447.847451255,179438.447242586,140659.689482273,21835.635639626,190241.038373471,278397.933939605,187991.50886924
"Amide-Neg-000171","Glutaric Anhydride","C5 H6 O3",138095.424570995,209976.441897768,145551.125028895,480808.161799826,337673.125056739,186983.900320984,347793.241648718,277276.256097754
"Amide-Pos-000690","Gly-Asp","C6 H10 N2 O5",114923.492778648,151311.741561135,95668.4377514485,118674.738770039,104216.175096944,110009.684464858,156538.27397822,86482.2873564216
"C8-Pos-001359","Gly-Met-Arg","C13 H26 N6 O4 S",42420.3915756384,45449.9407260862,109432.917227839,60498.0121842576,103592.505700895,80337.0722127062,65036.1576237324,45052.5744452414
"C8-Pos-000407","Glycerol Monomyristate","C17 H34 O4",492269543.814172,685664141.226916,345819282.499011,143824077.994879,521133137.876952,207951000.61299,442630289.41677,615390022.209538
"C8-Pos-000806","Glycerol Monooleate","C21 H40 O4",329214280.678923,438493777.605413,196725298.553673,86825961.0732326,319414522.979757,91947491.1372835,272099915.602178,403756858.014259
"C8-Pos-000593","Glycerol Monopalmitate","C19 H38 O4",4050597010.17095,5647820997.15957,2811560619.22857,1287001735.38935,4434860578.90734,1684627957.30964,3693445197.40911,4902789940.92823
"C18-Pos-001398","Glycerophosphocholine","C8 H20 N O6 P",16151280.8472063,52465957.1189501,7566869.28297123,NA,23309667.3329856,NA,4853316.14413134,21694997.5068974
"Amide-Neg-000011","Glycine","C2 H5 N O2",2599423.28275191,5374635.96188418,1624154.22382203,1993071.83592827,2971470.75209569,2235397.39617047,3054141.34593535,1914677.62912031
"Amide-Neg-000013","Glycolic Acid","C2 H4 O3",13651394.2202085,2949160.8380968,9409779.3763239,12077929.3220955,8995914.93815601,3681363.95569027,7001420.38458082,14861557.4872719
"C18-Pos-003559","Glycoursodeoxycholic Acid","C26 H43 N O5",17353.3020504979,NA,224441.194711642,NA,7277.98416377959,NA,NA,10406.6675242293
"C18-Pos-000625","Guanine","C5 H5 N5 O",5272293.63430048,2581859.79492742,2118230.67051449,NA,NA,NA,NA,2310643.29327481
"C18-Pos-001619","Guanosine","C10 H13 N5 O5",NA,5622333.83130778,7647914.85781806,NA,3958504.30864966,NA,NA,4765749.45097974
"Amide-Neg-002106","Guanosine 5'-Diphosphate (Gdp)","C10 H15 N5 O11 P2",344191.553673449,793302.21031502,248298.282924091,718653.998455334,891728.283308465,258317.438011105,752647.701837017,495312.675822085
"Amide-Pos-002016","Guanosine 5'-Diphospho-Α-D-Mannose","C16 H25 N5 O16 P2",397259.023627747,635643.299130188,274707.095883455,354857.625059647,536643.328210814,367541.116133637,427264.768488117,444147.534528561
"Amide-Pos-001474","Guanosine-5'-Monophosphate","C10 H14 N5 O8 P",14333649.1641125,13956112.8991327,11140192.6010178,12802303.6395179,14269547.5617701,12573848.4804074,13315405.802141,10391094.3558364
"Amide-Pos-001864","Guanosine-5'-Triphosphate","C10 H16 N5 O14 P3",3448164.07949812,10164355.2358473,1290160.7294914,2385081.78260857,5950983.21630271,3398405.07070767,5847131.04838086,3547346.99685493
"C8-Pos-004241","Hex1cer(D24:2_12:0)","C44 H83 N O8",328714.592194529,656042.80476695,284746.821598036,101690.392151347,457902.350642057,NA,103215.100150776,348779.924526893
"C8-Pos-005846","Hex2cer(D23:2_20:3)","C57 H101 N O13",163665.480473856,164458.651163543,86077.8885438823,NA,162620.667725042,57015.1199970294,129635.97797101,NA
"Amide-Pos-001033","Hexanoylcarnitine","C13 H25 N O4",3216598.77799805,2906987.71619116,1953188.9786739,1579999.77133459,1328060.64037203,244472.733091902,1834803.74587338,1971250.93235306
"Amide-Neg-000145","Histamine","C5 H9 N3",93983.7264564207,170559.489812273,76840.584623545,61408.4490607906,124655.663190075,135600.951063785,170078.031128294,45701.5435038438
"Amide-Pos-001528","Hyflavin","C17 H20 N4 O6",464697.190693387,579272.867052473,542760.214086283,266148.994344349,396310.51578589,336060.265300718,NA,NA
"C18-Pos-001332","Hypaphorine","C14 H18 N2 O2",2143355.08309151,5655296.49430919,1627536.76792506,1758326.55673739,326082.150411259,131417.753213836,263984.011837737,360580.342214374
"Amide-Pos-000072","Hypotaurine","C2 H7 N O2 S",19215895.0089705,20190820.1091795,13722173.4295135,13431441.9182805,14392375.7062443,8790499.29385864,6299091.91711444,10146697.3847298
"Amide-Pos-000410","Hypoxanthtine","C5 H4 N4 O",3340838140.80672,1543861293.0965,2480639245.68827,981269010.158388,1490583367.28486,1132451888.08103,1276670504.52466,1271300096.78896
"Amide-Neg-000766","I-Inositol","C6 H12 O6",56245061.0010791,80528057.8730149,38434368.0502482,74874595.3242199,110395480.850895,55777768.0368569,95359326.0166698,50090034.6324705
"C18-Pos-000538","Indole-3-Carboxaldehyde","C9 H7 N O",NA,741777.304573485,536774.284376582,391738.372495866,657460.488253472,429045.527652622,575806.531112147,477910.610830701
"Amide-Pos-001079","Inosine","C10 H12 N4 O5",48245082.7356983,41823811.1528108,72857303.3150918,63791047.5999986,32643717.7890075,50504134.6459238,60218757.5840704,32572748.8587177
