gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
RAPGEF6,-1.6602971586872537,7.465606954721847,-0.811812066630079,0.4257585873523354,0.9312568288617665,-4.865002061027625,Glia,M
FNIP1,1.1079599150718857,7.907614039163841,0.5702118918988013,0.5744198034117449,0.9531460989714546,-5.009167566059763,Glia,M
MEIKIN,8.607704596861552,3.805888446299681,1.4870642833636925,0.15145517432659192,0.8924742775861052,-4.46351631827756,Glia,M
ENSG00000234758,1.022547801495468,1.9419741785085272,0.17126034416372102,0.8656137945084823,0.9899684901196245,-4.705630551724291,Glia,M
ACSL6,7.2935885429422,6.116956522890447,2.260113463477036,0.03425473754956329,0.8648026556509089,-3.8078665207940188,Glia,M
ACSL6-AS1,4.402319251909235,1.4512398634200234,0.5861622903825029,0.5638440803015826,0.9525728769265639,-4.669541971935509,Glia,M
P4HA2,2.125039298249026,2.408762980649251,0.330935452841178,0.7438831370430681,0.974989676932423,-4.702547371812715,Glia,M
PDLIM4,-4.085273412672705,1.7355171524635262,-0.6126114011101902,0.5465314733765432,0.947237129999254,-4.669353427111671,Glia,M
SLC22A4,1.023475803720873,3.470478029032474,0.19297758432420029,0.8487800843040472,0.9878935741600945,-4.737884216518297,Glia,M
MIR3936HG,-3.679748988244452,5.75960290764857,-1.3124685678229844,0.2031422508580492,0.8979478651315422,-4.512728138876732,Glia,M
SLC22A5,-4.863762098138475,2.9081666382063815,-1.0070289595585422,0.3250729484909164,0.9173143864326427,-4.6092151987619445,Glia,M
IRF1-AS1,-0.7791052191896638,5.244551710038408,-0.24825387173020658,0.8062836749266598,0.9829398836792042,-4.84517751208694,Glia,M
IRF1,-1.874584495693901,3.9942098968453856,-0.34663052585475523,0.7322240358556984,0.9739113049846849,-4.752472657747415,Glia,M
IL5,3.6943182718476004,1.2070592011944912,0.5783654003771805,0.5690011599019684,0.9531460989714546,-4.669688883095034,Glia,M
RAD50,1.5834967626354195,6.678637252204779,0.7015243747375541,0.4904682317797616,0.9377394501845785,-4.856494377799655,Glia,M
TH2LCRR,4.620074680272501,2.998242076680907,0.7820407478974988,0.4426822042235973,0.9339163883145555,-4.654240215145917,Glia,M
ENSG00000230612,0.04169073902327125,5.311125344657493,0.012314739317630465,0.9902875794777695,0.9998330860450095,-4.8627647357382235,Glia,M
KIF3A,-0.23900104493038077,6.538004914778006,-0.10269646419865734,0.9191516433066756,0.9928118795298587,-4.977964953723781,Glia,M
CCNI2,3.7629987171673873,1.1260932084741053,0.5771745116773895,0.569790966110626,0.9531460989714546,-4.669617043876442,Glia,M
SEPTIN8,7.317778328930969,3.6713034687845085,1.32502699826521,0.1990134061866201,0.8979478651315422,-4.521532007410476,Glia,M
UQCRQ,4.64946390800801,3.807829038852035,0.5757443308378221,0.5707402121148413,0.9531460989714546,-4.709370454582099,Glia,M
AFF4,-0.5983906021875784,7.320651064203152,-0.2858907285962255,0.7776864858565046,0.9803385844752142,-5.033463510938796,Glia,M
ZCCHC10,-1.1489532584522475,4.056601660834528,-0.23457648789419044,0.8167474791006567,0.984391847561057,-4.7642446590058904,Glia,M
HSPA4,3.3457225446492163,5.220705195673018,1.0378179743010336,0.31083738492224916,0.9142575136433895,-4.63526818990013,Glia,M
FSTL4,-1.9746422815785616,3.2696617774309114,-0.2962425060121676,0.7698753197457497,0.978247630745517,-4.724768704701208,Glia,M
C5orf15,-7.382352125018734,4.488523823745255,-1.637490784982992,0.11601975766101907,0.8868494432881195,-4.369774075472621,Glia,M
VDAC1,4.7898100170574684,4.638304557737564,1.0574258247063844,0.30200421203559324,0.9135702890049618,-4.613459844581616,Glia,M
