"Compound.ID","Name","Formula","Sex","mean_intensity","display_name"
"C18-Pos-000322","2-METHYLMALEATE","C5 H6 O4","F",80939.3688194804,"2-METHYLMALEATE"
"C8-Neg-101482",NA,"C6 H2 S5","F",80864.5174781666,"C8-Neg-101482"
"C18-Neg-100606",NA,"C5 H11 N4 O13 P","F",80710.2480395657,"C18-Neg-100606"
"C18-Pos-101053",NA,"C48 H82 N8 O14 P2","F",80709.1019610027,"C18-Pos-101053"
"C18-Pos-100879",NA,"C40 H81 N8 O14 P3","F",80704.6032697977,"C18-Pos-100879"
"C8-Neg-101696",NA,"C7 H18 Br N4 P3","F",80697.0400270129,"C8-Neg-101696"
"C8-Neg-101227",NA,"C29 H42 N4","F",80586.3186042685,"C8-Neg-101227"
"Amide-Neg-100880",NA,"C3 H3 N O2","F",80529.3572474215,"Amide-Neg-100880"
"C8-Pos-101573",NA,"C24 H43 N5","F",80521.2047533413,"C8-Pos-101573"
"Amide-Pos-100766",NA,"C8 H9 N3","F",80501.3348507159,"Amide-Pos-100766"
"C8-Pos-101603",NA,"C19 H36 N6 S","F",80470.6159921615,"C8-Pos-101603"
"Amide-Pos-100781",NA,"C16 H30 N O11 P3 S","F",80368.5920654055,"Amide-Pos-100781"
"C8-Pos-000551","PMeOH 14:0_16:1","C34 H65 O8 P","F",80366.0967691517,"PMeOH 14:0_16:1"
"C8-Pos-101971",NA,"C23 H20 N4 O3","F",80359.2229100293,"C8-Pos-101971"
"C8-Neg-100673",NA,"C10 H20 N6 O3 P2 S","F",80346.2161098108,"C8-Neg-100673"
"C8-Neg-101620",NA,"C21 H30 Cl N2 O3 P3 S3","F",80313.5932952445,"C8-Neg-101620"
"C8-Pos-101763",NA,"C40 H82 N7 O6 P","F",80298.9796242072,"C8-Pos-101763"
"C8-Neg-101766",NA,"C6 H14 N4 O6 P2","F",80247.0086714748,"C8-Neg-101766"
"C18-Pos-100932",NA,"C64 H107 N4 O16 P3 S","F",80241.8056556818,"C18-Pos-100932"
"C8-Pos-000573","(S)-N-α-benzoylarginine ethyl ester","C15 H22 N4 O3","F",80208.2983526277,"(S)-N-α-benzoylarginine ethyl ester"
"C18-Pos-100961",NA,"C26 H61 N9 O6 P2 S","F",80188.0403424242,"C18-Pos-100961"
"C18-Pos-101249",NA,"C14 H31 N O3","F",80177.7117521764,"C18-Pos-101249"
"C8-Pos-101915",NA,"C20 H43 O8 P","F",80157.1027123848,"C8-Pos-101915"
"C8-Neg-101371",NA,"C6 H16 Cl N10 O8 P","F",80119.7481880094,"C8-Neg-101371"
"C8-Neg-101722",NA,"C21 H35 Cl N5 O4 P3 S2","F",80087.3758395551,"C8-Neg-101722"
"Amide-Neg-100998",NA,"C22 H51 N3 O3 P2 S3","F",80039.6880943406,"Amide-Neg-100998"
"C18-Pos-101116",NA,"C26 H7 N8 O13 P3 S","F",79946.1166785604,"C18-Pos-101116"
"C18-Pos-101295",NA,"C4 H2 N2 O12 P2","F",79943.0036527929,"C18-Pos-101295"
"C8-Neg-101505",NA,"C32 H54 N O4 P S","F",79933.6926817548,"C8-Neg-101505"
"C8-Pos-101534",NA,"C14 H19 N5","F",79882.3629829349,"C8-Pos-101534"
"C18-Pos-101009",NA,"C85 H160 N9 O18 P3 S2","F",79881.2057630324,"C18-Pos-101009"
"C18-Neg-100586",NA,"C5 H16 Br N6 O12 P S","F",79799.1124772652,"C18-Neg-100586"
"C8-Neg-101283",NA,"C18 H28 Cl N2 O2 P3 S3","F",79791.4791554244,"C8-Neg-101283"
"C18-Pos-100992",NA,"C73 H114 N5 O16 P3 S","F",79791.2950832456,"C18-Pos-100992"
"C8-Neg-101264",NA,"C5 H11 N10 O9 P3","F",79788.3828315275,"C8-Neg-101264"
"C8-Neg-101471",NA,"C3 H7 N8 O11 P3","F",79773.0002246442,"C8-Neg-101471"
"C18-Neg-100609",NA,"C5 H6 N2 O","F",79753.7729181506,"C18-Neg-100609"
"C8-Neg-101603",NA,"C29 H66 N6 O3 S","F",79753.5482368578,"C8-Neg-101603"
"C8-Pos-100818",NA,"C24 H38 N4","F",79710.2411016184,"C8-Pos-100818"
"C18-Pos-101210",NA,"C22 H34 N O4 P","F",79614.6377422578,"C18-Pos-101210"
"C8-Pos-101970",NA,"C23 H23 N5 O2","F",79610.2167347768,"C8-Pos-101970"
"C18-Pos-101137",NA,"C23 H8 N7 O16 P3 S","F",79506.7509735951,"C18-Pos-101137"
"C18-Pos-101140",NA,"C5 H7 Cl N6 O12 P2 S","F",79489.7210154939,"C18-Pos-101140"
"Amide-Neg-100938",NA,"C6 H13 N O3","F",79400.6207782196,"Amide-Neg-100938"
"C8-Pos-102139",NA,"C32 H71 N3 O3 P2 S","F",79309.3073269445,"C8-Pos-102139"
"Amide-Neg-100859",NA,"C7 H23 N7 P2 S","F",79305.8396065899,"Amide-Neg-100859"
"C8-Pos-102159",NA,"C16 H34 N O6 P S2","F",79237.4611070516,"C8-Pos-102159"
"C8-Pos-102146",NA,"C48 H101 N4 O14 P3","F",79199.5788705248,"C8-Pos-102146"
"Amide-Neg-100903",NA,"C15 H22 N2 O P2","F",79197.56107663,"Amide-Neg-100903"
"C8-Pos-101659",NA,"C5 H N4 O8 P","F",79096.2994680803,"C8-Pos-101659"
"C8-Neg-101593",NA,"C24 H41 N O4","F",79017.9032295208,"C8-Neg-101593"
"C8-Pos-101650",NA,"C9 H22 N9 O P","F",78948.8115916961,"C8-Pos-101650"
"C8-Neg-101692",NA,"C H3 Cl N9 O6 P","F",78858.9514320988,"C8-Neg-101692"
"C8-Pos-102143",NA,"C14 H36 N5 O P","F",78817.4472211586,"C8-Pos-102143"
"C18-Pos-101181",NA,"C16 H30 N2 O2 S5","F",78805.4338820206,"C18-Pos-101181"
"C8-Neg-101793",NA,"C26 H54 N2 O4 S","F",78792.8799863096,"C8-Neg-101793"
"C8-Neg-101765",NA,"C23 H48 N6 O2 S","F",78784.2250455216,"C8-Neg-101765"
"C8-Pos-000688","Ethylmorphine","C19 H23 N O3","F",78755.7414403907,"Ethylmorphine"
"C18-Pos-101167",NA,"C77 H106 N8 O18 P2","F",78754.7368953547,"C18-Pos-101167"
"Amide-Neg-100850",NA,"C8 H15 N6 P3","F",78736.3302402361,"Amide-Neg-100850"
"C8-Pos-101982",NA,"C25 H52 N2 O","F",78728.3976165924,"C8-Pos-101982"
"C18-Pos-101231",NA,"C8 H14","F",78701.3148400328,"C18-Pos-101231"
"C18-Pos-101141",NA,"C32 H69 N7 O","F",78523.295337388,"C18-Pos-101141"
"Amide-Pos-100423",NA,"C9 H22 N3 O4 P","F",78501.907173995,"Amide-Pos-100423"
"C8-Pos-101999",NA,"C31 H56 N2 O7 P2","F",78434.4806564285,"C8-Pos-101999"
"C18-Pos-100869",NA,"C60 H99 N6 O17 P3","F",78405.6579830473,"C18-Pos-100869"
"Amide-Neg-100918",NA,"C4 H10 O6 S","F",78359.4954839302,"Amide-Neg-100918"
"C8-Neg-101357",NA,"C54 H77 N4 O5 P3 S","F",78357.3513603311,"C8-Neg-101357"
"C8-Pos-102248",NA,"C35 H76 N3 O10 P","F",78351.3376647427,"C8-Pos-102248"
"C18-Pos-101179",NA,"C7 H8 O3","F",78141.0336755563,"C18-Pos-101179"
"Amide-Pos-100621",NA,"C8 H19 N O","F",78052.8881364629,"Amide-Pos-100621"
"C8-Pos-000669","5(Z),8(Z),11(Z)-Eicosatrienoic acid methyl ester","C21 H36 O2","F",77915.9410195186,"5(Z),8(Z),11(Z)-Eicosatrienoic acid methyl ester"
"C8-Neg-101734",NA,"C26 H41 N O4","F",77905.7759643905,"C8-Neg-101734"
"Amide-Neg-100637",NA,"C10 H23 N7 O3 S2","F",77731.8929523671,"Amide-Neg-100637"
"C8-Pos-102217",NA,"C41 H83 N5 O4 P2","F",77730.6806396908,"C8-Pos-102217"
"C8-Neg-101541",NA,"C4 H11 N8 O3 P3 S","F",77670.5845785342,"C8-Neg-101541"
"C8-Neg-100772",NA,"C13 H26 Br N4 O7 P S","F",77612.6239520283,"C8-Neg-100772"
"C8-Pos-101523",NA,"C15 H27 N5 O3","F",77575.9084410082,"C8-Pos-101523"
"C18-Neg-100595",NA,"C7 H5 Cl O9","F",77524.0406315192,"C18-Neg-100595"
"C8-Neg-101756",NA,"C32 H71 N10 O3 P3 S","F",77492.7586324253,"C8-Neg-101756"
"C8-Pos-102114",NA,"C16 H25 N O5","F",77370.1603676406,"C8-Pos-102114"
"C8-Neg-101770",NA,"C36 H72 N4 O4 P2 S","F",77353.5360934825,"C8-Neg-101770"
"Amide-Neg-100965",NA,"C2 H4 N10 O3","F",77335.582392998,"Amide-Neg-100965"
"Amide-Neg-100922",NA,"C6 H4 N8 O S","F",77210.8767301311,"Amide-Neg-100922"
"Amide-Neg-100910",NA,"C16 H40 Cl N8 P","F",77168.718881647,"Amide-Neg-100910"
"C18-Pos-100565",NA,"C4 H Cl N2 O2 S","F",77106.6031919092,"C18-Pos-100565"
"C18-Pos-101089",NA,"C73 H106 N O17 P S","F",77084.6896336394,"C18-Pos-101089"
"C8-Pos-102004",NA,"C13 H34 N7 O3 P","F",76994.8731652322,"C8-Pos-102004"
"C8-Neg-101681",NA,"C20 H45 N7 O2 S","F",76981.6875552076,"C8-Neg-101681"
"C8-Neg-101682",NA,"C30 H45 N5 O2","F",76981.6875552076,"C8-Neg-101682"
"C8-Pos-102184",NA,"C32 H72 N9 O2 P","F",76953.0494311885,"C8-Pos-102184"
"Amide-Neg-100629",NA,"C19 H39 Cl O4","F",76868.8279204594,"Amide-Neg-100629"
"Amide-Neg-100956",NA,"C10 H20 N9 O5 P S2","F",76795.4616803577,"Amide-Neg-100956"
"C18-Pos-100829",NA,"C45 H93 N4 O8 P S","F",76770.7986100077,"C18-Pos-100829"
"C8-Neg-101437",NA,"C29 H50 N2 S","F",76768.1825360644,"C8-Neg-101437"
"C8-Pos-101522",NA,"C16 H31 N5 O4","F",76752.6977245928,"C8-Pos-101522"
"C8-Pos-101816",NA,"C8 H7 N3 O5 P2","F",76719.5853748951,"C8-Pos-101816"
"C8-Neg-101775",NA,"C20 H24 N6 O3 S","F",76704.0638618992,"C8-Neg-101775"
"C18-Pos-101124",NA,"C43 H94 N7 O16 P3 S","F",76672.0402670928,"C18-Pos-101124"
"C8-Neg-000213","Anacardic acid","C22 H36 O3","F",76655.0733526762,"Anacardic acid"
"C8-Pos-101783",NA,"C12 H28 N9 O3 P","F",76647.9527127634,"C8-Pos-101783"
"C18-Pos-101199",NA,"C4 H4 N3 O4 P","F",76612.1663869,"C18-Pos-101199"
"C18-Neg-100577",NA,"C7 H13 N5 O5 P2","F",76588.759108531,"C18-Neg-100577"
"C8-Pos-101934",NA,"C11 H20 O4","F",76576.2719966056,"C8-Pos-101934"
"Amide-Neg-000604","(Z)-2-octylpent-2-enedioic acid","C13 H22 O4","F",76536.3703618169,"(Z)-2-octylpent-2-enedioic acid"
"Amide-Neg-100819",NA,"C4 H6 N4 O3","F",76482.1113072268,"Amide-Neg-100819"
"C18-Pos-101084",NA,"C20 H53 N10 O6 P","F",76456.6350323672,"C18-Pos-101084"
"Amide-Neg-100892",NA,"C5 H15 N10 O4 P","F",76387.8757908231,"Amide-Neg-100892"
"C18-Neg-100516",NA,"C5 H14 Br N8 O9 P3","F",76369.6396119463,"C18-Neg-100516"
"Amide-Neg-100671",NA,"C9 H22 Cl N6 P","F",76355.3500607534,"Amide-Neg-100671"
"C8-Neg-101710",NA,"C30 H68 N7 O6 P S","F",76243.8323370627,"C8-Neg-101710"
"C18-Pos-101207",NA,"C17 H46 N9 O6 P","F",76179.1174971629,"C18-Pos-101207"
"Amide-Neg-100916",NA,"C4 H10 N O6 P","F",76152.2425274824,"Amide-Neg-100916"
"C8-Neg-101403",NA,"C3 H5 Cl2 N3 O10 P2","F",76038.1983632759,"C8-Neg-101403"
"C18-Neg-100600",NA,"C17 H12 Cl N2 O P3 S5","F",76036.6581710596,"C18-Neg-100600"
"C8-Pos-101654",NA,"C10 H21 N4 P","F",76035.6427913686,"C8-Pos-101654"
"C8-Neg-101302",NA,"C7 H15 Cl2 N8 O P S2","F",76013.7768544568,"C8-Neg-101302"
"C8-Pos-102141",NA,"C44 H67 N5 O","F",75997.0380328574,"C8-Pos-102141"
"C8-Pos-102205",NA,"C6 H21 N8 P","F",75958.1616965569,"C8-Pos-102205"
"C8-Neg-101889",NA,"C7 H4 N5 O10 P3","F",75956.9469989698,"C8-Neg-101889"
"C8-Neg-101589",NA,"C21 H48 Br Cl N7 O P","F",75939.6034132657,"C8-Neg-101589"
"C8-Neg-101701",NA,"C2 H Cl3 N4 S2","F",75932.8667042314,"C8-Neg-101701"
"C18-Neg-100644",NA,"C2 H6 Cl3 N9 S","F",75918.6572856898,"C18-Neg-100644"
"C8-Pos-102137",NA,"C7 H21 N8 P","F",75858.8367076103,"C8-Pos-102137"
"C18-Neg-100648",NA,"C7 H21 N4 O2 P3","F",75819.2649232719,"C18-Neg-100648"
"C8-Neg-101727",NA,"C2 H4 N7 O6 P","F",75799.2945905695,"C8-Neg-101727"
"Amide-Neg-100941",NA,"C9 H15 N O3","F",75785.9355207339,"Amide-Neg-100941"
"C8-Pos-102197",NA,"C50 H86 N5 O10 P","F",75716.3283940481,"C8-Pos-102197"
"C8-Neg-101702",NA,"C40 H91 N10 O9 P3","F",75707.0456049354,"C8-Neg-101702"
"C8-Pos-101856",NA,"C18 H26 N4 O","F",75640.6472096491,"C8-Pos-101856"
"Amide-Neg-100948",NA,"C2 H3 N5 O4 S","F",75628.6356627285,"Amide-Neg-100948"
"C8-Pos-102092",NA,"C34 H80 N9 O7 P3","F",75558.3627926027,"C8-Pos-102092"
"Amide-Pos-100693",NA,"C5 H11 Cl N2 O12 S","F",75553.7374663197,"Amide-Pos-100693"
"C8-Neg-101809",NA,"C43 H87 N6 O2 P3 S4","F",75552.8886025858,"C8-Neg-101809"
"C8-Neg-101754",NA,"C8 H12 Cl3 N O P2","F",75488.5348651738,"C8-Neg-101754"
"C18-Neg-100567",NA,"C4 H5 Cl N7 O14 P S2","F",75484.4010579483,"C18-Neg-100567"
"C8-Neg-101800",NA,"C16 H36 Cl2 N9 O2 P3 S2","F",75474.1623653397,"C8-Neg-101800"
"C8-Neg-101397",NA,"C3 H2 N9 O10 P3","F",75377.5105539206,"C8-Neg-101397"
"C18-Pos-101031",NA,"C16 H29 N3 O5 S2","F",75238.7890978234,"C18-Pos-101031"
"C8-Pos-102021",NA,"C21 H36 N4 O2","F",75191.8843901155,"C8-Pos-102021"
"Amide-Pos-100670",NA,"C19 H34 Cl N2 O6 P3","F",75187.4169372211,"Amide-Pos-100670"
"C8-Pos-101422",NA,"C21 H49 N4 O P","F",74965.6348564316,"C8-Pos-101422"
"C8-Pos-101947",NA,"C8 H13 N3 O7 P2","F",74956.5411047467,"C8-Pos-101947"
"C18-Pos-101129",NA,"C27 H50 N4 O4","F",74797.0732799751,"C18-Pos-101129"
"C8-Pos-101976",NA,"C34 H75 N8 O7 P3","F",74765.1124532393,"C8-Pos-101976"
"C18-Neg-100566",NA,"C8 H15 N O10 S","F",74716.5998701763,"C18-Neg-100566"
"Amide-Neg-100970",NA,"C10 H20 O2 P2","F",74666.3993244401,"Amide-Neg-100970"
"C8-Neg-101828",NA,"C7 H11 N8 O7 P3","F",74655.2133590696,"C8-Neg-101828"
"Amide-Neg-100879",NA,"C5 H4 N8 O S2","F",74509.9707399719,"Amide-Neg-100879"
"C8-Pos-102214",NA,"C30 H51 N3 O3 S","F",74420.5646095959,"C8-Pos-102214"
"C8-Neg-101562",NA,"C24 H41 N5","F",74359.7867499053,"C8-Neg-101562"
"C8-Neg-101563",NA,"C26 H53 N O S2","F",74359.7867499053,"C8-Neg-101563"
"C8-Pos-102025",NA,"C22 H50 N5 O4 P3 S","F",74347.9081384322,"C8-Pos-102025"
"C8-Pos-101778",NA,"C6 H16 N9 O2 P3","F",74317.9247161806,"C8-Pos-101778"
"C8-Neg-101769",NA,"C16 H35 Cl N4 O3","F",74314.0335434185,"C8-Neg-101769"
"Amide-Neg-100909",NA,"C6 H2 Cl N7 P2","F",74240.0956335917,"Amide-Neg-100909"
"C8-Pos-101931",NA,"C53 H94 N5 O5 P","F",74238.7513968537,"C8-Pos-101931"
"C8-Pos-101892",NA,"C20 H39 N5 O6","F",74235.3939547502,"C8-Pos-101892"
"C8-Neg-101693",NA,"C82 H136 N5 O18 P3 S","F",74175.0663226359,"C8-Neg-101693"
"C18-Pos-101081",NA,"C33 H72 N7 O14 P3","F",74152.3880042731,"C18-Pos-101081"
"C8-Neg-101894",NA,"C6 H17 Br N6 O5","F",74151.8558508008,"C8-Neg-101894"
"C8-Neg-101626",NA,"C27 H60 N4 O7 P2","F",74099.8817591257,"C8-Neg-101626"
"C18-Neg-100628",NA,"C3 H6 Cl N O13 P2 S2","F",74096.4129817128,"C18-Neg-100628"
"Amide-Neg-000611","L-γ-Glutamyl-L-glutamic acid","C10 H16 N2 O7","F",74047.9695113243,"L-γ-Glutamyl-L-glutamic acid"
"C18-Neg-100633",NA,"C7 H7 Br N2 O6","F",73993.4733557255,"C18-Neg-100633"
"Amide-Neg-100975",NA,"C H N5 O3 S","F",73881.1674327372,"Amide-Neg-100975"
"C8-Pos-102043",NA,"C18 H33 N5 O3","F",73880.7539624557,"C8-Pos-102043"
"C8-Neg-101817",NA,"C5 H12 Cl N7 O3","F",73800.2602706193,"C8-Neg-101817"
"C8-Neg-101730",NA,"C23 H48 N6 S","F",73686.8559238887,"C8-Neg-101730"
"C8-Neg-101807",NA,"C23 H32 N4 O2","F",73631.4355561471,"C8-Neg-101807"
"C8-Neg-101776",NA,"C6 H13 Cl N6 O4 S","F",73618.3457947375,"C8-Neg-101776"
"C8-Pos-102042",NA,"C21 H44 N2 O8 S","F",73585.8529826942,"C8-Pos-102042"
"C8-Pos-000714","Capsaicin","C18 H27 N O3","F",73528.810004831,"Capsaicin"
"Amide-Neg-100934",NA,"C5 H8 O4","F",73496.297226836,"Amide-Neg-100934"
"Amide-Neg-100673",NA,"C5 H10 Cl N O5","F",73443.6503713068,"Amide-Neg-100673"
"C8-Pos-101918",NA,"C39 H82 N9 O4 P","F",73343.5700572291,"C8-Pos-101918"
"Amide-Neg-100885",NA,"C7 H9 N2 O3 P3","F",73338.0338975968,"Amide-Neg-100885"
"C8-Neg-101036",NA,"C7 H5 N4 O2 P","F",73325.4240413544,"C8-Neg-101036"
"C8-Neg-101645",NA,"C24 H40 N6 O3 S","F",73255.7829426783,"C8-Neg-101645"
"C8-Pos-102149",NA,"C19 H33 N O2 S","F",73231.9479130155,"C8-Pos-102149"
"C18-Neg-100589",NA,"C9 H13 Cl N4 O4","F",73152.8176775628,"C18-Neg-100589"
"C18-Pos-101026",NA,"C25 H51 N7 O5","F",73005.8567950302,"C18-Pos-101026"
"Amide-Neg-100890",NA,"C8 H16 N2 O5","F",72979.9439451757,"Amide-Neg-100890"
"C8-Neg-101806",NA,"C25 H47 N6 O2 P S2","F",72969.9823209822,"C8-Neg-101806"
"Amide-Neg-000602","N-Acetyl-L-carnosine","C11 H16 N4 O4","F",72960.8581526143,"N-Acetyl-L-carnosine"
"C18-Pos-100980",NA,"C4 H9 N9 O2 P2 S","F",72936.559287669,"C18-Pos-100980"
"C8-Neg-101581",NA,"C38 H76 N5 O5 P S2","F",72901.7170250521,"C8-Neg-101581"
"C8-Neg-101578",NA,"C44 H77 N3 O5 P2","F",72800.3591450327,"C8-Neg-101578"
"C8-Pos-102000",NA,"C36 H71 N4 O9 P","F",72794.3908914122,"C8-Pos-102000"
"C18-Pos-101153",NA,"C26 H61 N7 O3 P2 S","F",72776.6562284693,"C18-Pos-101153"
"C8-Pos-101810",NA,"C3 H4 N6 O10 P2","F",72766.9330014185,"C8-Pos-101810"
"C8-Neg-101803",NA,"C40 H82 N7 O5 P3","F",72765.5353885681,"C8-Neg-101803"
"C8-Neg-100986",NA,"C21 H50 N5 O3 P","F",72648.0899474587,"C8-Neg-100986"
"C8-Neg-101813",NA,"C7 H24 Br N10 O P3","F",72637.7868818103,"C8-Neg-101813"
"C8-Pos-102036",NA,"C43 H69 N3 O8","F",72631.8137053933,"C8-Pos-102036"
"C18-Neg-100504",NA,"C11 H19 N2 O12 P","F",72617.9364237511,"C18-Neg-100504"
"C18-Neg-100601",NA,"C4 H14 N O10 P3 S","F",72617.4557895344,"C18-Neg-100601"
"C8-Pos-102152",NA,"C30 H71 N7 O3 P2 S","F",72476.7249202003,"C8-Pos-102152"
"C8-Pos-101990",NA,"C17 H33 N O5","F",72475.0462882565,"C8-Pos-101990"
"C18-Pos-101046",NA,"C56 H104 N3 O14 P3 S4","F",72372.3355522881,"C18-Pos-101046"
"C8-Neg-101647",NA,"C28 H64 N3 O6 P3 S","F",72359.8067492822,"C8-Neg-101647"
"C8-Pos-102208",NA,"C20 H27 N5 O2","F",72345.8481651717,"C8-Pos-102208"
"C8-Pos-102117",NA,"C88 H130 N3 O15 P3","F",72315.0431011053,"C8-Pos-102117"
"C18-Pos-101170",NA,"C26 H57 N8 O4 P3","F",72295.3411848688,"C18-Pos-101170"
"C18-Pos-100947",NA,"C29 H71 N8 O10 P3 S","F",72266.8843231642,"C18-Pos-100947"
"Amide-Pos-100737",NA,"C6 H15 N7 O P2","F",72214.8159419255,"Amide-Pos-100737"
"C8-Neg-101515",NA,"C4 H8 N8 O13 P2","F",72201.1114828239,"C8-Neg-101515"
"C8-Pos-101641",NA,"C59 H117 N7 O17 P2","F",72162.9541906052,"C8-Pos-101641"
"C18-Neg-100571",NA,"C H2 N5 P S3","F",72161.4738598215,"C18-Neg-100571"
"C8-Pos-000693","N-Ethylheptedrone","C15 H23 N O","F",72040.7443514308,"N-Ethylheptedrone"
"C8-Pos-102157",NA,"C31 H51 N5 O4","F",72022.5937618147,"C8-Pos-102157"
"C8-Neg-101838",NA,"C14 H32 Br2 N6 O5 P2","F",71960.7390471523,"C8-Neg-101838"
"Amide-Pos-100784",NA,"C6 H5 Br N P S","F",71954.6645700055,"Amide-Pos-100784"
"C8-Pos-000592","7-Aminonimetazepam","C16 H15 N3 O","F",71882.2169169866,"7-Aminonimetazepam"
"Amide-Neg-100912",NA,"C10 H14 N2 O3 S2","F",71718.3194583331,"Amide-Neg-100912"
"C8-Pos-102230",NA,"C15 H28 O5","F",71653.7647155209,"C8-Pos-102230"
"C8-Pos-102014",NA,"C38 H78 N2 O2","F",71588.3388185884,"C8-Pos-102014"
"C18-Pos-101283",NA,"C6 H12 O4","F",71546.3313911949,"C18-Pos-101283"
"C18-Neg-100653",NA,"C5 H O17 P3","F",71520.9368371487,"C18-Neg-100653"
"C8-Pos-101712",NA,"C22 H11 N3 O3 P2 S5","F",71510.8150343758,"C8-Pos-101712"
"C18-Pos-101158",NA,"C H N O7","F",71460.5782315738,"C18-Pos-101158"
"C8-Neg-101778",NA,"C8 H16 Br N4 O7 P","F",71401.561269439,"C8-Neg-101778"
"C8-Neg-101721",NA,"C35 H76 N7 O4 P3","F",71401.5143657168,"C8-Neg-101721"
"C8-Neg-101244",NA,"C3 H2 N5 O12 P3","F",71325.1547996386,"C8-Neg-101244"
"C18-Pos-000303","(R)-Pantetheine","C11 H22 N2 O4 S","F",71259.7163502747,"(R)-Pantetheine"
"C8-Pos-102201",NA,"C31 H54 O2 P2 S","F",71254.6546695147,"C8-Pos-102201"
"C8-Pos-102031",NA,"C5 H11 N10 O9 P3","F",71245.2884918409,"C8-Pos-102031"
"Amide-Neg-100976",NA,"C4 H Cl N8 O","F",71213.8168974607,"Amide-Neg-100976"
"C8-Neg-101801",NA,"C36 H83 Cl N10 O6","F",71209.7986533201,"C8-Neg-101801"
"C18-Neg-100587",NA,"C6 H21 N4 O5 P3","F",71193.6658442923,"C18-Neg-100587"
"C8-Pos-102067",NA,"C26 H62 N6 P2","F",71056.1059433264,"C8-Pos-102067"
"Amide-Neg-100874",NA,"C7 H17 Cl N O7 P","F",71034.54616202,"Amide-Neg-100874"
"Amide-Neg-100761",NA,"C6 H4 N4 O9","F",71031.7881813233,"Amide-Neg-100761"
"Amide-Neg-100923",NA,"C24 H34 O4 S","F",70897.4617386756,"Amide-Neg-100923"
"C8-Neg-101795",NA,"C31 H67 N4 O5 P","F",70846.4218013622,"C8-Neg-101795"
"C8-Neg-101762",NA,"C5 H17 Br N8 O5 P2","F",70845.8310766874,"C8-Neg-101762"
"C18-Pos-101157",NA,"C49 H102 N9 O16 P S","F",70736.1337051112,"C18-Pos-101157"
"C18-Pos-101174",NA,"C71 H117 N6 O12 P3","F",70731.4289404468,"C18-Pos-101174"
"C8-Neg-101755",NA,"C23 H44 N6 O4","F",70729.5383145327,"C8-Neg-101755"
"Amide-Neg-100942",NA,"C14 H36 N6 O3 S2","F",70727.3808871435,"Amide-Neg-100942"
"C8-Pos-102121",NA,"C19 H38 N O5 P","F",70718.402338115,"C8-Pos-102121"
"Amide-Neg-100982",NA,"C3 H4 Cl N7 O2","F",70671.7528469463,"Amide-Neg-100982"
"C8-Pos-102203",NA,"C12 H33 N8 P","F",70575.4027506225,"C8-Pos-102203"
"Amide-Pos-000560","4-Thiazolidinecarboxylic acid, 2-undecyl-, (4R)-","C15 H29 N O2 S","F",70480.5877190484,"4-Thiazolidinecarboxylic acid, 2-undecyl-, (4R)-"
"C8-Neg-101575",NA,"C15 H18 N2 O2 S","F",70419.6790437578,"C8-Neg-101575"
"Amide-Neg-100926",NA,"C8 H13 N5 O17 P2 S","F",70336.0150370556,"Amide-Neg-100926"
"C18-Neg-100646",NA,"C2 H3 N3 O7 P2 S","F",70262.6824631865,"C18-Neg-100646"
"C8-Pos-102209",NA,"C12 H28 N5 O P","F",70251.2791443455,"C8-Pos-102209"
"C8-Pos-102035",NA,"C38 H79 N5 O8 P2","F",70192.2617681881,"C8-Pos-102035"
"C18-Pos-101220",NA,"C2 H2 N5 O4 P3 S","F",70171.5339558976,"C18-Pos-101220"
"C8-Neg-101798",NA,"C24 H30 N4 O3 S","F",70145.043298615,"C8-Neg-101798"
"C18-Pos-101048",NA,"C25 H49 N5 O4","F",70093.7366370291,"C18-Pos-101048"
"C8-Pos-000701","Cortisol","C21 H30 O5","F",70066.5424911466,"Cortisol"
"Amide-Neg-100894",NA,"C3 H9 O10 P S","F",70024.1926299419,"Amide-Neg-100894"
"Amide-Neg-100937",NA,"C24 H42 N4 O3","F",69884.3338620217,"Amide-Neg-100937"
"C18-Pos-101163",NA,"C3 H8 O8","F",69873.1587056479,"C18-Pos-101163"
"Amide-Neg-100929",NA,"C26 H42 P2 S3","F",69810.2890758393,"Amide-Neg-100929"
"C18-Neg-100575",NA,"C6 H7 N3 O13 P2","F",69806.3628606754,"C18-Neg-100575"
"C18-Neg-100608",NA,"C6 H14 Cl N3 O2 P2 S2","F",69733.7524378222,"C18-Neg-100608"
"C8-Pos-101801",NA,"C14 H34 N5 O2 P","F",69731.5869105531,"C8-Pos-101801"
"C18-Neg-100524",NA,"C9 H17 Cl N5 O2 P","F",69720.3363117441,"C18-Neg-100524"
"C8-Pos-102064",NA,"C36 H63 N9 O3","F",69677.4363902312,"C8-Pos-102064"
"C8-Pos-101953",NA,"C33 H65 N O8 P2","F",69667.4965714476,"C8-Pos-101953"
"C8-Neg-100925",NA,"C21 H28 Cl N2 O5 P3 S2","F",69661.5669283273,"C8-Neg-100925"
"C18-Pos-101211",NA,"C81 H120 N9 O18 P3 S2","F",69655.393542171,"C18-Pos-101211"
"Amide-Pos-000495","[2,2'-Biquinoline]-4,4'-dicarboxylic acid","C20 H12 N2 O4","F",69602.0620631408,"[2,2'-Biquinoline]-4,4'-dicarboxylic acid"
"C18-Pos-101038",NA,"C41 H88 N9 O16 P3 S","F",69592.1575889457,"C18-Pos-101038"
