"Compound.ID","Name","Formula","Sample02","Sample03","Sample04","Sample06","Sample07","Sample13","Sample15","Sample17","Sample18","Sample21","Sample23","Sample24","Sample26","Sample31","Sample33","Sample37","Sample40","Sample41","Sample42","Sample43","Sample46","Sample47","Sample49","Sample50"
"Amide-Neg-000159","Uridine","C9 H12 N2 O6",1708479.55439626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5966134.35844786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amide-Neg-000161","Saccharate","C6 H10 O8",1021007.81122958,2901042.38584129,241913.080004596,2962099.92982169,2435964.55929497,2245912.81898896,1373705.05930479,8712458.83213682,2534866.02377853,3379303.11387014,837126.586752491,824935.212034755,531867.132980493,11337409.3658639,975775.586897445,617211.32274417,1989569.89894835,4587107.49464279,8550260.05218356,3318352.19800253,1652770.95867787,1640478.63706091,2679511.1622919,2015458.16730779
"Amide-Neg-000162","L-(+)-Tartaric acid","C4 H6 O6",NA,NA,NA,NA,NA,NA,NA,NA,5982752.30500189,6291778.99416671,NA,NA,NA,NA,NA,NA,NA,NA,NA,6208915.27421571,NA,NA,NA,NA
"Amide-Neg-000163","Pro","C5 H9 N O2",3272411.85368302,6583200.87332112,3325979.39309178,5057621.17319395,7821975.24689055,8278195.1245315,7001747.86010547,9951640.99036732,9046959.25295206,6099229.87517599,2795939.70962344,5846729.39977376,5047415.06590358,11300329.0224355,6371559.52289415,4237980.52768904,7870601.6919185,6513372.03784167,11112935.8535987,10707280.7344519,7876151.60547032,4446972.252822,8442926.5497928,6347360.80375813
"Amide-Neg-000167","Myristic acid","C14 H28 O2",10968066.0191374,5865106.69006098,3007933.05963604,1903541.05596498,3838991.48585894,4434615.36346467,5776494.82453116,3353714.5482461,3103093.71132567,2129095.02451499,2189934.94779477,3462352.04723176,3245255.45368998,3582792.14514112,2145541.91866491,1927318.95619659,3475464.62308449,2028959.73157689,2623112.57164454,3255375.70227195,3004126.03651024,1555504.57828491,2474890.90068836,4099586.95259465
"Amide-Neg-000170","D-Arabinonic acid","C5 H10 O6",1191952.32272831,2764072.14236573,172374.689403391,2695398.37310486,2417469.48391617,2112604.29247153,1292515.04525412,3464956.58813398,8055918.86563132,9092818.5525349,422161.156362973,764309.965771391,540004.490088531,10913453.2116824,1679773.08582814,1045046.0893788,1926209.01863502,2453340.64930932,8263384.91559452,10696492.2018327,1593300.36731924,1557320.72207299,2469223.25067741,1778037.71220714
"Amide-Neg-000171","Guanosine","C10 H13 N5 O5",824040.53662434,3494050.73458575,1488151.14095841,2597939.65132704,10773062.8900565,NA,5415505.07052607,3122945.15772467,6257655.76706555,4145266.54904215,1150423.27987409,4802308.62207152,3836769.76538551,5315937.07840345,NA,3443182.8986171,4897226.69745305,NA,5852494.43440906,4651753.36437141,5380496.65001411,3865686.44547799,NA,8437556.5769025
"Amide-Neg-000173","Levoglucosan","C6 H10 O5",NA,NA,5738040.19257156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amide-Neg-000175","1H-Imidazole-4-carboxylic acid","C4 H4 N2 O2",701084.651301396,886087.074299605,3421465.09454916,1914323.65921166,10649814.591314,4184840.3925198,939222.813632593,1041497.75532063,791539.758052054,625536.994795314,585365.08178186,1341716.07483319,5229051.59312561,977051.625197396,NA,599230.7488173,848116.351612265,913983.216911607,3743802.38891391,879400.425419265,1015354.58107791,6971833.43512099,1144799.58998674,581755.363425512
"Amide-Neg-000180","1H-Imidazole-4-carboxylic acid","C4 H4 N2 O2",648048.378730682,2866044.18727808,1799567.00913915,1418421.06290666,3584367.33908439,754494.617031979,3431280.99867986,1159112.65460018,10286161.5784244,1282198.98311895,1235808.82265101,1560423.14189595,1033019.83339326,1057316.21584533,1942539.60020968,1031670.75542518,2550733.73406992,1995841.84420754,3351732.62509981,4931541.09924434,2036163.75189027,943966.537626058,843747.568983477,1846932.98136376
"Amide-Neg-000181","Ketoleucine","C6 H10 O3",3271972.77805099,8311644.07783245,1303663.44698773,3812345.3607888,7421078.1714717,10065174.6877825,5277270.45572928,7395433.202103,7389004.47920452,3232531.70129668,4059255.23030987,3244343.20503715,3521127.3362733,4409851.08442467,2680725.5781722,1892320.29908772,6740066.43780211,3393709.27932839,8152018.74968263,5547872.41515472,4433814.17115002,3355428.8489656,4842921.23605998,2906908.93669468
"Amide-Neg-000183","4-Oxoproline","C5 H7 N O3",2268859.92758568,4209815.43152485,2640603.99254172,3332547.51020585,4810252.2658953,4901798.64510111,4336917.9151974,8112487.56436015,6250015.9165145,5455370.32646616,2703950.87646048,5784619.4944242,4165062.61887302,8583754.02512555,3293135.46043009,2842879.01252648,6477538.5766653,9038519.68606522,7445486.71022051,9908469.45248751,6308402.18513281,2578972.54538985,6127121.10885755,5234804.1149108
"Amide-Neg-000185","Glycolic acid","C2 H4 O3",2712600.45647001,4791623.0307418,2134605.0967206,2383404.89521987,7657626.07683217,4612562.83926477,8317341.02331364,6717497.49881416,4388159.12892823,2208760.20613305,1616953.83600505,4375977.10681628,3898640.1078179,9772164.06418677,5259818.61077836,2599053.56747571,6415476.90606335,5511427.66518078,5129014.16202366,8958496.65722133,5509177.29030658,4069204.85404092,6176674.60985949,6401039.11200015
"Amide-Neg-000187","3-Hydroxybutyric acid","C4 H8 O3",2926722.34516112,6199403.9655623,1414876.04886186,4219308.98175124,1513270.98570813,1022924.45108078,1176972.08570185,1732599.52702379,9702018.57371601,3576358.35757995,2370271.49120344,1357624.7925268,1146416.64893432,4216563.36138143,1061795.2763886,2467914.22979479,1872131.59915161,2813500.69837646,2779071.33840125,6260998.7040013,1720571.52080492,1460265.42724393,2608731.65545726,2634319.93007237
"Amide-Neg-000194","Diacetyl","C4 H6 O2",1580229.88670181,3076475.09824905,3338446.44635792,1244837.00067396,8744152.51902853,4780547.64611814,5565392.79673839,2245731.99093704,1609983.84411396,1331457.53892774,742953.387689996,2282131.05138278,2988235.9319821,2688323.64186771,3474148.52355943,2336540.08814532,4307361.85589917,3395020.37029203,4596726.62834537,2507377.48736415,6854188.76760418,3174331.53609504,3895532.61667468,4663495.7726247
"Amide-Neg-000195","Succinate","C4 H6 O4",3967636.8506311,NA,NA,NA,NA,NA,NA,NA,NA,5313151.25070888,NA,4475424.88383824,6305620.23943297,NA,7313976.54329397,NA,NA,NA,4463863.33770245,NA,NA,NA,8662892.39825937,NA
"Amide-Neg-000196","L-Glutamic acid","C5 H9 N O4",NA,5379739.5981937,NA,NA,5202273.31422618,NA,8639070.01508462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7130412.13700806,NA,NA,NA
"Amide-Neg-000199","Adenosine diphosphate (ADP)","C10 H15 N5 O10 P2",3109971.09038993,5468904.69080783,1977336.10699625,1814459.79910022,1985877.21685056,3744924.86040949,3572930.2998993,6383877.41084648,1963760.92911352,3695908.30181689,1702365.82071789,2996326.15859432,1753141.07563985,8464971.03521865,4520060.2520311,1743990.30682849,4234237.29908308,5887746.86002893,5385494.39439655,4719615.6456936,4486076.98325733,3468439.0761679,5501499.4926923,3932014.34850403
"Amide-Neg-000203","Maleic acid","C4 H4 O4",5844245.22445583,6816929.74320799,3098492.83348087,7792614.37309025,6661453.27930639,6557167.25236048,7617002.33933142,2533509.5337937,6626611.55472583,3917319.67668353,2399601.09594733,1180982.70948923,3040256.1546763,3516141.8533896,4037705.59470737,3516789.41033505,5197331.99877208,6083497.74350342,7753060.1516496,2907223.49574288,4335057.45791484,7745563.58823537,8163085.42095453,5932282.59825255
"Amide-Neg-000208","2,3-Dihydroxypropane-1-sulfonic acid","C3 H8 O5 S",1063051.38934624,2046066.07487435,NA,1563253.48932431,NA,2185541.56430355,3034552.50275199,1351670.58412729,1330945.30945046,5685392.95832224,1425828.04143186,1312663.79220148,1668647.42262026,NA,NA,7658474.65753807,1847399.32301167,1851771.40827413,2739770.11250252,1896299.95130554,2441100.15575637,7262292.48410734,NA,2300375.893237
"Amide-Neg-000212","N-Acetylglycine","C4 H7 N O3",4954071.16160223,5874691.3147963,4487048.96487047,5078668.33730723,6408020.05278526,5827666.77612467,7464310.0991068,6182974.23089532,6534958.48654432,3986831.88067669,3455589.62485956,4021792.01776845,5158746.29340208,7275587.99267889,4012762.03585653,4568543.33762762,6232503.6162341,6901964.10985636,5404924.57448368,7079132.04573491,6273505.07141251,6173224.20683805,7045123.90392594,6811768.87881155
"Amide-Neg-000214","1,1-Cyclobutanedicarboxylic acid","C6 H8 O4",NA,NA,994865.65966608,1258455.63249489,3022946.49980361,5060427.27328359,7397286.94366698,NA,480215.128384322,416969.091546456,NA,NA,NA,NA,NA,1260559.809517,NA,NA,NA,964407.312443308,2155455.91013342,NA,NA,NA
"Amide-Neg-000216","Acrylic acid","C3 H4 O2",NA,NA,NA,NA,1798751.89216627,934644.252982355,1757899.29035799,NA,NA,NA,NA,NA,NA,NA,NA,NA,934495.558707465,NA,NA,1195248.16739774,NA,NA,7328368.84376443,NA
"Amide-Neg-000217","4-Hydroxybenzaldehyde","C7 H6 O2",2554334.39174104,3367345.52017492,3238507.11226256,2628742.52391378,5585951.91420177,3902305.79364157,7322313.37023782,3638998.17196137,4211699.68619564,3366968.54656166,2149531.63794254,4198415.89220877,2498931.66393925,5218144.97425765,3218662.04604668,4118797.39886397,3611472.20433577,2223543.01241076,3539302.93441418,3165234.66847237,2390198.07994654,3334511.86648242,2100296.35311366,2578293.70655131
"Amide-Neg-000219","4-Oxoproline","C5 H7 N O3",2340553.52456851,4123572.10105288,2559987.08775141,3225350.24963976,4251584.09018102,5137394.10925345,4626873.79091693,4456218.8891776,5549833.07429115,4171470.7672643,2580668.30625851,4423848.66340342,3000634.09986354,6998392.87993744,3543205.37152773,2780183.40133034,5134441.54558683,4262322.16056192,6200877.82100535,6337705.96460769,4289392.86613644,3289113.46167837,4972913.00322241,5620567.24011031
"Amide-Neg-000220","cis-7-Hexadecenoic acid","C16 H30 O2",6962152.60982028,2637035.66250716,638227.598092751,445239.736657968,639023.332554943,620827.276934514,945436.393593215,854448.789295927,593402.438121029,226509.228406878,599108.526471408,393368.16102753,466571.281218461,996855.046462094,522151.633733464,286754.949282895,690938.283676855,369317.446602125,672460.132510461,458680.492131808,943689.111633463,285631.756020054,731559.663503533,722345.312359871
"Amide-Neg-000221","L-Phenylalanine","C9 H11 N O2",2147913.98628829,3961908.83673759,1756054.37982792,3925297.09654438,4229936.28796143,3355435.73169634,4086600.02038977,1546911.17561029,6040021.06506668,3342044.430963,2073559.04451635,1584558.63565328,2834473.92075246,4450960.83079801,2987399.59931876,2302007.86510119,2714570.76308898,3546552.00429255,6883239.54618873,4816396.5306108,4062670.29752663,2780945.3016636,2554521.04528377,3149965.62736811
"Amide-Neg-000223","Hypotaurine","C2 H7 N O2 S",1058042.4004592,2807705.28718827,1040132.99729062,758667.814657063,1967703.19090193,1815250.43186632,2293502.32863888,1652213.22802695,3353223.04922843,2413347.23952267,323988.099371344,708585.320592784,895777.740697423,4693156.36397909,1635743.13742849,880740.565890859,3079332.62504875,3749081.71699088,6725459.5187818,5675137.05397906,2773220.68515171,1652167.28127453,4338855.19261255,2249637.90617325
"Amide-Neg-000225","Maleic acid","C4 H4 O4",1421815.22033755,3667562.05103646,714970.478613817,NA,3294855.65394623,NA,3438899.79704485,5023977.01909103,NA,NA,1529252.35087663,NA,1396217.99917338,6642548.5309659,2040958.92867131,1312150.88265714,NA,NA,6048274.73243327,NA,3874834.25694578,NA,3017904.57535271,NA
"Amide-Neg-000228","Pyruvic acid","C3 H4 O3",4678304.89634548,3691625.92728154,3695853.4437982,555700.045123214,905762.014595397,6407202.07451997,4657730.93990244,2944557.10853364,3299184.69107422,4304674.20064916,3283460.7619185,4729275.53541747,6448585.67369628,1179321.32665405,5317975.08407084,3712517.72202368,3066755.62680088,662269.017063663,4439677.07268376,2657622.77521248,5709392.04976165,5978375.27583791,4233464.07301935,3527951.58089037
"Amide-Neg-000236","Pentadecanoic acid","C15 H30 O2",6036515.56274701,2028766.25708206,879074.717241215,460384.888100385,884955.90335138,1166282.3154931,1797585.21352732,1013696.61177272,717437.00255144,426528.052393246,823941.769043828,724425.717379565,819482.786578147,1268530.470484,605851.173798308,467459.497018156,1004949.77409378,515015.455693611,572934.042452576,809786.079072365,1034821.04087327,395466.443628361,672035.086824082,1165026.70911224
"Amide-Neg-000238","Ethyl myristate","C16 H32 O2",NA,NA,NA,NA,3119197.5372635,NA,2904290.25840197,NA,NA,NA,NA,NA,NA,2709833.8431137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amide-Neg-000240","Lauric acid","C12 H24 O2",5759992.51468236,4696477.81143037,1889196.70187254,1469491.09595209,3905193.49249272,4167141.87503774,4649725.37079692,2803141.34549361,3649160.94889725,2408859.09277555,2075670.76304671,3483200.70949319,2846929.35776299,3271325.38535324,1772679.58124433,2230909.37946423,3429212.65432682,2311392.06938455,2867877.08343104,2658301.53729258,2960638.71943222,1798786.95283493,2423949.64128679,4336757.99883282
"Amide-Neg-000243","1-Hydroxy-2,5-pyrrolidinedione","C4 H5 N O3",1772846.89382358,3022262.14654036,1949895.32617501,2368181.92516876,3082227.58239908,2905724.62225515,3545032.2599301,3536500.60724657,3379754.46483273,3439931.78002103,1289063.39004552,2767293.10916628,1748248.122703,4596233.64809563,3051179.8999634,2099815.95267503,3361523.16011841,3664482.03636716,5590817.17636705,3862681.49665617,3116154.47482667,2419623.40120353,3454935.17137734,3708023.43030146
"Amide-Neg-000245","6-Oxohexanoic acid","C6 H10 O3",2079779.73007853,1959078.09605123,NA,NA,NA,NA,NA,NA,3236118.86614107,1857759.69400886,1579356.62840363,3034299.00645495,1863198.39724583,3652133.96060617,3596647.10650194,1361089.7959421,2788277.19191907,3628730.49480497,3438281.23025712,NA,3703234.11417806,2111425.35117558,2252584.58320692,3656305.08101249
"Amide-Neg-000246","α-D-Glucose-1,6-bisphosphate","C6 H14 O12 P2",333391.904155925,506199.042340247,286684.676581387,186646.990277618,110138.219424324,698747.870917762,357209.562041344,1003484.73294253,186276.52937717,1204950.05740185,471123.564923676,320230.822980821,99485.9824651455,2047568.68786172,390090.475222637,117078.454312943,542654.88802977,1073119.71998503,5433623.90552427,788306.611622352,641109.209292401,353170.187871741,1237432.56136368,337662.291061345
"Amide-Neg-000251","N-Acetylalanine","C5 H9 N O3",1705673.22026264,2773275.82608887,1869209.56146871,2577268.23869052,2893073.34546075,2738601.14072228,3257718.6921292,3389109.03129696,3070948.10170669,2864991.74238354,1274985.22416409,2590304.28406796,1687929.51385822,4269813.0815889,3356101.12093335,2033488.80143798,3080818.97437625,4024117.41264379,5319663.00264251,3692628.61470816,2887256.29804752,2298295.07604301,3193009.54138555,4057285.22287265
"Amide-Neg-000254","Creatinine","C4 H7 N3 O",2648921.62393837,NA,NA,3510529.80178418,NA,NA,NA,NA,NA,NA,NA,NA,3381003.1947955,NA,NA,4374819.6714641,3561923.7940366,NA,5199671.40026452,3417049.32365936,NA,3907528.44177934,NA,NA
"Amide-Neg-000260","Xylitol","C5 H12 O5",2325586.41980555,2787922.91588862,2025832.1409018,3374022.99556487,2595856.59794067,1317758.21377564,2139837.10121632,2148815.71896026,4969081.54150626,3611697.12939369,2320402.67530917,1488329.61346732,2593150.41821057,2221278.19471347,2442350.63089868,2226732.68868197,2815272.11787523,2733696.73443573,5056567.54022013,4021811.8798389,2160783.7937403,2715661.20368615,2582308.20622126,3537430.70353059
"Amide-Neg-000265","D-(-)-Isoascorbic acid","C6 H8 O6",1192615.57847268,2617954.75653822,NA,1461526.39782715,2891624.36038228,1940469.34909654,2839014.72129725,NA,NA,2098539.64617052,624075.084598245,875406.533082268,1481843.6043066,4027889.33619576,1571463.49709237,NA,NA,2650102.32795033,NA,3665814.5485807,2476828.27895101,1746354.64873487,NA,2510741.48351856
"Amide-Neg-000267","D-(+)-Xylose","C5 H10 O5",654291.872513618,2071939.9946479,NA,403382.622693824,4872367.55628011,NA,NA,1091377.31562734,559343.463250707,536165.167376952,179063.207233763,1324553.44285273,NA,NA,NA,NA,NA,2291662.04947275,3030486.44378225,NA,NA,NA,2561718.33531163,2802481.63981041
"Amide-Neg-000271","L-Glutathione (reduced)","C10 H17 N3 O6 S",1361693.22768262,1774013.67555989,1182981.69062537,1645658.52017021,1604310.32955259,3165786.77951056,2294151.44515041,2701780.15054246,2992666.01297642,1556345.44533245,1158801.54375188,1678130.48218274,1333642.08463631,2966440.94047874,2582889.47977943,1208862.48515302,2237381.91924113,1611476.32891356,4715398.64682258,2045487.03984707,1669386.39190054,1909945.24247423,2582274.6381202,1384917.13252605
"Amide-Neg-000272","Tridecylic acid","C13 H26 O2",4713321.20953417,2769365.06869523,1379813.07076301,753894.512224452,2250784.56775436,3034506.51863274,3082869.9173036,1586317.25575536,1896585.16934139,1438011.73838735,1390083.29709582,2392344.87245221,2218553.54794726,1829503.6738198,962662.300142491,1217106.86012592,2321370.83995604,1113027.41316667,1349480.87435732,1915346.27725604,1602181.99795638,873900.491970519,1247081.76632722,2590552.87327878
"Amide-Neg-000273","3-Hydroxybutyric acid","C4 H8 O3",1313590.74069869,4605232.04928933,549019.709965838,NA,445723.858590753,650301.257579722,548992.242207515,1169571.18054663,409369.067227839,2037092.64486065,937221.275651783,813096.489598627,756973.394010015,1302424.94272548,525816.700167939,1185848.94508071,695577.003726092,1176790.87507725,NA,1387723.65640655,573442.920887743,761883.934402516,1199551.35329022,1754241.03339831
"Amide-Neg-000274","(3-Oxo-2-piperazinyl)acetic acid","C6 H10 N2 O3",451541.203996406,1976638.27901007,4235207.60507565,754510.47705426,4572528.0515756,1563373.23081074,2727944.972374,718923.55392964,473661.642648377,758687.459816718,NA,1777310.76496215,3785826.8050682,601254.826294308,2360938.4951732,1259657.42131453,1971301.59260911,1900967.79592787,2801728.77191017,565137.481005483,2780204.5427673,1023003.95929109,1425382.82680264,3901494.29322904
"Amide-Neg-000275","1-β-D-Arabinofuranosyluracil 5'-monophosphate","C9 H13 N2 O9 P",1286215.28288606,1596866.09069007,1085825.30253694,1437469.99689477,1620292.93848294,2640251.83181725,3235200.8469069,4562467.24302755,1089656.35937932,1458751.7670059,1196845.67660716,1267936.95167356,1423330.38718631,2775171.16953913,2563941.22244859,923487.55148141,2471901.6403674,1783532.64205881,1319986.13770633,1878331.85601739,2748226.80662988,1522415.23302091,2980062.84890115,1476146.6566647
"Amide-Neg-000277","Arachidonic acid","C20 H32 O2",1009191.07527601,2827531.03075701,818128.150635503,1262950.62824633,2978224.91408199,787155.689996425,1583370.22832597,924980.223489576,976552.445964471,255105.738641629,183968.967486847,413201.544704033,601928.210436563,582357.413184299,353902.246224425,331867.207356714,1125612.64406418,915925.125541834,4543708.40796893,529640.71259362,1127831.45654648,863393.030227728,2031289.97377896,1286602.79282254
